product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3632211,8412289000169,Garcia Baquero,"[""Maestría curado""]",250,g,250.0,g,,,g,"{""0"": 425.5, ""1"": 35.5, ""2"": 23.8, ""3"": 1.5, ""4"": 1.5, ""6"": 25.0, ""7"": 2.0, ""8"": 800000.0}","{""fr"": ""9""}",{}
3632212,8412289000299,garcia baquero,"[""Queso manchego curado""]",,,,,,,g,"{""0"": 437.0, ""1"": 37.0, ""2"": 25.4, ""3"": 0.0, ""4"": 0.0, ""6"": 26.0, ""7"": 1.8, ""8"": 720000.0}","{""fr"": ""9""}",{}
3632213,8412289000404,Garcia Baquero,"[""Queso de oveja curado""]",250,g,250.0,g,,,g,"{""0"": 455.2, ""1"": 38.0, ""2"": 26.2, ""3"": 1.3, ""4"": 1.3, ""6"": 27.0, ""7"": 1.9, ""8"": 760000.0}","{""es"": ""25"", ""en"": ""44""}",{}
3632214,8412289000497,Gran Maestre,"[""Queso Manchego""]",250,g,250.0,g,,,g,"{""0"": 455.2, ""1"": 38.0, ""2"": 26.2, ""3"": 1.3, ""4"": 1.3, ""6"": 27.0, ""7"": 2.1, ""8"": 840000.0}","{""fr"": ""15""}",{}
3632215,8412289000510,Garcia Baquero,"[""Queso de cabra semicurado""]",,,,,,,,,{},"{""fr"": ""3""}"
3632216,8412289000596,García Baquero,"[""Queso de cabra""]",,,,,,,,,"{""es"": ""3""}",{}
3632217,8412289000602,García Baquero,"[""Gran Reserva Cheese""]",28.349523125,g,28.349523125,g,28.0,g,g,"{""0"": 112.91, ""1"": 8.99, ""2"": 5.99, ""3"": 1.0, ""6"": 7.0, ""7"": 0.5, ""8"": 200000.0}","{""es"": ""7""}",{}
3632218,8412289000619,Garcia Baquero,"[""Queso mini viejo mezcla madurado graso elaborado""]",,,,,,,g,"{""0"": 438.5, ""1"": 36.5, ""2"": 24.8, ""3"": 1.5, ""4"": 1.5, ""6"": 26.0, ""7"": 2.1, ""8"": 840000.0}","{""fr"": ""9""}",{}
3632219,8412289000657,,"[""Queso bifidus""]",,,,,,,,,{},"{""es"": ""3""}"
3632220,8412289000671,Garcia Baquero,"[""Actibif barra de 2,8 Kgs""]",,,,,,,g,"{""0"": 384.4, ""1"": 32.0, ""2"": 21.6, ""3"": 1.6, ""4"": 1.6, ""6"": 22.5, ""7"": 1.5, ""8"": 600000.0}","{""es"": ""8""}",{}
