product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1393756,2227421000022,olivenölkampagne,"[""Olivenöl Nr. 2""]",1000,ml,1000.0,ml,,,,,{},{}
1393757,2227421000077,,"[""Olivenöl No.9""]",,,,,,,g,"{""0"": 821.6999999999999, ""1"": 91.3, ""2"": 12.8, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""3""}",{}
1393758,2227421000107,,"[""Olivenöl no. 11""]",,,,,,,g,"{""0"": 821.6999999999999, ""1"": 91.3, ""2"": 12.8, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""3""}",{}
1393759,2227421000176,Artefakt,"[""Olivenöl No. 29""]",1000,ml,1000.0,ml,,,ml,"{""0"": 821.6999999999999, ""1"": 91.3, ""2"": 12.8, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 100.0, ""11"": 5.0, ""12"": 10.0, ""13"": 25.0, ""14"": 25.0, ""15"": 5.0, ""16"": 150.0, ""17"": 150.0, ""18"": 10.0, ""19"": 25.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""26"": 0.13, ""27"": 22300.0, ""29"": 0.0, ""30"": 0.0, ""31"": 0.0}","{""de"": ""3""}",{}
1393760,2227421000251,arteFakt Olivenölkampagne,"[""Natives Knoblauch Olivenöl""]",,,,,,,g,"{""0"": 821.6999999999999, ""1"": 91.3, ""2"": 12.8, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""3""}",{}
1393761,2227421000336,arteFakte Olivenölkampage,"[""Natives Kaffee Olivenöl""]",250,ml,250.0,ml,,,ml,"{""0"": 821.6999999999999, ""1"": 91.3, ""2"": 12.8, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""3""}",{}
1393762,2227421000510,arteFakt,"[""arteFakt Olivenöl No.7""]",5000,ml,5000.0,ml,,,ml,"{""0"": 821.6999999999999, ""1"": 91.3, ""2"": 12.8, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""en"": ""22"", ""de"": ""3""}",{}
1393763,2227421001074,,"[""Olivenöl Nr. 2""]",0,,,,,,,,{},{}
1393764,2227421001739,"Artefakt, Olivenölkampagne","[""Olivenöl Bratöl""]",3000,ml,3000.0,ml,,,ml,"{""0"": 821.6999999999999, ""1"": 91.3, ""2"": 12.8, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}",{},{}
1393765,2227421007861,Stacherl,"[""Basilikum-Olivenöl""]",250,ml,250.0,ml,,,,,{},{}
1393766,2227421007922,Olivenölkampagne,"[""Knoblauch Olivenöl""]",250,ml,250.0,ml,,,,,{},{}
1393767,2227421007984,,"[""Natives Peperoncini Olivenöl""]",0,,,,,,,,{},{}
