"code","brands","product_name","product_name_en","product_name_fr","product_name_de","product_name_it","generic_name","generic_name_en","generic_name_fr","generic_name_it","generic_name_hr","quantity","product_quantity","product_quantity_unit","serving_quantity","serving_quantity_unit","energy_kcal_value","energy_kcal_basis","energy_kcal_unit","image_1","image_2"
"0000403940300","Julius Meinl","Ristretto Intenso","","Ristretto Intenso","","","","","","","","","","","","","","","","{}","{}"
"0000403980170","","Pollo asado con mantequilla de hierbas","","","","","","","","","","250 g","250","g","","","","","","{}","{""es"": ""3""}"
"0000403980186","viena capellanes","Hamburguesa con pickle de cebolla","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"0000403990747","","Solomillo al ajillo con panadera viena capellanes","","","","","","","","","","250 g","250","g","","","171","100g","kcal","{""es"": ""3""}","{}"
"0000403990759","viena capellanes","Merluza a la sidra con patatas","","","","","","","","","","220 g","220","g","","","270","100g","kcal","{""es"": ""3""}","{}"
"0000404000007","pruneaux d agen","les vergers de bertounèche","","les vergers de bertounèche","","","","","","","","","","","","","","","","{}","{}"
"0000404004147","","Latte scremato ad","Latte scremato ad","","","","","","","","","","","","200","g","","","","{}","{}"
"0000404012968","Migros","Saucisse de Vienne","Saucisse de Vienne","","","","","","","","","","","","50","g","","","","{}","{""en"": ""3""}"
"0000404021564","PSP","Boissons aux graines de basilic Multi fruits","Boissons aux graines de basilic Multi fruits","","","","","","","","","","","","250","","","","","{}","{""en"": ""3""}"
"0000404056306","Paypay","Calamares sauce americana","Calamares sauce americana","","","","","","","","","","","","100","","","","","{}","{}"
"0000404073099","","Safran-fäden","","","Safran-fäden","","","","","","","","","","","","","","","{}","{""de"": ""3""}"
"0000404208001","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000404239303","Messegue","Huile végétale amande douce","","Huile végétale amande douce","","","","","","","","50ml","50","ml","","","","","","{}","{""fr"": ""3""}"
"0000404415417","","Protei̇n bar","Protei̇n bar","","","","","","","","","","","","28","g","","","","{}","{}"
"0000404441515","GutBio","Avena-Chocolate","Avena-Chocolate","","","","","","","","","","","","25","","","","","{}","{""en"": ""4""}"
"0000404605696","crunchy peanut salty Crisp","Protein Bar","","","Protein Bar","","","","","","","45g","45","g","","","","","","{}","{""de"": ""3""}"
"0000404662347","Cocotte","Shiny Muesli Bowl","Shiny Muesli Bowl","","","","","","","","","","","","170","g","","","","{}","{""en"": ""3""}"
"0000404663122","Itsu","Crispy Pumpkin Fritters","Crispy Pumpkin Fritters","","","","","","","","","","","","100","g","221","100g","kcal","{""en"": ""3""}","{}"
"0000404667441","","leicht cross goldweizen","","","leicht cross goldweizen","","","","","","","","","","","","","","","{}","{""de"": ""3""}"
"0000404674663","Kruger","Sugarel","","Sugarel","","","","","","","","","","","","","","","","{}","{}"
"0000404687708","","","","","","","","","","","","150 g","150","","","","","","","{}","{""en"": ""3""}"
"0000404760005","","","","","","","","","","","","","","","","","","","","{}","{""pl"": ""3""}"
"0000404831095","","","","","","","","","","","","","","","","","","","","{""es"": ""3""}","{}"
"0000405005002","Mühle","vegane Mühlen Schnitzel","","","vegane Mühlen Schnitzel","","","","","","","","","","","","","","","{}","{}"
"0000405008069","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"0000405017511","","Chaource lait cru","","Chaource lait cru","","","","","","","","","","","","","","","","{}","{""fr"": ""4""}"
"0000405157569","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000405648900","maitre jean pierre","spécial sandwich complet","","spécial sandwich complet","","","","","","","","","","","","","","","","{}","{}"
"0000405648932","primadona","huile olive vierge bio","","huile olive vierge bio","","","","","","","","","","","","","","","","{}","{}"
"0000405648936","saint alby","jambon cuit au torchon","","jambon cuit au torchon","","","","","","","","","","","","","","","","{}","{}"
"0000405852877","Trader Joe’s","Large White Eggs","Large White Eggs","","","","","","","","","","","","50.0","g","","","","{}","{}"
"0000405916853","Quorn","Vegan smoky ham","Vegan smoky ham","","","","","","","","","","","","25","","","","","{}","{""en"": ""3""}"
"0000406145809","Schneekoppe","Bio natives Kokosöl","","Bio natives Kokosöl","","","","","","","","","","","","","","","","{}","{}"
"0000406204262","","Skórka pomarańczy","","","","","","","","","","","","","","","","","","{}","{""pl"": ""6""}"
"0000406600042","Hero","Pear Nectar","Pear Nectar","","","","","","","","","","","","240","ml","","","","{}","{}"
"0000407292195","","Le Chocolat","","Le Chocolat","","","","","","","","","","","","","398","100g","kcal","{""fr"": ""3""}","{}"
"0000407996500","Mb2 entertainment","play card","play card","","","","","","","","","","","","","","","","","{}","{}"
"0000408222189","","sarbazwafa","sarbazwafa","","","","","","","","","","","","","","","","","{}","{}"
"0000408361673","","Malto energy1","Malto energy1","","","","","","","","","","","","50","g","","","","{}","{}"
"0000408615301","Knorr","French Vinaigrette salad dressing","French Vinaigrette salad dressing","","","","","","","","","","","","15","g","","","","{}","{}"
"0000409340176","","Loading…่","","","","","","","","","","","","","","","","","","{}","{}"
"0000409728116","monin","green apple","green apple","","","","","","","","","1l","1000","ml","","","","","","{}","{""en"": ""3""}"
"0000410000102","","Sockeye salmon","Sockeye salmon","","","","","","","","","30 oz","850.48569375","","","","","","","{}","{""en"": ""3""}"
"0000410000201","Good Chop","Pacific Cod","Pacific Cod","","","","","","","","","","","","","","","","","{}","{}"
"0000410000409","GoodChop","RockFish","RockFish","","","","","","","","","","","","100","g","","","","{}","{}"
"0000410001307","Good Chop","Crab Cakes","Crab Cakes","","","","","","","","","","","","113","g","","","","{}","{""en"": ""3""}"
"0000410001406","Good Chop","Sablefish","Sablefish","","","","","","","","","","","","113.0","g","","","","{}","{}"
"0000410001505","Good Chop","Steelhead Trout","Steelhead Trout","","","","","","","","","","","","113","g","","","","{""en"": ""8""}","{}"
"0000410002403","Good Chop","Good Chop Atlantic Salmon","Good Chop Atlantic Salmon","","","","","","","","","","","","142","g","","","","{}","{}"
"0000410003509","good chop","Fish Sticks Panko Breaded","Fish Sticks Panko Breaded","","","","","","","","","","","","","","","","","{}","{}"
"0000410010315","","Salame Filzetta Pernigorri","","","","Salame Filzetta Pernigorri","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"0000410106330","","","","","","","","","","","","","","","","","","","","{}","{""fr"": ""4""}"
"0000410265273","Trader Joe's","Crispy Crunchy Chocolate Chip Cookies","Crispy Crunchy Chocolate Chip Cookies","","","","","","","","","","","","30","g","","","","{}","{""en"": ""3""}"
"0000410824587","","Cuissot de moi","","Cuissot de moi","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"0000411104007","Lehmann’s Bakery","Pecan Kringle","Pecan Kringle","","","","","","","","","","","","52","g","365.38461538461536","serving","kcal","{}","{}"
"0000411307508","","Whole Milk","Whole Milk","","","","","","","","","1 Cup","0.0","","240.0","ml","","","","{}","{}"
"0000412000001","","Gazpacho Andaluz","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"0000412000002","","Lentejas estofadas","","","","","","","","","","","","","","","131","100g","kcal","{""es"": ""3""}","{}"
"0000412000003","","Las cremas caseras","","","","","","","","","","","","","","","54","100g","kcal","{""es"": ""3""}","{}"
"0000412000004","viena capellanes","Salmorejo Cordobes","","","","","","","","","","","","","","","81","100g","kcal","{""es"": ""3""}","{}"
"0000412000008","","Crema calabacin-parmesano","","","","","","","","","","","","","","","47","100g","kcal","{""es"": ""3""}","{}"
"0000412000010","","Crema de boletus","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"0000412000013","viena capellanes","Crema de verduras y pollo","","","","","","","","","","","","","","","57","100g","kcal","{""es"": ""3""}","{}"
"0000412125858","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000412271098","Wise","Dipsy Doodles, Wavy Corn Chips, Barbecue","Dipsy Doodles, Wavy Corn Chips, Barbecue","","","","","","","","","","","","28","g","","","","{}","{}"
"0000412293410","Trader Joe’s","Pretzel Sticks","Pretzel Sticks","","","","","","","","","","","","30","g","","","","{}","{}"
"0000412621314","","peguin crackers","peguin crackers","","","","","","","","","","","","","","","","","{}","{}"
"0000412971111","","Hähnchen Bruststücke","","","Hähnchen Bruststücke","","","","","","","1000.0 g","1000","g","","","","","","{}","{}"
"0000413031216","","Jalea, manzana","","","","","","","","","","18 oz","510.29141625","g","","","","","","{""es"": ""3""}","{}"
"0000413038371","Aldi","Chicken leg","Chicken leg","","","","","","","","","","","","358","","","","","{}","{""en"": ""3""}"
"0000413320184","","Gefilte Fish","","Gefilte Fish","","","","","","","","","","","","","90","100g","kcal","{""fr"": ""9""}","{}"
"0000413343637","Meine Metzgerei","Frische  Hähnchenkeule","Frische  Hähnchenkeule","","","","","","","","","","","","100","g","","","","{}","{""en"": ""3""}"
"0000413388526","","Nut Mix","Nut Mix","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"0000413770163","Raskin's","Hot N' Spicy Tuna","Hot N' Spicy Tuna","","","","","","","","","","","","55","g","","","","{}","{}"
"0000414000101","","","","","","","","","","","","","","","","","147","100g","kcal","{}","{}"
"0000414519105","Green wise, Publix","Almond cranberry","Almond cranberry","","","","","","","","","5","","","0","","","","","{}","{}"
"0000415532530","","","","","","","","","","","","","","","","","","","","{}","{}"
"0000417011002","Ritter Sport,  Alfred Ritter Gmbh & Co","Knusperflakes Mit Knusprigen Cornflakes","Knusperflakes Mit Knusprigen Cornflakes","","","","","","","","","25 g","25.0","g","25.0","g","","","","{}","{}"
"0000417012009","Ritter Sport","Rum Trauben Nuss, Milk Chocolate Wih Rum Raisins & Nuts","Rum Trauben Nuss, Milk Chocolate Wih Rum Raisins & Nuts","","","","","","","","","","","","","","","","","{}","{""ru"": ""3""}"
"0000417296003","Ritter Sport,  Alfred Ritter Gmbh & Co. Kg","Milk Chocolate With Caramelized Almonds","Milk Chocolate With Caramelized Almonds","","","","","","","","","25 g","25.0","g","25.0","g","","","","{}","{}"
"0000417525865","","","","","","","","","","","","","","","","","","","","{}","{""ar"": ""4""}"
"0000417670113","Ritter Sport","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000417953775","Nik-Pol,Z Bobrownik","","","","","","","","","","","","","","","","","","","{}","{""es"": ""7"", ""pl"": ""13""}"
"0000420000035","","Pastas de té","","","","","","","","","","","","","","","497","100g","kcal","{""es"": ""3""}","{}"
"0000420011312","GANCIA","americano","","americano","","","","","","","","","","","","","","","","{}","{}"
"0000420013592","vita d\\\\\\\\\\\\\\\\'or","huile de tournesol","","huile de tournesol","","","","","","","","","","","","","","","","{}","{}"
"0000420200000","","Trapani Sale","","","","Trapani Sale","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"0000420240000","McVitie's","Hibnobs avena","","","","Hibnobs avena","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"0000420546959","","Bizcochada","","","","","","","","","","","","","","","341","100g","kcal","{""es"": ""3""}","{}"
"0000420660001","Dominos Pizza","Pizza Salami Dominos","Pizza Salami Dominos","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000420660069","","Zoete aardappel","Zoete aardappel","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000421015003","","Pawn crackers","","Pawn crackers","","","","","","","","","","","","","","","","{}","{}"
"0000421030174","","Fromage de chèvre fermier","","Fromage de chèvre fermier","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"0000421523102","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"0000422020310","","Opphøyde poteter","Opphøyde poteter","","","","","","","","","","","","100","g","","","","{}","{}"
"0000422383828","Haribo","Fruit salad candy","Fruit salad candy","","","","","","","","","5 oz","141.747615625","","","","","","","{}","{""en"": ""3""}"
"0000422415241","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000422444911","","National flavors","National flavors","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000423459232","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"0000423500606","","Chorizo Bellota","","Chorizo Bellota","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"0000424048008","Gardein","Minestrone & Saus’ge","Minestrone & Saus’ge","","","","","","","","","","","","425","","","","","{}","{}"
"0000424601876","","","","","","","","","","","","","","","","","","","","{}","{}"
"0000425247078","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000425293968","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"0000426900001","Kwalitaria","Crunchy chicken","Crunchy chicken","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0000427650307","NaturPura","Protein Mais Waffeln","Protein Mais Waffeln","","","","","","","","","","","","100","g","352","100g","kcal","{}","{}"
"0000429432490","","Golden Curry Japanese Curry Mix in block","","","","","","","","","","220g","220","g","","","","","","{}","{""es"": ""4""}"
"0000430000335","","Fraisier - E.Leclerc - E.Leclerc","Fraisier - E.Leclerc - E.Leclerc","","","","","","","","","","","","180","g","","","","{}","{}"
"0000430012671","Brickman's","Ketchup","Ketchup","","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"0000430340035","","Бон тайм","Бон тайм","","","","","","","","","","","","20","g","","","","{}","{}"
"0000430390049","Galbani","Parmigiano Reggiano","","Parmigiano Reggiano","","","","","","","","","","","","","","","","{}","{}"
"0000430449326","lidl","chardonnay colombard","","chardonnay colombard","","","","","","","","","","","","","","","","{}","{}"
"0000431220849","","Hähnchenbrust","","","Hähnchenbrust","","","","","","","","","","","","","","","{}","{""de"": ""3""}"
"0000431256312","qww","ttt","ttt","","","","","","","","","12","","","","","","","","{""en"": ""3""}","{}"
"0000431411528","Tease tea","Midnight mint","Midnight mint","","","","","","","","","","","","2","","","","","{}","{""en"": ""5""}"
"0000432592800","","","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"0000432983483","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"0000433070274","Petpro Products  Inc.","Funsch, High Quality Marzipan","Funsch, High Quality Marzipan","","","","","","","","","","","","100","g","","","","{}","{}"
"0000433657451","","Malox","","","","Malox","","","","","","","","","","","","","","{}","{""it"": ""3""}"
