product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3378801,8003100012722,selex,"[""Salsa Yogurt""]",,,,,,,g,"{""0"": 199.6, ""1"": 18.0, ""2"": 1.9, ""3"": 8.8, ""4"": 5.6, ""6"": 0.6, ""7"": 1.6725, ""8"": 669000.0}",{},{}
3378802,8003100012739,Selex,"[""Salsa Caesar""]",250,ml,250.0,ml,,,,,"{""it"": ""3""}",{}
3378803,8003100012777,Selex,"[""Salsa Burger""]",,,,,,,g,"{""0"": 552.5999999999999, ""1"": 57.0, ""2"": 6.1, ""3"": 8.2, ""4"": 7.4, ""6"": 1.7, ""7"": 1.77, ""8"": 708000.0}","{""it"": ""3""}",{}
3378804,8003100012784,Selex,"[""Doppio concentrato di pomodoro""]",130,g,130.0,g,,,,,"{""it"": ""3""}",{}
3378805,8003100012876,Selex,"[""Lattughino""]",,,,,,,g,"{""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}","{""en"": ""3""}",{}
3378806,8003100012944,selex,"[""Rucola""]",,,,,,,g,"{""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}","{""en"": ""3""}",{}
3378807,8003100012982,selex,"[""Natura Chiama""]",,,,,,,g,"{""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}","{""en"": ""3""}",{}
3378808,8003100012999,selex,"[""Valori medi per 100 g di prodotto""]",,,,,,,g,"{""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}",{},{}
3378809,8003100013019,,"[""Tramezzino salmone""]",,,,,100.0,g,g,"{""0"": 346.8, ""1"": 25.0, ""2"": 3.2, ""3"": 21.0, ""4"": 1.5, ""5"": 1.9, ""6"": 8.5, ""7"": 2.0, ""8"": 800000.0}",{},{}
3378810,8003100013026,Selex,"[""Tonno e Maionese""]",,,,,100.0,g,g,"{""0"": 312.0, ""1"": 21.0, ""2"": 2.1, ""3"": 19.0, ""4"": 1.4, ""5"": 1.5, ""6"": 11.0, ""7"": 1.2775, ""8"": 511000.0}",{},{}
3378811,8003100013194,Selex,[],,,,,,,,,"{""it"": ""3""}",{}
3378812,8003100013248,se l’ex,"[""Pfeffer Pepe Nero""]",0,,,,,,,,{},"{""en"": ""3""}"
3378813,8003100013330,Selex,"[""Burro Di Arachidi Selex""]",,,,,,,g,"{""0"": 646.0, ""1"": 54.0, ""2"": 7.1, ""3"": 13.0, ""4"": 5.6, ""5"": 6.0, ""6"": 24.0, ""7"": 0.45, ""8"": 180000.0}","{""it"": ""13""}",{}
3378814,8003100013378,selex,"[""SEPIE PULITE SURGELATE""]",,,,,200.0,g,g,"{""0"": 73.5, ""1"": 0.7, ""2"": 0.1, ""3"": 0.8, ""6"": 16.0, ""7"": 2.325, ""8"": 930000.0}",{},{}
3378815,8003100013422,,"[""Pasta sfoglia senza glutine""]",,,,,100.0,g,g,"{""0"": 346.0, ""1"": 20.0, ""3"": 37.0, ""5"": 4.0, ""6"": 2.5}",{},{}
3378816,8003100013514,,"[""Più pro barrette""]",,,,,28.0,g,g,"{""0"": 427.4, ""1"": 17.0, ""2"": 2.7, ""3"": 44.0, ""4"": 22.0, ""5"": 5.2, ""6"": 22.0, ""7"": 1.55, ""8"": 620000.0}",{},{}
3378817,8003100013521,PIU PRO,"[""FIOCCHI DI AVENA""]",,,,,100.0,g,g,"{""0"": 373.2, ""1"": 7.0, ""2"": 1.4, ""3"": 52.0, ""4"": 1.0, ""5"": 9.1, ""6"": 21.0}","{""en"": ""4""}",{}
3378818,8003100013538,Più Pro,"[""8003100013538""]",,,,,100.0,g,g,"{""0"": 460.2, ""1"": 22.0, ""2"": 5.1, ""3"": 37.0, ""4"": 16.0, ""5"": 9.1, ""6"": 24.0, ""7"": 0.02, ""8"": 8000.0}","{""fr"": ""3"", ""it"": ""16""}",{}
3378819,8003100013545,Più pro,"[""Barrette cereali integrali con mirtilli rossi e semi"", ""Più Pro""]",28.0,g,28.0,g,28.0,g,g,"{""0"": 425.6, ""1"": 16.0, ""2"": 2.7, ""3"": 45.0, ""4"": 24.0, ""5"": 4.8, ""6"": 23.0, ""7"": 0.3, ""8"": 120000.0}","{""it"": ""9""}",{}
3378820,8003100013552,Più Pro,"[""Barrette Cereali Integrali Con Frutta Secca""]",,,,,28.0,g,g,"{""0"": 427.4, ""1"": 17.0, ""2"": 2.7, ""3"": 44.0, ""4"": 22.0, ""5"": 5.2, ""6"": 22.0, ""7"": 0.61, ""8"": 244000.0}",{},{}
3378821,8003100013569,Più Pro,"[""Barretta Ricoperta Al Cioccolato Al Latte, Vaniglia""]",,,,,40.0,g,g,"{""0"": 439.2, ""1"": 17.0, ""2"": 6.3, ""3"": 40.0, ""4"": 34.0, ""5"": 3.1, ""6"": 30.0, ""7"": 0.5125, ""8"": 205000.0}",{},{}
3378822,8003100013576,,"[""Barretta alle arachidi""]",,,,,40.0,g,g,"{""0"": 467.8, ""1"": 21.0, ""2"": 6.5, ""3"": 38.0, ""4"": 31.0, ""5"": 3.4, ""6"": 30.0}",{},{}
3378823,8003100013606,Selex,"[""Crocchette Di Patate""]",,,,,19.0,g,g,"{""0"": 173.1, ""1"": 7.5, ""3"": 24.0, ""6"": 2.4, ""7"": 1.0825, ""8"": 433000.0}",{},{}
3378824,8003100013613,selex,[],,,,,,,,,{},{}
3378825,8003100013644,Selex,"[""Sugo alla salsiccia""]",,,,,100.0,g,g,"{""0"": 91.2, ""1"": 5.0, ""3"": 5.5, ""5"": 1.1, ""6"": 5.5, ""7"": 0.9825, ""8"": 393000.0}","{""it"": ""3""}",{}
3378826,8003100013668,Famila,"[""Sugo Al Tonno""]",,,,,100.0,g,g,"{""0"": 77.7, ""1"": 4.5, ""2"": 1.2, ""3"": 5.5, ""4"": 5.0, ""6"": 3.8}",{},{}
3378827,8003100013767,Vale,"[""Sugo Alla Salsiccia""]",,,,,400.0,g,g,"{""0"": 91.2, ""1"": 5.0, ""2"": 1.3, ""3"": 5.5, ""4"": 4.5, ""5"": 1.1, ""6"": 5.5, ""7"": 0.9825, ""8"": 393000.0}",{},{}
3378828,8003100013903,Selex,"[""Amico Mio""]",100,g,100.0,g,,,,,{},{}
3378829,8003100013941,,"[""amico mio paté manzo cane""]",300,g,300.0,g,,,,,"{""it"": ""3""}",{}
3378830,8003100014269,Selex,"[""Latte Parzialmente Scremato""]",,,,,200.0,ml,ml,"{""0"": 47.2, ""1"": 1.6, ""2"": 1.0, ""3"": 4.9, ""4"": 4.9, ""6"": 3.3, ""7"": 0.1375, ""8"": 55000.0, ""9"": 120000.0}",{},{}
3378831,8003100014276,Selex,[],,,,,,,,,{},"{""it"": ""3""}"
3378832,8003100014467,PIU PRO,"[""PAN BAULETTO""]",,,,,100.0,g,g,"{""0"": 283.0, ""1"": 8.8, ""2"": 1.0, ""3"": 32.0, ""4"": 2.7, ""5"": 7.9, ""6"": 15.0, ""7"": 1.175, ""8"": 470000.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0}","{""en"": ""5""}",{}
