product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3336566,8000704022294,Klement's,"[""Trecciole di messa a terra""]",100,g,100.0,g,20.0,g,g,"{""0"": 548.8, ""1"": 34.0, ""2"": 21.0, ""3"": 56.0, ""4"": 29.0, ""6"": 4.7, ""7"": 1.825, ""8"": 292000.0}","{""it"": ""3""}",{}
3336567,8000704022348,Klement's,"[""Panetti aglio olio e prezzemolo""]",160,g,160.0,g,,,g,"{""0"": 478.20000000000005, ""1"": 22.6, ""2"": 2.2, ""3"": 57.9, ""4"": 1.8, ""5"": 2.6, ""6"": 9.5, ""7"": 1.69, ""8"": 676000.0}","{""fr"": ""18""}",{}
3336568,8000704022812,,"[""Panallegri""]",,,,,,,g,"{""0"": 474.79999999999995, ""1"": 23.2, ""2"": 2.3, ""3"": 57.0, ""4"": 4.4, ""6"": 9.5, ""7"": 1.65, ""8"": 660000.0}","{""it"": ""3""}",{}
3336569,8000704022911,Klement's,"[""Mini fette biscottate""]",90.0,g,90.0,g,100.0,g,g,"{""0"": 346.1, ""1"": 1.5, ""2"": 1.5, ""3"": 70.0, ""4"": 4.9, ""5"": 4.3, ""6"": 11.0}","{""it"": ""9""}",{}
3336570,8000704023017,,"[""Biscotti Assortiti""]",,,,,,,g,"{""0"": 497.0, ""1"": 23.8, ""2"": 10.1, ""3"": 65.9, ""4"": 26.6, ""5"": 0.0, ""6"": 4.8, ""7"": 0.2, ""8"": 80000.0}","{""it"": ""3""}",{}
3336571,8000704023239,,"[""biscotti""]",,,,,,,g,"{""0"": 506.79999999999995, ""1"": 26.0, ""2"": 13.0, ""3"": 62.8, ""4"": 23.0, ""6"": 5.4, ""7"": 0.26, ""8"": 104000.0}","{""it"": ""3""}",{}
3336572,8000704023260,,"[""Salatini assortiti""]",,,,,,,g,"{""0"": 421.0, ""1"": 13.0, ""2"": 1.5, ""3"": 64.0, ""4"": 5.1, ""6"": 12.0, ""7"": 2.8, ""8"": 1120000.0}","{""it"": ""3""}",{}
3336573,8000704023406,Barret,"[""Pangustosi pizzaiola""]",,,,,,,g,"{""0"": 492.2, ""1"": 25.0, ""2"": 2.4, ""3"": 57.9, ""4"": 3.0, ""6"": 8.9, ""7"": 1.7, ""8"": 680000.0}","{""fr"": ""20""}",{}
3336574,8000704023413,,"[""Pangusosi""]",,,,,,,g,"{""0"": 497.9, ""1"": 25.9, ""2"": 2.7, ""3"": 57.7, ""4"": 2.9, ""6"": 8.5, ""7"": 1.75, ""8"": 700000.0}","{""fr"": ""8""}",{}
3336575,8000704023550,Barret,"[""Leggerini gusto classico""]",200,g,200.0,g,,,g,"{""0"": 393.5, ""1"": 2.7, ""2"": 0.8, ""3"": 85.0, ""4"": 48.0, ""6"": 7.3, ""7"": 0.19, ""8"": 76000.0}",{},{}
3336576,8000704023642,,"[""Tea pasticceria da te""]",,,,,,,g,"{""0"": 497.0, ""1"": 23.8, ""2"": 10.1, ""3"": 65.9, ""4"": 26.6, ""6"": 4.8, ""7"": 0.2, ""8"": 80000.0}","{""it"": ""3""}",{}
3336577,8000704023659,Barret,"[""Biscocco""]",225,g,225.0,g,,,g,"{""0"": 460.49999999999994, ""1"": 28.9, ""2"": 26.5, ""3"": 45.8, ""4"": 33.9, ""6"": 4.3, ""7"": 0.12, ""8"": 48000.0}","{""it"": ""3""}",{}
3336578,8000704024014,,"[""Ovarini""]",,,,,,,g,"{""0"": 391.9, ""1"": 2.7, ""2"": 0.8, ""3"": 84.6, ""4"": 47.6, ""6"": 7.3, ""7"": 0.19, ""8"": 76000.0}","{""it"": ""6""}",{}
3336579,8000704025240,Barret,"[""Bonbons au lait""]",125,g,125.0,g,,,g,"{""0"": 397.4, ""1"": 4.6, ""2"": 3.0, ""3"": 76.0, ""4"": 61.0, ""6"": 13.0, ""7"": 0.36, ""8"": 144000.0}","{""fr"": ""3""}",{}
3336580,8000704025431,,"[""Cioccolix""]",120,g,120.0,g,,,g,"{""0"": 580.7, ""1"": 40.7, ""2"": 32.1, ""3"": 46.2, ""4"": 40.3, ""6"": 7.4, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""4""}",{}
3336581,8000704025455,MD,"[""Banzai - Noodles Gusto pollo""]",67.0,g,67.0,g,67.0,g,g,"{""0"": 284.0, ""1"": 17.91044776119403, ""2"": 8.805970149253731, ""3"": 55.223880597014926, ""4"": 3.432835820895522, ""6"": 10.447761194029852, ""7"": 4.4, ""8"": 1760000.0}","{""it"": ""4""}",{}
3336582,8000704025462,MD,"[""Banzai"", ""Noodles tipo orientale gusto Manzo""]",67.0,g,67.0,g,100.0,g,g,"{""0"": 79.9, ""1"": 3.1, ""2"": 1.7, ""3"": 11.0, ""4"": 0.7, ""5"": 0.0, ""6"": 2.0, ""7"": 1.3, ""8"": 520000.0}","{""it"": ""3""}",{}
3336583,8000704025479,,"[""Noodles tipo orientale""]",,,,,,,g,"{""0"": 83.9, ""1"": 3.9, ""2"": 2.1, ""3"": 10.4, ""4"": 0.8, ""6"": 1.8, ""7"": 1.4, ""8"": 560000.0}","{""it"": ""13""}",{}
3336584,8000704025516,,"[""Mix di frutta secca con cereali ricoperti di cioccolato""]",160,g,160.0,g,,,g,"{""0"": 497.5, ""1"": 29.1, ""2"": 6.8, ""3"": 45.1, ""4"": 14.1, ""6"": 13.8, ""7"": 0.44, ""8"": 176000.0}","{""it"": ""3""}",{}
