product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3125391,7340191158191,Coop,"[""Whole grain noodles""]",,,,,100.0,g,g,"{""0"": 338.0, ""1"": 2.0, ""2"": 0.5, ""3"": 61.0, ""4"": 2.0, ""5"": 8.0, ""6"": 15.0, ""7"": 0.0975, ""8"": 39000.0}","{""en"": ""3""}",{}
3125392,7340191158214,coop,"[""Corn Cakes Pizza Flavour""]",,,,,9.75,g,g,"{""0"": 413.0, ""1"": 15.0, ""2"": 2.1, ""3"": 62.0, ""4"": 4.2, ""5"": 1.1, ""6"": 7.0, ""7"": 0.1075, ""8"": 43000.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}","{""en"": ""5""}",{}
3125393,7340191158221,Coop,"[""Corn Cakes Popcorn""]",,,,,10.0,g,g,"{""0"": 452.0, ""1"": 15.0, ""2"": 1.3, ""3"": 73.0, ""4"": 1.5, ""5"": 1.7, ""6"": 5.4, ""7"": 1.77, ""8"": 708000.0}","{""en"": ""4""}",{}
3125394,7340191158252,Coop,"[""Crayfish""]",,,,,170.0,g,g,"{""0"": 66.3, ""1"": 0.7, ""2"": 0.2, ""3"": 0.0, ""4"": 0.0, ""6"": 15.0, ""7"": 2.065, ""8"": 826000.0}",{},{}
3125395,7340191158290,Coop,"[""Rejer i lage""]",680,g,680.0,g,,,g,"{""0"": 71.0, ""1"": 0.9, ""3"": 0.0, ""6"": 15.0}","{""da"": ""3""}",{}
3125396,7340191158375,Coop,"[""Kermajuusto""]",,,,,,,g,"{""0"": 375.0, ""1"": 31.0, ""2"": 20.0, ""3"": 0.1, ""4"": 0.1, ""6"": 24.0, ""7"": 1.5725, ""8"": 629000.0}","{""fi"": ""3""}",{}
3125397,7340191158382,Coop,"[""Kermajuusto""]",,,,,100.0,g,g,"{""0"": 269.0, ""1"": 17.0, ""2"": 11.0, ""3"": 0.1, ""4"": 0.1, ""6"": 29.0}",{},{}
3125398,7340191158399,COOP,"[""Edam 17÷""]",,,,,,,g,"{""0"": 277.0, ""1"": 17.0, ""2"": 11.0, ""3"": 0.1, ""4"": 0.1, ""6"": 30.0, ""7"": 1.18, ""8"": 472000.0}",{},{}
3125399,7340191158412,Coop,"[""Grana Padano""]",,,,,,,g,"{""0"": 393.0, ""1"": 29.0, ""2"": 18.0, ""3"": 0.0, ""4"": 0.0, ""6"": 33.0, ""7"": 1.475, ""8"": 590000.0}",{},{}
3125400,7340191158429,Coop,"[""Special Flakes""]",,,,,35.0,g,g,"{""0"": 382.5, ""1"": 2.1, ""2"": 0.4, ""3"": 73.0, ""4"": 9.0, ""5"": 5.8, ""6"": 15.0, ""7"": 0.55, ""8"": 220000.0}","{""en"": ""11""}",{}
3125401,7340191158436,Coop,"[""Special Flakes With Red Berries""]",,,,,100.0,g,g,"{""0"": 376.4, ""1"": 2.2, ""2"": 0.4, ""3"": 72.0, ""4"": 11.0, ""5"": 6.3, ""6"": 14.0, ""7"": 0.52, ""8"": 208000.0}","{""en"": ""3""}",{}
3125402,7340191158443,Coop,"[""Mustaherukkahillo""]",,,,,,,g,"{""0"": 203.0, ""1"": 0.1, ""3"": 49.0, ""4"": 43.0, ""6"": 0.5, ""7"": 0.05, ""8"": 20000.0}",{},{}
3125403,7340191158467,Dänemark,"[""Marmelade""]",,,,,,,,,{},{}
3125404,7340191158481,Xtra,"[""Jalapeño Sliced""]",,,,,,,g,"{""0"": 14.000000000000002, ""1"": 0.0, ""2"": 0.0, ""3"": 2.9, ""4"": 1.0, ""6"": 0.0, ""7"": 1.9675, ""8"": 787000.0}","{""en"": ""3""}",{}
3125405,7340191158511,Coop,"[""Grana padano dop""]",,,,,30.0,g,g,"{""0"": 398.0, ""1"": 29.0, ""2"": 18.0, ""6"": 33.0}",{},{}
3125406,7340191158528,Coop,"[""Soup Mix""]",,,,,,,g,"{""0"": 24.0, ""1"": 0.0, ""2"": 0.0, ""3"": 3.5, ""4"": 1.8, ""5"": 3.0, ""6"": 1.0, ""7"": 0.0975, ""8"": 39000.0}",{},{}
3125407,7340191158573,Coop,"[""Popcorn""]",270.0,g,270.0,g,90.0,g,g,"{""0"": 407.0, ""1"": 19.0, ""2"": 6.8, ""3"": 50.0, ""4"": 0.8, ""6"": 9.0}",{},{}
3125408,7340191158580,Coop,"[""Japanese Style Soy Sauce""]",,,,,,,g,"{""0"": 52.0, ""1"": 0.0, ""2"": 0.0, ""3"": 6.7, ""4"": 1.4, ""6"": 6.1, ""7"": 35.0, ""8"": 14000000.0}","{""en"": ""4""}",{}
3125409,7340191158634,"365, Coop365","[""Tomatsauce""]",390,g,390.0,g,,,g,"{""0"": 56.00000000000001, ""1"": 2.2, ""2"": 0.2, ""3"": 6.7, ""4"": 5.5, ""6"": 1.4, ""7"": 1.3775000000000002, ""8"": 551000.0}","{""da"": ""4""}",{}
3125410,7340191158641,Coop,"[""Oat puffs""]",350.0,g,350.0,g,20.0,g,g,"{""0"": 398.6, ""1"": 5.6, ""2"": 1.0, ""3"": 71.0, ""4"": 12.0, ""5"": 8.1, ""6"": 12.0, ""7"": 0.580708635604288, ""8"": 232283.45424171502}",{},{}
3125411,7340191158733,coop,"[""Black pepper""]",0,,,,,,,,{},"{""en"": ""3""}"
