product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3463271,8017596041012,Eurospin,"[""Patate fritte""]",,,,,,,g,"{""0"": 131.8, ""1"": 4.2, ""2"": 0.5, ""3"": 21.0, ""4"": 0.5, ""6"": 2.5, ""7"": 0.12, ""8"": 48000.0}","{""it"": ""3""}",{}
3463272,8017596041029,Eurospin,"[""Hamburger""]",750,g,750.0,g,,,g,"{""0"": 237.0, ""1"": 17.0, ""2"": 7.2, ""3"": 7.0, ""4"": 0.6, ""6"": 14.0, ""7"": 1.0, ""8"": 400000.0}","{""it"": ""3""}",{}
3463273,8017596041036,"Eurospin, Tre Mulini","[""Lasagne alla bolognese""]",,,,,,,g,"{""0"": 126.7, ""1"": 5.9, ""2"": 3.2, ""3"": 13.0, ""4"": 2.0, ""6"": 5.4, ""7"": 1.2, ""8"": 480000.0}","{""it"": ""8""}",{}
3463274,8017596041043,Eurospin,"[""Crescenza""]",320,g,320.0,g,,,g,"{""0"": 279.2, ""1"": 5.2, ""2"": 0.8, ""3"": 49.0, ""4"": 0.5, ""6"": 9.1, ""7"": 1.3, ""8"": 520000.0}","{""it"": ""3""}",{}
3463275,8017596041166,Eurospin,"[""Bocconcini di mozzarella"", ""Mozzarella""]",300,g,300.0,g,,,g,"{""0"": 291.49999999999994, ""1"": 15.9, ""2"": 7.4, ""3"": 23.6, ""4"": 1.2, ""5"": 1.6, ""6"": 12.7, ""7"": 0.97, ""8"": 388000.0, ""9"": 80000.0, ""13"": 200.0}","{""it"": ""3""}",{}
3463276,8017596041173,Eurospin,"[""Olive all’ascolana""]",,,,,,,g,"{""0"": 249.8, ""1"": 15.0, ""2"": 3.6, ""3"": 19.0, ""4"": 1.5, ""6"": 9.7, ""7"": 1.5, ""8"": 600000.0}","{""it"": ""3""}",{}
3463277,8017596041180,"Eurospin, Tre Mulini","[""Ravioli al pomodoro e basilico""]",,,,,,,g,"{""0"": 114.80000000000001, ""1"": 4.0, ""2"": 1.4, ""3"": 14.8, ""4"": 2.2, ""6"": 4.9, ""7"": 0.7, ""8"": 280000.0}","{""it"": ""3""}",{}
3463278,8017596041210,"Eurospin, tre mulini","[""12 pizzette Margherita""]",1080,g,1080.0,g,,,g,"{""0"": 252.4, ""1"": 8.4, ""2"": 3.4, ""3"": 34.3, ""4"": 4.1, ""5"": 4.5928, ""6"": 9.9, ""7"": 1.3, ""8"": 520000.0, ""9"": 169091.0, ""11"": 174.928, ""12"": 27.1652, ""13"": 2004.8729999999998, ""14"": 50053.695, ""15"": 1191.45896, ""16"": 199859.85, ""17"": 296314.29, ""18"": 9.195500000000001, ""19"": 1696.869, ""20"": 38.3535, ""21"": 229.7, ""22"": 8861600.0, ""23"": 112.2, ""24"": 0.5039800000000001, ""25"": 1382.75, ""26"": 0.15768, ""27"": 3905.886, ""29"": 33.214999999999996, ""30"": 443.8, ""31"": 349.33000000000004}","{""it"": ""3""}",{}
3463279,8017596041241,"Eurospin, Tre Mulini","[""3 tranci margherita""]",1200.0,g,1200.0,g,400.0,g,g,"{""0"": 215.79999999999998, ""1"": 7.6, ""2"": 2.7, ""3"": 27.0, ""4"": 3.3, ""5"": 2.3, ""6"": 8.7, ""7"": 1.3775, ""8"": 551000.0, ""9"": 119843.83975, ""11"": 128.9405125, ""12"": 23.5928871875, ""13"": 963.874675, ""14"": 34718.699375000004, ""15"": 748.2138575, ""16"": 155457.52812499998, ""17"": 282966.09875, ""18"": 7.113324062499999, ""19"": 1267.1437875, ""20"": 33.13231875, ""21"": 190.37984375, ""22"": 73.2247875, ""23"": 97.02193749999999, ""24"": 0.43554175, ""25"": 4057.365625, ""26"": 0.11874074999999999, ""27"": 750.7695375, ""29"": 29.396445, ""30"": 458.9171875, ""31"": 280.97687499999995}","{""it"": ""19""}",{}
3463280,8017596041302,Eurospin,"[""Polpettine di carne bovina""]",500,g,500.0,g,,,g,"{""0"": 237.0, ""1"": 17.0, ""2"": 7.2, ""3"": 7.0, ""4"": 0.6, ""6"": 14.0, ""7"": 1.0, ""8"": 400000.0}","{""it"": ""3""}",{}
3463281,8017596041340,"Eurospin,TRE MULINI","[""Pizza ai funghi""]",,,,,365.0,g,g,"{""0"": 238.8, ""1"": 10.0, ""2"": 2.4, ""3"": 27.0, ""4"": 2.5, ""5"": 2.4, ""6"": 9.0, ""7"": 1.3, ""8"": 520000.0}","{""it"": ""15""}",{}
3463282,8017596041357,Eurospin,"[""Pizze trio mozzafiato""]",1150,g,1150.0,g,,,g,"{""0"": 238.7, ""1"": 9.1, ""2"": 3.9, ""3"": 29.4, ""4"": 2.7, ""6"": 9.8, ""7"": 1.5, ""8"": 600000.0}","{""it"": ""3""}",{}
3463283,8017596041364,"Eurospin, Tre Mulini","[""2 pizze Margherita"", ""Pizza Margherita""]",600.0,g,600.0,g,300.0,g,g,"{""0"": 242.1, ""1"": 7.7, ""2"": 2.4, ""3"": 33.0, ""4"": 3.4, ""5"": 2.2, ""6"": 9.1, ""7"": 1.2775, ""8"": 511000.0}","{""it"": ""3""}",{}
3463284,8017596041395,EUROSPIN,"[""Tagliatelle ai funghi, con porcini"", ""TAGLIATELLE AI FUNGHI CHAMPIGNON CON PORCINI""]",,,,,,,g,"{""0"": 130.8, ""1"": 5.2, ""2"": 1.3, ""3"": 17.0, ""4"": 1.6, ""6"": 4.0, ""7"": 0.82, ""8"": 328000.0}","{""it"": ""3""}",{}
3463285,8017596041401,TRE MULINI,"[""4 pizzette Margherita""]",90,g,90.0,g,,,g,"{""0"": 251.2, ""1"": 8.4, ""2"": 3.4, ""3"": 34.0, ""4"": 4.1, ""5"": 4.55088, ""6"": 9.9, ""7"": 1.3, ""8"": 520000.0, ""9"": 174072.91, ""11"": 170.27249999999998, ""12"": 26.0705, ""13"": 2072.596, ""14"": 49015.345, ""15"": 1145.45676, ""16"": 193829.8, ""17"": 299981.04, ""18"": 8.98575, ""19"": 1647.37, ""20"": 38.34825, ""21"": 217.57, ""22"": 9039900.0, ""23"": 114.00250000000001, ""24"": 0.50381, ""25"": 1481.925, ""26"": 0.15449500000000002, ""27"": 4371.7970000000005, ""29"": 3369780.0, ""30"": 463.735, ""31"": 337.85}","{""fr"": ""4"", ""it"": ""24""}",{}
3463286,8017596041449,Eurospin,"[""Orecchiette alle cime di rapa""]",,,,,,,g,"{""0"": 134.79999999999998, ""1"": 4.4, ""2"": 0.6, ""3"": 19.0, ""4"": 0.5, ""5"": 1.8, ""6"": 3.9, ""7"": 0.59, ""8"": 236000.0}","{""it"": ""11""}",{}
3463287,8017596041456,Eurospin,"[""Pappardelle al ragù di cinghiale""]",,,,,,,g,"{""0"": 134.5, ""1"": 2.5, ""2"": 0.6, ""3"": 21.3, ""4"": 1.3, ""5"": 1.6, ""6"": 5.9, ""7"": 0.6, ""8"": 240000.0}","{""it"": ""3""}",{}
3463288,8017596041463,Eurospin,"[""Sego allo scoglio""]",,,,,,,g,"{""0"": 119.9, ""1"": 9.5, ""2"": 1.6, ""3"": 1.8, ""4"": 0.0, ""6"": 6.8, ""7"": 1.4, ""8"": 560000.0}","{""it"": ""3""}",{}
