"code","brands","product_name","product_name_en","product_name_fr","product_name_de","product_name_it","generic_name","generic_name_en","generic_name_fr","generic_name_it","generic_name_hr","quantity","product_quantity","product_quantity_unit","serving_quantity","serving_quantity_unit","energy_kcal_value","energy_kcal_basis","energy_kcal_unit","image_1","image_2"
"6281104970046","","ahlan lemons","ahlan lemons","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"6281104970053","","Ahlan guava","Ahlan guava","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"6281104980014","السعر 6 ريال","فلاش","","","","","","","","","","الوزن الصافي 1180 ملي","","","","","","","","{}","{}"
"6281104984166","","معقم كحولي ONE TOUCH","معقم كحولي ONE TOUCH","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"6281105008946","ÜLKER","ÜLKER Biscuit","ÜLKER Biscuit","","","","","","","","","1kg","1000","g","","","","","","{""en"": ""4""}","{}"
"6281105009080","","ulker","ulker","","","","","","","","","","","","","","","","","{""en"": ""4""}","{}"
"6281105009561","","Digestine","Digestine","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"6281105009660","","Digestive light","Digestive light","","","","","","","","","","","","","","","","","{}","{}"
"6281105009721","","Cikolata ulker","","Cikolata ulker","","","","","","","","","","","","","131","100g","kcal","{""fr"": ""3""}","{}"
"6281105030213","","الرفاعي","","الرفاعي","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"6281105120808","","","","","","","","","","","","","","","","","","","","{""de"": ""5""}","{}"
"6281105120884","Al Shalan","Sella Basmatireis","","","Sella Basmatireis","","","","","","","1pcs","0","","","","","","","{}","{}"
"6281105249974","","","","","","","","","","","","","","","","","","","","{""ar"": ""4""}","{}"
"6281105290600","","Coffee deluxe  medium 300gm alha","Coffee deluxe  medium 300gm alha","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"6281105292314","Al Hawan","قهوة تركيه فاتح","قهوة تركيه فاتح","","","","","","","","","250G","250","g","","","","","","{""en"": ""3""}","{}"
"6281105294325","Al Hawan","قھوہ ترکیہ غامق","قھوہ ترکیہ غامق","","","","","","","","","250G","250","g","","","","","","{""en"": ""3""}","{}"
"6281105295346","Al Hawan","White Pepper Powder","White Pepper Powder","","","","","","","","","190g","190","g","","","","","","{""en"": ""3""}","{}"
"6281105296442","Al Hawan","Saudi coffee 2022","Saudi coffee 2022","","","","","","","","","300G","300","g","","","","","","{""en"": ""3""}","{}"
"6281105300019","wooden bakery","french bread","french bread","","","","","","","","","","","","62.0","g","","","","{}","{}"
"6281105300040","جانين صامولي","خبز جانين (صامولي)","خبز جانين (صامولي)","","","","","","","","","","","","34","g","","","","{}","{}"
"6281105301269","","Chili protein crackers","","Chili protein crackers","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"6281105301320","","Sweet crackers","","Sweet crackers","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"6281105302204","","Kaak Tersiyeh Sesae","","Kaak Tersiyeh Sesae","","","","","","","","","","","","","400","100g","kcal","{""fr"": ""4""}","{}"
"6281105302310","Wooden Bakery","Pita X-tra Fiber","Pita Xtra Fiber","","","","","","","","","","","","100.0","g","","","","{""ro"": ""3""}","{}"
"6281105302341","Wooden Pakery","Pita White Small","Pita White Small","","","","","","","","","","","","100","g","","","","{}","{}"
"6281105302389","","","","","","","","","","","","","","","100","g","","","","{""en"": ""3""}","{}"
"6281105351813","","حلیب کریم","حلیب کریم","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"6281105360228","","","","","","","","","","","","","","","","","","","","{""ru"": ""4""}","{}"
"6281105370500","قمحتي","ملفات سمبوسه","ملفات سمبوسه","","","","","","","","","","","","100","g","","","","{}","{}"
"6281105410176","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""4""}"
"6281105453821","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"6281105453869","","زاد الشرق رهايف الشوفان بالتمر","زاد الشرق رهايف الشوفان بالتمر","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"6281105453944","","زاد الشرق رهايف كليجا كلاسيك","زاد الشرق رهايف كليجا كلاسيك","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"6281105454026","","زاد الشرق رهايف الزعتر بالتمر","زاد الشرق رهايف الزعتر بالتمر","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"6281105454033","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"6281105454576","","زاد الشرق معمول ريمة بالحليب المحموس","زاد الشرق معمول ريمة بالحليب المحموس","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"6281105470088","ülker","Hobby Chocolate Wafer","","","","","","","","","","","","","","","319","100g","kcal","{""es"": ""3""}","{}"
"6281105470095","","ويفر هوبي بالشوكولاتة 12حبة","ويفر هوبي بالشوكولاتة 12حبة","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
