product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
126706,24039116,,"[""Chewing-gum""]",,,,,,,g,"{""0"": 168.0, ""1"": 0.0, ""2"": 0.0, ""3"": 68.0, ""4"": 0.0, ""6"": 1.2, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
126707,24039178,Aldi,"[""Apice aperitif-bitter""]",700,,700.0,ml,,,,,{},"{""de"": ""3""}"
126708,24039192,Karlsquell,"[""Cerveza""]",,,,,,,,,"{""es"": ""9""}",{}
126709,24039222,,"[""Biskuitzungen""]",,,,,,,g,"{""0"": 446.5, ""1"": 16.1, ""2"": 7.9, ""3"": 65.9, ""4"": 39.5, ""6"": 9.5, ""7"": 0.11, ""8"": 44000.0}","{""fr"": ""4""}",{}
126710,24039253,Knusperone,"[""Gaufrettes de riz au yaourt"", ""Reis-Waffeln mit Joghurt"", ""Cialde di riso con yogurt""]",150.0,g,150.0,g,17.0,g,g,"{""0"": 500.79999999999995, ""1"": 23.6, ""2"": 14.3, ""3"": 66.8, ""4"": 34.2, ""6"": 5.3, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""3""}",{}
126711,24039260,,"[""Jalapeños"", ""Pimientos Jalapeños en vinagre en tiras pasteurizados""]",335,g,335.0,g,,,g,"{""0"": 20.5, ""1"": 1.7, ""2"": 0.5, ""3"": 0.2, ""4"": 0.2, ""6"": 1.1, ""7"": 1.75, ""8"": 700000.0}","{""es"": ""8""}",{}
126712,24039284,Gutbio,"[""Nuez Ecológica""]",180,g,180.0,g,,,,,{},"{""es"": ""12""}"
126713,24039369,,"[""Vitalp""]",,,,,2.5,g,g,"{""0"": 356.5, ""1"": 0.5, ""2"": 0.4, ""3"": 88.0, ""4"": 88.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
126714,24039376,,"[""Arroz para sushi""]",500,g,500.0,g,,,g,"{""0"": 343.59999999999997, ""1"": 1.0, ""2"": 0.2, ""3"": 75.0, ""4"": 0.5, ""5"": 2.1, ""6"": 7.6, ""7"": 0.0, ""8"": 0.0}","{""es"": ""3""}",{}
126715,24039390,,"[""Oliven m Paprika""]",,,,,,,,,{},{}
126716,24039420,"Happy Harvest,Aldi","[""Száraz tarkabab""]",500.0,g,500.0,g,100.0,g,g,"{""0"": 377.0, ""1"": 1.0, ""2"": 0.0, ""3"": 58.0, ""4"": 0.0, ""5"": 24.0, ""6"": 22.0, ""7"": 0.0, ""8"": 0.0}",{},"{""hu"": ""4""}"
126717,24039437,,"[""Vino 59 quilates""]",,,,,,,,,{},"{""es"": ""3""}"
126718,24039444,Gut Bio,"[""Tortitas de arroz con manzana""]",,,,,,,g,"{""0"": 372.7, ""1"": 1.5, ""2"": 1.3, ""3"": 85.2, ""4"": 33.2, ""6"": 4.6, ""7"": 0.07, ""8"": 28000.0}","{""es"": ""3""}",{}
126719,24039451,,"[""Mermelada de fresa con albahaca""]",,,,,,,g,"{""0"": 279.29999999999995, ""1"": 0.1, ""2"": 0.1, ""3"": 69.5, ""4"": 57.0, ""6"": 0.1, ""7"": 0.04, ""8"": 16000.0}","{""es"": ""9""}",{}
126720,24039468,Markus,"[""Café molido de tueste natural""]",,,,,,,,,"{""es"": ""3""}",{}
126721,24039499,GutBio,"[""Tortitas de arroz con manzana""]",,,,,,,g,"{""0"": 379.3, ""1"": 1.5, ""2"": 1.3, ""3"": 85.2, ""4"": 33.2, ""5"": 3.3, ""6"": 4.6, ""7"": 0.07, ""8"": 28000.0}","{""es"": ""55""}",{}
126722,24039505,Haribo,"[""Goldbären""]",,,,,25.0,g,g,"{""0"": 332.0, ""1"": 0.0, ""2"": 0.0, ""3"": 77.0, ""4"": 46.0, ""6"": 6.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""3""}",{}
126723,24039512,Markus,"[""Café molido mezcla""]",,,,,,,,,"{""es"": ""3""}",{}
126724,24039529,Markus,"[""Cafe molido de tueste natural""]",,,,,,,g,"{""0"": 17.0, ""1"": 1.0, ""2"": 1.0, ""3"": 1.0, ""4"": 0.0, ""6"": 1.0, ""7"": 0.02, ""8"": 8000.0}","{""es"": ""3""}",{}
126725,24039543,Markus,"[""Café ecológico""]",250,g,250.0,g,,,g,"{""0"": 2.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.3, ""4"": 0.0, ""6"": 0.2, ""7"": 0.0, ""8"": 0.0}","{""es"": ""20""}",{}
126726,24039550,GutBio,"[""Tortillas de maíz"", ""Producto de aperitivo frito ecológico con sabor a paprika""]",125.0,g,125.0,g,30.0,g,g,"{""0"": 478.5, ""1"": 23.7, ""2"": 2.9, ""3"": 60.8, ""4"": 2.1, ""5"": 4.275, ""6"": 5.5, ""7"": 1.9, ""8"": 760000.0, ""9"": 30021.2, ""11"": 151.06, ""12"": 2.12, ""13"": 2405.3, ""14"": 75005.3, ""15"": 601.0600000000001, ""16"": 195031.80000000002, ""17"": 240031.8, ""18"": 11.719999999999999, ""19"": 1430.3, ""20"": 0.0, ""21"": 300.0, ""22"": 105.0, ""23"": 375.0, ""24"": 0.0, ""25"": 0.0, ""26"": 0.02756, ""27"": 13422.6, ""29"": 86.25, ""30"": 1575.0, ""31"": 450.0}","{""es"": ""3""}",{}
126727,24039567,,"[""Café molido descafeinado""]",250,g,250.0,g,,,g,"{""0"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""es"": ""4""}",{}
