product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3083156,7032069735213,Rema 1000,"[""Rema 1000 tropisk juice""]",,,,,100.0,g,g,"{""0"": 43.0, ""1"": 0.0, ""3"": 9.9, ""6"": 0.5, ""7"": 0.01, ""8"": 4000.0, ""25"": 12000.0}","{""nb"": ""6"", ""en"": ""5""}",{}
3083157,7032069735237,Prima lavpris,"[""Tunfisk i vann""]",,,,,100.0,g,g,"{""0"": 105.0, ""1"": 0.7, ""3"": 0.5, ""6"": 24.0}",{},"{""en"": ""3""}"
3083158,7032069735244,Rema1000,"[""Ananas Juice""]",,,,,100.0,g,g,"{""0"": 46.0, ""1"": 0.0, ""3"": 11.0, ""4"": 11.0, ""5"": 0.0, ""6"": 0.5, ""7"": 0.02, ""8"": 8000.0, ""25"": 24000.0}",{},{}
3083159,7032069735251,Rema,"[""Eple og Mango Juice""]",,,,,,,g,"{""0"": 47.0, ""1"": 0.0, ""2"": 0.0, ""3"": 11.0, ""4"": 11.0, ""5"": 0.7, ""6"": 0.5, ""7"": 0.01, ""8"": 4000.0}",{},"{""no"": ""3""}"
3083160,7032069735275,Rema1000,"[""Presset Eplejuice""]",,,,,,,g,"{""0"": 39.0, ""1"": 0.0, ""3"": 9.7, ""5"": 0.0, ""6"": 0.0, ""7"": 0.01, ""8"": 4000.0}",{},{}
3083161,7032069735282,Rema 1000,"[""Appelsin juice""]",,,,,100.0,g,g,"{""0"": 35.0, ""1"": 0.0, ""3"": 8.1, ""4"": 8.1, ""5"": 0.0, ""6"": 0.5, ""7"": 0.01, ""8"": 4000.0, ""25"": 24000.0}","{""en"": ""3""}",{}
3083162,7032069735305,R,"[""Appelsin Juice Presset""]",,,,,300.0,g,g,"{""0"": 35.0, ""1"": 0.0, ""3"": 8.1, ""4"": 8.1, ""5"": 0.0, ""6"": 0.5, ""7"": 0.01, ""8"": 4000.0, ""25"": 24000.0}","{""en"": ""3""}",{}
3083163,7032069735312,Kolonihagen,"[""Sparkling Bringebær Grapefrukt""]",330,ml,330.0,ml,,,g,"{""0"": 28.0, ""1"": 0.0, ""2"": 0.0, ""3"": 6.9, ""4"": 6.9, ""5"": 0.0, ""6"": 0.0, ""7"": 0.01, ""8"": 4000.0}","{""nb"": ""8""}",{}
3083164,7032069735404,Kolonihagen,"[""Hakkede Tomater""]",,,,,,,g,"{""0"": 32.0, ""1"": 0.0, ""3"": 6.0, ""4"": 4.0, ""5"": 1.2, ""6"": 1.0, ""7"": 0.0, ""8"": 0.0}","{""da"": ""3""}",{}
3083165,7032069735442,Goodly,"[""Rundstykker Med Solsikkekjerner""]",,,,,65.0,g,g,"{""0"": 302.0, ""1"": 15.0, ""2"": 1.7, ""3"": 32.0, ""4"": 2.4, ""5"": 7.2, ""6"": 6.2}",{},{}
3083166,7032069735480,Kolonihagen,"[""Caffé latte""]",230,ml,230.0,ml,,,g,"{""0"": 44.0, ""1"": 1.2, ""2"": 0.8, ""3"": 6.1, ""4"": 5.5, ""5"": 0.5, ""6"": 2.0, ""7"": 0.15, ""8"": 60000.0}","{""en"": ""21"", ""nb"": ""3""}",{}
3083167,7032069735510,Kolonihagen,"[""Bringebærsyltetøy""]",,,,,,,g,"{""0"": 168.0, ""1"": 0.5, ""3"": 39.0, ""4"": 39.0, ""5"": 2.9, ""6"": 0.6, ""7"": 0.03, ""8"": 12000.0}",{},{}
3083168,7032069735527,Kolonihagen,"[""Solbær""]",,,,,,,g,"{""0"": 171.0, ""1"": 0.5, ""3"": 40.0, ""4"": 40.0, ""5"": 2.6, ""6"": 0.6, ""7"": 0.02, ""8"": 8000.0}",{},{}
3083169,7032069735534,Kolonihagen,"[""Jordbær Syltetøy""]",,,,,,,g,"{""0"": 137.0, ""1"": 0.5, ""3"": 33.0, ""4"": 32.0, ""5"": 12.0, ""6"": 0.5, ""7"": 0.04, ""8"": 16000.0}",{},{}
3083170,7032069735541,"R, Rema 1000, PrimAd","[""Chicken Fajita, steinovnsbakt stuffed crust pizza"", ""Chicken Fajita, cheese stuffed crust frozen pizza""]",495,g,495.0,g,62.0,g,g,"{""0"": 225.0, ""1"": 7.1, ""2"": 2.8, ""3"": 29.0, ""4"": 4.4, ""5"": 2.3, ""6"": 10.0, ""7"": 0.73, ""8"": 292000.0}",{},"{""en"": ""21"", ""nb"": ""4""}"
3083171,7032069735558,Rema 1000,"[""Stuffed Crust BBQ Meat Feast pizza""]",475,g,475.0,g,475.0,g,g,"{""0"": 232.0, ""1"": 7.6, ""2"": 3.3, ""3"": 29.0, ""4"": 5.5, ""5"": 1.9, ""6"": 11.0, ""7"": 1.0825, ""8"": 433000.0}","{""nb"": ""18""}",{}
3083172,7032069735565,Prima Lavpris(Rema 1000),"[""Hvitløksbaguetter""]",,,,,175.0,g,g,"{""0"": 309.0, ""1"": 12.0, ""3"": 42.0, ""4"": 0.9, ""5"": 2.1, ""6"": 7.1, ""7"": 0.915, ""8"": 366000.0}","{""no"": ""4""}",{}
3083173,7032069735572,Rema Og Bunge,"[""Flytende Margarin Med Raps Olje Og Smør""]",,,,,,,g,"{""0"": 721.0, ""1"": 80.0, ""2"": 12.0, ""3"": 0.1, ""4"": 0.1, ""5"": 0.0, ""6"": 0.1, ""7"": 0.9825, ""8"": 393000.0, ""20"": 800.0, ""26"": 10.0}",{},{}
3083174,7032069735633,Rema1000,"[""Klemintin Juice""]",,,,,300.0,ml,g,"{""0"": 38.0, ""1"": 0.3, ""3"": 8.7, ""4"": 8.4, ""6"": 0.6, ""25"": 26000.000000000004}",{},{}
