product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
2280691,4056489359906,Sweet Corner,"[""Vege Wesołki - smak owoce tropikalne"", ""Żelki o smaku owoców tropikalnych""]",,,,,,,g,"{""0"": 315.2494694335936, ""1"": 0.04597802734375, ""2"": 0.007483251953125, ""3"": 78.4801079101562, ""4"": 71.7852646484375, ""5"": 0.1288837890625, ""6"": 0.16449609375, ""7"": 0.0125743603515625, ""8"": 4808.609375, ""9"": 4898.52734375, ""11"": 12.349853515625, ""12"": 0.3433203125, ""13"": 105.413671875, ""14"": 4041.9433593750005, ""15"": 48.554140624999995, ""16"": 7729.51171875, ""17"": 43584.9609375, ""18"": 4.718330078125001, ""19"": 40.3716796875, ""20"": 0.0, ""21"": 16.0259521484375, ""22"": 20.709619140625, ""23"": 20.546826171875, ""24"": 0.0, ""25"": 8854.150390625, ""26"": 0.0, ""27"": 30.689453125000004, ""29"": 6.126064453125, ""30"": 62.309277343750004, ""31"": 48.17451171875}","{""pl"": ""7""}",{}
2280692,4056489359999,crownfiepd,"[""museli crunchy honey and nuts""]",0,,,,100.0,g,,,{},"{""en"": ""3""}"
2280693,4056489360087,Pikok,"[""Wiener""]",400.0,g,400.0,g,50.0,g,g,"{""0"": 294.20000000000005, ""1"": 27.0, ""2"": 10.2, ""3"": 0.4, ""4"": 0.2, ""6"": 12.4, ""7"": 0.00625, ""8"": 2500.0}","{""en"": ""16""}",{}
2280694,4056489360100,Baroni,"[""Pileća posebna sa paprikom""]",500,g,500.0,g,,,g,"{""0"": 231.0, ""1"": 20.0, ""2"": 6.6, ""3"": 1.7, ""4"": 0.7, ""6"": 11.0, ""7"": 2.0, ""8"": 800000.0}",{},"{""en"": ""5""}"
2280695,4056489360124,"Dulano, Lidl","[""Prosciutto di Parma""]",90,g,90.0,g,,,g,"{""0"": 254.0, ""1"": 16.0, ""2"": 5.3, ""3"": 0.5, ""4"": 0.0, ""5"": 0.0, ""6"": 27.0, ""7"": 4.6, ""8"": 1840000.0, ""9"": 10173.6, ""11"": 69.886, ""12"": 48.32936, ""13"": 856.66, ""14"": 27916.95, ""15"": 15.461, ""16"": 219032.0, ""17"": 369694.7, ""18"": 15.448099999999998, ""19"": 2327.284, ""20"": 4.4648900000000005, ""21"": 791.37, ""22"": 156.32, ""23"": 351.71999999999997, ""24"": 0.57643, ""25"": 263.79, ""26"": 0.49827, ""27"": 117.24, ""29"": 6.985550000000001, ""30"": 6536.13, ""31"": 654.59}","{""de"": ""8""}",{}
2280696,4056489360179,Lidl,"[""Fromage de tête""]",,,,,,,g,"{""0"": 197.4, ""1"": 15.0, ""2"": 5.3, ""3"": 1.6, ""4"": 0.5, ""6"": 14.0, ""7"": 1.9, ""8"": 760000.0}","{""fr"": ""19""}",{}
2280697,4056489360186,Lidl,"[""Trio de terrines de porc""]",,,,,,,g,"{""0"": 318.0, ""1"": 28.0, ""2"": 10.6, ""3"": 1.1, ""4"": 0.5, ""5"": 1.0, ""6"": 14.9, ""7"": 1.56, ""8"": 624000.0}","{""fr"": ""9""}",{}
2280698,4056489360209,Lidl,"[""Paupiettes de veau forestière""]",400.0,g,400.0,g,,,g,"{""0"": 150.8, ""1"": 8.0, ""2"": 3.4, ""3"": 3.2, ""4"": 0.2, ""6"": 16.5, ""7"": 1.18, ""8"": 472000.0}","{""fr"": ""3""}",{}
2280699,4056489360216,,"[""Paupiette de veau""]",400,g,400.0,g,,,g,"{""0"": 189.5, ""1"": 13.5, ""2"": 5.6, ""3"": 0.5, ""4"": 0.5, ""6"": 16.5, ""7"": 1.2, ""8"": 480000.0}","{""fr"": ""3""}",{}
2280700,4056489360223,"Deluxe,Lidl","[""8 verrines de la Mer""]",,,,,,,g,"{""0"": 187.0, ""1"": 14.0, ""2"": 6.5, ""3"": 6.0, ""4"": 3.0, ""5"": 1.5, ""6"": 8.5, ""7"": 1.22, ""8"": 488000.0}","{""fr"": ""18""}",{}
2280701,4056489360230,,"[""Pâtes de fruits recette traditionnelle""]",,,,,,,g,"{""0"": 330.1, ""1"": 0.9, ""2"": 0.5, ""3"": 80.0, ""4"": 71.0, ""6"": 0.5}","{""fr"": ""3""}",{}
2280702,4056489360247,Alpenfest,"[""Rostis façon montagnard"", ""Assemblage de 2 galettes de pomme de terre préférâtes, d’une tranche de jambon de porc cuit, de fromage fondu et de sauce, surgelé.""]",520.0,g,520.0,g,90.0,g,g,"{""0"": 184.70000000000002, ""1"": 10.3, ""2"": 2.3, ""3"": 16.4, ""4"": 1.3, ""5"": 2.4, ""6"": 5.4, ""7"": 0.568183673773875, ""8"": 227922.606336807, ""9"": 79774.3646918403, ""11"": 7414662.0, ""12"": 12.8677495659723, ""13"": 393.134711371528, ""14"": 19538.7022569444, ""15"": 58.3221668836806, ""16"": 127415.842013889, ""17"": 295918.67513020796, ""18"": 7.956922743055561, ""19"": 989.8398437499999, ""20"": 27.7595833333333, ""21"": 237.555989583333, ""22"": 96.8846028645834, ""23"": 277.709554036458, ""24"": 0.299861111111111, ""25"": 1612.0514322916702, ""26"": 0.162566189236111, ""27"": 3482.29058159722, ""29"": 22.225819227430602, ""30"": 2611.24321831597, ""31"": 520.1215277777779}","{""fr"": ""14""}",{}
2280703,4056489360254,Saint Alby,"[""Coppa des Pyrénées""]",80,g,80.0,g,,,g,"{""0"": 284.5, ""1"": 18.3, ""2"": 8.3, ""3"": 1.7, ""4"": 0.9, ""5"": 0.7, ""6"": 27.9, ""7"": 4.09, ""8"": 1636000.0}","{""en"": ""21""}",{}
2280704,4056489360261,Saint Alby,"[""Jambon des Pyrénées""]",,,,,,,g,"{""0"": 249.99999999999997, ""1"": 13.2, ""2"": 4.9, ""3"": 0.9, ""4"": 0.3, ""6"": 31.9, ""7"": 4.8, ""8"": 1920000.0}","{""fr"": ""10""}",{}
2280705,4056489360278,Saint Alby,"[""Mousse de foie aux cèpes LR""]",,,,,,,g,"{""0"": 407.59999999999997, ""1"": 38.4, ""2"": 14.4, ""3"": 5.3, ""4"": 1.8, ""6"": 10.2, ""7"": 1.49, ""8"": 596000.0}","{""fr"": ""9""}",{}
2280706,4056489360285,,"[""Rôti de porc""]",,,,,,,g,"{""0"": 189.0, ""1"": 11.0, ""2"": 0.43, ""3"": 0.5, ""4"": 0.5, ""6"": 22.0, ""7"": 1.3, ""8"": 520000.0}","{""fr"": ""3""}",{}
2280707,4056489360292,Saint Alby,"[""Saucisson cuit fumé a l’ail""]",160,g,160.0,g,,,g,"{""0"": 220.8, ""1"": 15.4, ""2"": 5.7, ""3"": 0.5, ""4"": 0.5, ""5"": 0.5, ""6"": 19.8, ""7"": 2.0, ""8"": 800000.0}","{""fr"": ""3""}",{}
2280708,4056489360308,Saint-Alby,"[""Jambon cuisiné à l'os""]",120,g,120.0,g,,,g,"{""0"": 113.8, ""1"": 3.0, ""2"": 1.0, ""3"": 0.7, ""4"": 0.7, ""5"": 0.0, ""6"": 21.0, ""7"": 2.0, ""8"": 800000.0, ""9"": 9663.9, ""11"": 65.47500000000001, ""12"": 23.9422, ""13"": 821.47, ""14"": 26838.0, ""15"": 13.482999999999999, ""16"": 210640.0, ""17"": 355624.0, ""18"": 14.907, ""19"": 2238.28, ""20"": 4.2958, ""21"": 761.4, ""22"": 150.59, ""23"": 338.4, ""24"": 0.5546, ""25"": 253.79999999999998, ""26"": 0.4794, ""27"": 112.8, ""29"": 6.721, ""30"": 6288.6, ""31"": 629.8000000000001}","{""fr"": ""15""}",{}
2280709,4056489360315,jambon cuit au torchon,"[""Jambon cuit au torchon""]",120,g,120.0,g,,,g,"{""0"": 113.4, ""1"": 3.0, ""2"": 1.1, ""3"": 0.6, ""4"": 0.6, ""5"": 0.0, ""6"": 21.0, ""7"": 1.9, ""8"": 760000.0}","{""fr"": ""8"", ""nl"": ""24""}",{}
2280710,4056489360322,Saint Alby,"[""Pave au poivre""]",100,g,100.0,g,,,g,"{""0"": 356.2, ""1"": 28.0, ""2"": 13.0, ""3"": 2.8, ""4"": 0.9, ""5"": 0.5, ""6"": 23.0, ""7"": 4.6, ""8"": 1840000.0}","{""fr"": ""3""}",{}
2280711,4056489360339,"Lidl, Saint Alby","[""Rosette Label Rouge""]",100.0,g,100.0,g,100.0,g,g,"{""0"": 373.2, ""1"": 29.0, ""2"": 13.0, ""3"": 2.8, ""4"": 0.9, ""5"": 0.5, ""6"": 25.0, ""7"": 4.7, ""8"": 1880000.0}","{""fr"": ""20""}",{}
2280712,4056489360346,,"[""2 tartares de Saumons""]",140,g,140.0,g,,,g,"{""0"": 160.2, ""1"": 9.0, ""2"": 1.4, ""3"": 0.5, ""4"": 0.5, ""6"": 19.3, ""7"": 0.85, ""8"": 340000.0}","{""fr"": ""3""}",{}
2280713,4056489360353,SONDEY,"[""Biscuits tablette chocolat au lait Bio""]",150,g,150.0,g,,,g,"{""0"": 513.8000000000001, ""1"": 26.2, ""2"": 15.1, ""3"": 61.1, ""4"": 35.2, ""5"": 2.6, ""6"": 7.1, ""7"": 0.37, ""8"": 148000.0}","{""fr"": ""40""}",{}
2280714,4056489360360,Lidl,"[""Pain surprise aux céréales""]",,,,,,,g,"{""0"": 271.6, ""1"": 14.0, ""2"": 6.1, ""3"": 27.1, ""4"": 1.1, ""6"": 9.3, ""7"": 1.35, ""8"": 540000.0}","{""fr"": ""3""}",{}
2280715,4056489360377,envia,"[""Yaourt bio au lait entier""]",125,g,125.0,g,,,g,"{""0"": 65.1, ""1"": 3.5, ""2"": 2.3, ""3"": 5.0, ""4"": 4.8, ""5"": 0.0, ""6"": 3.4, ""7"": 0.12, ""8"": 48000.0, ""9"": 128175.00000000001, ""11"": 5.4750000000000005, ""12"": 9.9525, ""13"": 12.225000000000001, ""14"": 10542.0, ""15"": 5.325, ""16"": 103275.0, ""17"": 170925.0, ""18"": 24.8475, ""19"": 399.825, ""20"": 31.159125, ""21"": 43.815, ""22"": 179.55, ""23"": 22.95, ""24"": 0.26775, ""25"": 293.25, ""26"": 0.128835, ""27"": 88.3125, ""29"": 1.50375, ""30"": 56.325, ""31"": 451.95}","{""fr"": ""3""}",{}
2280716,4056489360391,Saveurs de Nos Régions,"[""Munster Bio""]",200,g,200.0,g,,,g,"{""0"": 333.0, ""1"": 27.0, ""2"": 19.0, ""3"": 1.5, ""4"": 0.5, ""5"": 0.0, ""6"": 21.0, ""7"": 1.5, ""8"": 600000.0, ""9"": 119409.75, ""11"": 12.765, ""12"": 37.521, ""13"": 31.275000000000002, ""14"": 11275.625, ""15"": 6.234999999999999, ""16"": 96090.0, ""17"": 152416.75, ""18"": 1.61395, ""19"": 408.06, ""20"": 1.7266, ""21"": 41.71, ""22"": 174.6, ""23"": 42.68, ""24"": 0.4753, ""25"": 1261.0, ""26"": 0.07275, ""27"": 8.729999999999999, ""29"": 4.753, ""30"": 89.24000000000001, ""31"": 349.2}","{""fr"": ""3""}",{}
2280717,4056489360407,Lidl,"[""Fromage râpé pour pizza""]",300,g,300.0,g,,,g,"{""0"": 341.0, ""1"": 25.0, ""2"": 17.5, ""3"": 2.6, ""4"": 0.5, ""5"": 0.0, ""6"": 26.4, ""7"": 0.92, ""8"": 368000.0, ""9"": 898000.0, ""11"": 43.0, ""12"": 13.8, ""13"": 150.0, ""14"": 48900.0, ""15"": 24.0, ""16"": 610000.0, ""17"": 97100.0, ""18"": 5.0, ""19"": 3480.0, ""20"": 247.0, ""21"": 40.0, ""22"": 500.0, ""23"": 80.0, ""24"": 1.5, ""25"": 0.0, ""26"": 0.28, ""27"": 740.0, ""29"": 20.0, ""30"": 100.0, ""31"": 300.0}","{""en"": ""11""}",{}
2280718,4056489360414,Deluxe,"[""Mini briochettes foie gras de canard et confit d oignons""]",,,,,,,g,"{""0"": 355.6, ""1"": 19.2, ""2"": 8.8, ""3"": 36.9, ""4"": 7.5, ""5"": 2.6, ""6"": 7.5, ""7"": 1.05, ""8"": 420000.0}","{""fr"": ""14""}",{}
2280719,4056489360421,Lidl,"[""Chapon au foie gras""]",600,g,600.0,g,,,g,"{""0"": 140.2, ""1"": 8.2, ""2"": 4.0, ""3"": 3.4, ""4"": 2.0, ""6"": 13.2, ""7"": 0.8, ""8"": 320000.0}","{""fr"": ""3""}",{}
2280720,4056489360438,Deluxe,"[""Roti de dinde farce au foie gras de canard et au sauternes""]",700,g,700.0,g,,,g,"{""0"": 250.4, ""1"": 20.0, ""2"": 7.7, ""3"": 0.6, ""4"": 0.0, ""5"": 0.0, ""6"": 17.0, ""7"": 0.59, ""8"": 236000.0}","{""fr"": ""23""}",{}
2280721,4056489360469,,"[""Cuisses de poulet""]",,,,,,,g,"{""0"": 203.0, ""1"": 15.0, ""2"": 4.4, ""3"": 0.0, ""4"": 0.0, ""6"": 17.0, ""7"": 0.26, ""8"": 104000.0}","{""fr"": ""3""}",{}
2280722,4056489360476,L'etal Du Volailler,"[""Filets de poulet""]",,,,,,,g,"{""0"": 112.7, ""1"": 2.3, ""2"": 0.8, ""3"": 0.0, ""4"": 0.0, ""6"": 23.0, ""7"": 0.14, ""8"": 56000.0}","{""fr"": ""3""}",{}
2280723,4056489360483,Deluxe,"[""Cannette farcie""]",,,,,,,g,"{""0"": 231.6, ""1"": 18.0, ""2"": 5.5, ""3"": 1.4, ""4"": 1.2, ""6"": 16.0, ""7"": 0.82, ""8"": 328000.0}","{""fr"": ""8""}",{}
2280724,4056489360490,L'etal Du Volailler,"[""Aiguillettes de canard marinées aux cèpes""]",,,,,,,g,"{""0"": 94.3, ""1"": 0.7, ""2"": 0.2, ""3"": 3.0, ""4"": 0.6, ""6"": 19.0, ""7"": 0.88, ""8"": 352000.0}","{""fr"": ""9""}",{}
2280725,4056489360506,L'etal Du Volailler,"[""Découpe de lapin marinées moutarde""]",,,,,,,g,"{""0"": 144.60000000000002, ""1"": 7.4, ""2"": 2.5, ""3"": 0.5, ""4"": 0.5, ""6"": 19.0, ""7"": 0.71, ""8"": 284000.0}","{""fr"": ""3""}",{}
2280726,4056489360513,Lidl,"[""Paupiettes de dinde farcie""]",,,,,,,g,"{""0"": 245.7, ""1"": 18.9, ""2"": 6.9, ""3"": 0.5, ""4"": 0.5, ""6"": 18.4, ""7"": 0.89, ""8"": 356000.0}","{""fr"": ""3""}",{}
2280727,4056489360520,Lidl,"[""Allumettes fumées -25 % de sel""]",150,g,150.0,g,,,g,"{""0"": 267.0, ""1"": 21.0, ""2"": 6.8, ""3"": 0.5, ""4"": 0.5, ""6"": 19.0, ""7"": 1.7, ""8"": 680000.0}","{""fr"": ""3""}",{}
2280728,4056489360537,Deluxe,"[""Nougat glacé coeur sorbet à la framboise""]",,,,,100.0,g,g,"{""0"": 212.7, ""1"": 10.5, ""2"": 3.5, ""3"": 24.8, ""4"": 22.5, ""5"": 1.7, ""6"": 3.9, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""12""}",{}
2280729,4056489360544,Toque du Chef,"[""4 croissants jambon emmental""]",,,,,,,g,"{""0"": 243.60000000000002, ""1"": 13.2, ""2"": 8.7, ""3"": 22.3, ""4"": 3.4, ""5"": 1.0, ""6"": 8.4, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""3""}",{}
2280730,4056489360568,Solevita,"[""Eau de coco""]",1000,ml,1000.0,ml,,,ml,"{""0"": 14.6, ""1"": 0.2, ""2"": 0.0, ""3"": 2.9, ""4"": 2.9, ""5"": 0.0, ""6"": 0.3, ""7"": 0.1, ""8"": 40000.0, ""9"": 14000.000000000002, ""11"": 5.0, ""12"": 10.0, ""13"": 25.0, ""14"": 8300.0, ""15"": 150.0, ""16"": 7900.000000000001, ""17"": 200000.0, ""18"": 10.0, ""19"": 25.0, ""20"": 0.0, ""21"": 7.5, ""22"": 5.0, ""23"": 31.0, ""24"": 0.0, ""25"": 250.0, ""26"": 0.13, ""27"": 40.0, ""29"": 2.5, ""30"": 50.0, ""31"": 28.0}","{""fr"": ""3""}",{}
2280731,4056489360575,"Lidl, Solevita","[""Pur jus vitalité orange carotte citron""]",750,ml,750.0,ml,,,ml,"{""0"": 35.8, ""1"": 0.2, ""2"": 0.0, ""3"": 7.8, ""4"": 7.5, ""5"": 0.2, ""6"": 0.6}","{""fr"": ""3""}",{}
2280732,4056489360582,Freeway,"[""Feeltea bio pêche""]",,,,,,,g,"{""0"": 17.6, ""1"": 0.0, ""2"": 0.0, ""3"": 4.4, ""4"": 4.4, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
2280733,4056489360599,Solevita,"[""Jus multifruits SOLEVITA""]",,,,,,,g,"{""0"": 32.199999999999996, ""1"": 0.2, ""2"": 0.0, ""3"": 7.0, ""4"": 6.7, ""5"": 0.2, ""6"": 0.5}","{""fr"": ""9""}",{}
2280734,4056489360605,Lidl,"[""Nectar de Cassis""]",,,,,,,g,"{""0"": 35.199999999999996, ""1"": 0.0, ""2"": 0.0, ""3"": 8.7, ""4"": 8.7, ""6"": 0.1}","{""fr"": ""3""}",{}
2280735,4056489360612,Lidl,"[""Kabeljau Filet""]",220,g,220.0,g,,,g,"{""0"": 206.9, ""1"": 11.7, ""2"": 1.1, ""3"": 13.0, ""4"": 0.2, ""6"": 12.4, ""7"": 1.16, ""8"": 464000.0}","{""de"": ""3""}",{}
2280736,4056489360629,Lidl,"[""lachs bratling""]",,,,,,,g,"{""0"": 285.2, ""1"": 23.6, ""2"": 3.3, ""3"": 3.0, ""4"": 0.9, ""6"": 15.2, ""7"": 0.84, ""8"": 336000.0}","{""fr"": ""3""}",{}
2280737,4056489360636,Fischerstolz,"[""Kabeljau Bällchen""]",200.0,g,200.0,g,108.0,g,g,"{""0"": 218.7, ""1"": 12.3, ""2"": 1.2, ""3"": 16.0, ""4"": 2.1, ""6"": 11.0, ""7"": 1.7, ""8"": 680000.0}","{""de"": ""19""}",{}
2280738,4056489360643,Lidl,"[""KABELJAU SCHNITTEN""]",,,,,,,g,"{""0"": 208.89999999999998, ""1"": 10.1, ""2"": 1.0, ""3"": 18.7, ""4"": 0.7, ""6"": 10.8, ""7"": 0.7, ""8"": 280000.0}","{""fr"": ""3""}",{}
2280739,4056489360650,Deluxe,"[""Rillettes de canard""]",180,g,180.0,g,,,g,"{""0"": 365.09999999999997, ""1"": 33.5, ""2"": 11.6, ""3"": 0.8, ""4"": 0.3, ""6"": 15.1, ""7"": 0.98, ""8"": 392000.0}","{""fr"": ""18""}",{}
2280740,4056489360667,Deluxe,"[""Rôti de dinde""]",,,,,,,g,"{""0"": 221.8, ""1"": 17.0, ""2"": 6.1, ""3"": 2.2, ""4"": 0.0, ""5"": 0.0, ""6"": 15.0, ""7"": 0.7, ""8"": 280000.0}","{""fr"": ""13""}",{}
2280741,4056489360674,Deluxe,"[""Bouchées apéritives""]",,,,,92.0,g,g,"{""0"": 487.8, ""1"": 40.2, ""2"": 23.0, ""3"": 24.0, ""4"": 3.5, ""5"": 1.6, ""6"": 6.7, ""7"": 0.91, ""8"": 364000.0}","{""en"": ""4""}",{}
2280742,4056489360681,GASTRONOMIA DI MARE,"[""Lieschen Fischfilet"", ""FILETTI DI LIMANDA ALLA MUGNAIA"", ""Filetti di Limanda""]",,,,,,,g,"{""0"": 178.7, ""1"": 7.1, ""2"": 0.8, ""3"": 15.5, ""4"": 0.5, ""6"": 13.2, ""7"": 0.91, ""8"": 364000.0}","{""fr"": ""23""}",{}
2280743,4056489360698,L’étal du boucher,"[""6 mincerettes de porc""]",300,g,300.0,g,,,g,"{""0"": 134.9, ""1"": 4.1, ""2"": 1.5, ""3"": 0.5, ""4"": 0.5, ""6"": 24.0, ""7"": 0.13, ""8"": 52000.0}","{""fr"": ""3""}",{}
