product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
2576336,4840928000852,,"[""Apple chips &quot;FRUX&quot; Original""]",,,,,,,g,"{""0"": 447.47, ""1"": 27.03, ""2"": 14.34, ""3"": 50.05, ""4"": 25.75, ""6"": 1.0, ""7"": 0.14, ""8"": 56000.0}","{""fr"": ""4""}",{}
2576337,4840937000256,,"[""Patria mea""]",50,g,50.0,g,,,g,"{""0"": 552.0, ""1"": 36.0, ""2"": 0.0, ""3"": 51.0, ""4"": 0.0, ""6"": 6.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""4""}",{}
2576338,4840961000123,Gustarichi,"[""Carne de găină sărată uscată""]",60,g,60.0,g,,,,,{},"{""ru"": ""3""}"
2576339,4840961000406,,"[""cirnaciori""]",,,,,,,,,"{""ru"": ""3""}",{}
2576340,4840961000727,Gustarichi,"[""Carne de porc sărată uscată""]",60,g,60.0,g,,,,,{},"{""ru"": ""3""}"
2576341,4840971235140,,"[""Lămâie uscata""]",,,,,,,,,"{""en"": ""3""}",{}
2576342,4840971235157,,"[""Portocala uscata""]",,,,,,,,,"{""en"": ""3""}",{}
2576343,4840971235164,,"[""Mar uscat""]",,,,,,,,,"{""en"": ""3""}",{}
2576344,4840982012150,Balkan Pharmaceuticals,"[""Creatine Monohudrate BP""]",,,,,5.0,g,g,"{""0"": 0.0, ""1"": 0.0, ""3"": 0.0, ""6"": 0.0}","{""ro"": ""3""}",{}
2576345,4840992000109,George Standard,"[""10 Premium Ouă De Găini""]",,,,,100.0,g,g,"{""0"": 143.0, ""1"": 9.9, ""3"": 0.8, ""6"": 12.6}","{""ro"": ""7""}",{}
2576346,4840996000181,Punct,"[""Mazăre verde""]",,,,,100.0,g,g,"{""0"": 40.0, ""3"": 6.5, ""6"": 3.0999999046325684}",{},{}
2576347,4840996000259,,"[""Aurul moldovei""]",,,,,,,g,"{""0"": 484.0, ""1"": 52.0, ""2"": 25.0, ""3"": 0.0, ""4"": 0.0, ""6"": 4.0, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""3""}",{}
2576348,4841031000180,Milina,"[""Black Bread""]",,,,,35.0,g,g,"{""0"": 229.0, ""1"": 1.1, ""3"": 48.1, ""6"": 6.8}","{""en"": ""3""}",{}
2576349,4841031000302,Milina,"[""Toast Bread Milina (White)""]",,,,,,,g,"{""0"": 313.0, ""1"": 4.2, ""2"": 1.6, ""3"": 58.8, ""4"": 2.6, ""5"": 2.6, ""6"": 9.9, ""7"": 1.465, ""8"": 586000.0}",{},{}
2576350,4841031000340,милина,"[""батон  южный""]",0,,,,,,g,"{""0"": 263.0, ""1"": 0.7, ""2"": 0.16, ""3"": 56.0, ""4"": 1.4, ""6"": 8.2, ""7"": 0.895, ""8"": 358000.0}",{},{}
2576351,4841031002429,null,[],,,,,,,,,"{""ru"": ""10""}",{}
2576352,4841031003235,Milina,"[""Paine Cu făină integrală de grâu și Maia Vie Cu Semințe De Dovleac""]",,,,,,,g,"{""0"": 253.0, ""1"": 1.2, ""3"": 49.8, ""4"": 1.5, ""5"": 3.9, ""6"": 8.8}","{""ru"": ""3"", ""en"": ""6""}",{}
2576353,4841031003242,,"[""Pravia""]",,,,,,,g,"{""0"": 244.6, ""1"": 2.2, ""2"": 0.3, ""3"": 48.0, ""4"": 0.76, ""6"": 8.2, ""7"": 1.5, ""8"": 600000.0}",{},"{""fr"": ""3""}"
2576354,4841031003259,Milina,"[""Monastârschi""]",,,,,,,g,"{""0"": 246.0, ""1"": 0.9, ""2"": 0.16, ""3"": 52.0, ""4"": 1.5, ""5"": 4.6, ""6"": 7.5, ""7"": 1.0, ""8"": 400000.0}","{""ru"": ""11""}",{}
2576355,4841031003372,Milina,"[""Chocolate Croissant""]",65.0,g,65.0,g,65.0,g,g,"{""0"": 473.1, ""1"": 24.1, ""2"": 10.5, ""3"": 56.4, ""4"": 17.6, ""5"": 2.5, ""6"": 6.4}","{""fr"": ""3""}",{}
2576356,4841031003389,Milina,"[""Croissante cu lapte condensat ( mini)""]",100,,100.0,g,,,,,{},{}
2576357,4841031003549,Milina,"[""Colac""]",,,,,20.0,g,g,"{""0"": 253.0, ""1"": 0.9, ""2"": 0.16, ""3"": 53.3, ""4"": 2.0, ""5"": 2.6, ""6"": 8.0, ""7"": 1.12, ""8"": 448000.0}",{},{}
2576358,4841031005147,Pravia,"[""Toast Cu Făină De Secara""]",,,,,,,g,"{""0"": 253.0, ""1"": 1.5, ""2"": 0.3, ""3"": 50.3, ""4"": 1.7, ""5"": 6.0, ""6"": 9.7, ""7"": 2.5575, ""8"": 1022999.9999999999}",{},{}
2576359,4841039342602,Grandino,"[""Cookies pépites chocolat""]",,,,,33.3,g,g,"{""0"": 467.0, ""1"": 25.0, ""2"": 13.0, ""3"": 60.0, ""4"": 31.0, ""6"": 6.0}",{},"{""en"": ""3""}"
2576360,4841042004757,,"[""Walnut""]",,,,,,,g,"{""0"": 662.5, ""1"": 62.5, ""2"": 5.8, ""3"": 10.6, ""4"": 7.0, ""6"": 14.4}","{""fr"": ""3""}",{}
2576361,4841063002923,,"[""Caviar Beluga""]",,,,,,,g,"{""0"": 249.0, ""1"": 17.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""6"": 24.0, ""7"": 3.0, ""8"": 1200000.0}","{""fr"": ""3""}",{}
2576362,4841071000294,,"[""somon""]",,,,,,,,,{},{}
2576363,4841071000447,,"[""Creveti 40/60 prefierti cu cap ocean fish""]",,,,,,,,,{},{}
2576364,4841071001000,,"[""creveti.""]",,,,,,,,,{},{}
2576365,4841071001819,,"[""creveti""]",,,,,,,,,{},{}
2576366,4841071001826,,"[""creveti""]",,,,,,,,,{},{}
2576367,4841071002021,,"[""somon""]",,,,,,,,,"{""ru"": ""8""}",{}
2576368,4841071002168,,"[""coktail""]",,,,,,,,,{},{}
2576369,4841071002397,,"[""somon""]",,,,,,,,,{},{}
2576370,4841075000726,,"[""Nucusoare""]",,,,,,,g,"{""0"": 598.9999999999955, ""1"": 38.200000762939, ""2"": 26.200000762939, ""3"": 56.099998474121, ""4"": 26.10000038147, ""6"": 7.6999998092651, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""3""}",{}
2576371,4841075003123,RADAELLI,"[""Biscuiți Choco Vita""]",,,,,,,,,"{""ro"": ""3""}",{}
2576372,4841096000118,Lucica Gaitur,"[""Floricele""]",,,,,,,,,{},"{""default"": ""3"", ""fr"": ""3""}"
2576373,4841096386335,Heinz,"[""Tomato ketchup""]",,,,,,,,,"{""fr"": ""3""}",{}
2576374,4841100000127,,"[""Pufuleti Cristinuta mini""]",,,,,,,,,{},"{""en"": ""3""}"
2576375,4841100000141,Cristinuta,"[""Bastonase Dulci Din Crupe De Porumb""]",200,g,200.0,g,,,,,"{""ro"": ""19""}",{}
2576376,4841100000165,,"[""Pufuleti""]",,,,,,,g,"{""0"": 435.0, ""1"": 13.8, ""2"": 5.0, ""3"": 71.3, ""4"": 12.0, ""6"": 6.4, ""7"": 1.0, ""8"": 400000.0}","{""it"": ""3""}",{}
2576377,4841100440015,Fabricat în Republica Moldova,"[""Pufuleți dulci""]",50,g,50.0,g,,,g,"{""0"": 424.0, ""1"": 10.14, ""2"": 1.06, ""3"": 74.96, ""4"": 22.31, ""6"": 6.88, ""7"": 0.4, ""8"": 160000.0}","{""ro"": ""3""}",{}
2576378,4841108020370,победа,"[""конфеты трюфели без сахара""]",,,,,,,,,{},{}
