product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1985046,3700613100056,Lehmann,"[""Cancoillotte Échalote""]",,,,,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.0, ""5"": 0.0, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""3""}",{}
1985047,3700613100063,Lehmann,"[""Cancoillotte La Camoillotte - cumin 12% M.G.""]",240,g,240.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.0, ""5"": 0.0, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0, ""9"": 74197.1375, ""11"": 15.63375, ""12"": 18.619875, ""13"": 29.865, ""14"": 7144.287499999999, ""15"": 3.8990500000000003, ""16"": 59438.75, ""17"": 93070.6375, ""18"": 1.7831, ""19"": 252.78625, ""20"": 95.507925, ""21"": 25.18875, ""22"": 106.82499999999999, ""23"": 25.405, ""24"": 0.3012625, ""25"": 736.125, ""26"": 0.19926875, ""27"": 300.49625000000003, ""29"": 3.194625, ""30"": 62.035, ""31"": 219.25}","{""fr"": ""11""}",{}
1985048,3700613100070,Lehmann,"[""Cancoillotte Basilic""]",240,g,240.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.14, ""5"": 0.01735, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0, ""9"": 75562.1375, ""11"": 17.58375, ""12"": 18.639375, ""13"": 56.065, ""14"": 7464.287499999999, ""15"": 9.64905, ""16"": 59718.75, ""17"": 94545.6375, ""18"": 1.7911000000000001, ""19"": 256.83625, ""20"": 95.507925, ""21"": 25.358749999999997, ""22"": 107.205, ""23"": 26.205000000000002, ""24"": 0.3012625, ""25"": 808.625, ""26"": 0.19926875, ""27"": 304.49625, ""29"": 3.534625, ""30"": 66.535, ""31"": 220.29999999999998}","{""fr"": ""8""}",{}
1985049,3700613100087,Lehmann,"[""Cancoillote Absinthe""]",240,g,240.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.0, ""5"": 0.0, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""4""}",{}
1985050,3700613100094,Lehmann,"[""Cancoillotte morille""]",240,g,240.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.0, ""5"": 0.0, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""18""}",{}
1985051,3700613100100,Lehmann,"[""Camaillotte""]",,,,,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.0, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""4""}",{}
1985052,3700613100117,Lehmann,"[""La camoillotte Cepe""]",240,g,240.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.5, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""7""}",{}
1985053,3700613100124,Lehmann,"[""Cancoillotte melange forestier""]",,,,,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.5, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""4""}",{}
1985054,3700613100131,Lehmann,"[""Cancoillotte Nature""]",140,g,140.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.0, ""5"": 0.0, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0, ""9"": 74201.9, ""11"": 15.951999999999998, ""12"": 22.3338, ""13"": 30.474999999999998, ""14"": 7148.925, ""15"": 4.1387, ""16"": 59430.0, ""17"": 93066.1, ""18"": 1.78431, ""19"": 252.871, ""20"": 95.50748, ""21"": 25.177999999999997, ""22"": 106.78, ""23"": 25.394000000000002, ""24"": 0.30114, ""25"": 735.8, ""26"": 0.19924999999999998, ""27"": 300.494, ""29"": 3.1934, ""30"": 62.012, ""31"": 219.16}","{""fr"": ""18""}",{}
1985055,3700613100148,Lehmann,"[""Ail La Camoillotte""]",140,g,140.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.5, ""5"": 0.116, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0, ""9"": 71987.75, ""11"": 19.433, ""12"": 22.059949999999997, ""13"": 42.339999999999996, ""14"": 7317.775000000001, ""15"": 8.02735, ""16"": 60099.5, ""17"": 100600.95, ""18"": 1.9494400000000003, ""19"": 259.626, ""20"": 95.47277, ""21"": 28.339499999999997, ""22"": 103.36999999999999, ""23"": 46.536, ""24"": 0.291585, ""25"": 715.4499999999999, ""26"": 0.2003875, ""27"": 301.11850000000004, ""29"": 3.61985, ""30"": 61.217999999999996, ""31"": 219.34}","{""fr"": ""4""}",{}
1985056,3700613100155,Lehmann,"[""Cancoillotte la camoillotte au vin du jura""]",140,g,140.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.5, ""5"": 0.0, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0, ""9"": 69887.09999999999, ""11"": 15.367999999999999, ""12"": 21.49545, ""13"": 29.14, ""14"": 6738.825000000001, ""15"": 3.9407500000000004, ""16"": 56014.5, ""17"": 87642.3, ""18"": 1.72204, ""19"": 238.271, ""20"": 95.44606999999999, ""21"": 23.6945, ""22"": 100.57, ""23"": 23.876, ""24"": 0.28423499999999996, ""25"": 690.9499999999999, ""26"": 0.19666250000000002, ""27"": 300.1835, ""29"": 3.02435, ""30"": 58.838, ""31"": 206.73999999999998}","{""fr"": ""13""}",{}
1985057,3700613100162,Lehmann,"[""Cancoillotte la camoillotte Echalote""]",140,g,140.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.0, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""11""}",{}
1985058,3700613100179,,"[""Cancoillotte""]",,,,,,,g,"{""0"": 169.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.5, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}",{},"{""en"": ""3""}"
1985059,3700613100186,Lehmann,"[""Cancoillote""]",,,,,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.5, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""10""}",{}
1985060,3700613100193,Lehmann,"[""Cancoillotte lehmann absinthe""]",140,g,140.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.5, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""9""}",{}
1985061,3700613100209,Lehmann,"[""Cancoillotte morilles""]",,,,,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.5, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}",{},{}
1985062,3700613100216,Lehmann,"[""Cancoillotte Lehmann Girolle""]",,,,,,,g,"{""0"": 124.5724, ""1"": 11.7132, ""2"": 7.8165, ""3"": 2.8582, ""4"": 2.807, ""5"": 0.0344, ""6"": 1.9166, ""7"": 1.046488, ""8"": 419435.2, ""9"": 71197.0, ""11"": 22.779999999999998, ""12"": 31.952, ""13"": 44.94, ""14"": 7077.7, ""15"": 5.8716, ""16"": 58612.0, ""17"": 95893.40000000001, ""18"": 1.7691999999999999, ""19"": 255.38, ""20"": 95.4612, ""21"": 25.740000000000002, ""22"": 110.5, ""23"": 25.89, ""24"": 0.2884, ""25"": 770.0, ""26"": 0.2013, ""27"": 300.46, ""29"": 3.646, ""30"": 150.62, ""31"": 244.79999999999998}","{""fr"": ""4""}",{}
1985063,3700613100230,,"[""Cancoillotte mélange forestier""]",140,g,140.0,g,,,g,"{""0"": 170.0, ""1"": 12.0, ""2"": 7.2, ""3"": 0.5, ""4"": 0.5, ""6"": 15.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""3""}",{}
1985064,3700613100247,Lehmann,"[""Dessert Chocolat""]",125,g,125.0,g,,,g,"{""0"": 168.40000000000003, ""1"": 8.4, ""2"": 5.2, ""3"": 19.5, ""4"": 18.0, ""6"": 3.7, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""14""}",{}
