product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
2829746,5410103002125,Excellence,"[""L'Oréal Paris Excellence Crème 5.3 Goud Lichtbruin Permanente Haarverf"", ""Ontdek nu deze permanente haarkleuring met drievoudige verzorging voor een rijk en levendig kleurresultaat. L'Oréal Paris Excellence Crème 5.3 Licht Goudbruin Haarkleuring beschermt, voedt en verzorgt je haar.""]",,,,,,,,,"{""nl"": ""3""}",{}
2829747,5410103002149,Excellence,"[""L'Oréal Paris Excellence Crème 4 Middenbruin Permanente Haarverf"", ""Ontdek nu deze permanente haarkleuring met drievoudige verzorging voor een rijk en levendig kleurresultaat. L'Oréal Paris Excellence Crème 4 Middenbruin Haarkleuring beschermt, voedt en verzorgt je haar.""]",,,,,,,,,"{""nl"": ""3""}",{}
2829748,5410103002170,,"[""L'Oréal Paris Excellence Crème 3 Donkerbruin Permanente Haarverf"", ""Ontdek nu deze permanente haarkleuring met drievoudige verzorging voor een rijk en levendig kleurresultaat. L'Oréal Paris Excellence Crème 3 Donkerbruin Haarkleuring beschermt, voedt en verzorgt je haar.""]",,,,,,,,,"{""nl"": ""3""}",{}
2829749,5410103014357,,"[""L'Oréal Paris Waterproof Make-Upremover voor Oog en Lippen"", ""De L'Oréal Paris Waterproof Make-upremover voor Oog en Lippen verwijdert zacht en doeltreffend langhoudende make-up. De remover laat geen vet laagje achter op je lippen en ogen.""]",100,ml,100.0,ml,,,,,"{""nl"": ""3""}",{}
2829750,5410103016351,,"[""L’Oréal Paris Age Perfect Collageen Expert Verstevigende Dagcrème"", ""L’Oréal Paris Age Perfect Classic Anti-Veroudering Dagcrème met soja-ceramide geeft je huid haar natuurlijke stevigheid terug en vermindert pigmentvlekjes.""]",50,ml,50.0,ml,,,,,"{""nl"": ""3""}",{}
2829751,5410103016368,,"[""L'Oréal Paris Age Perfect Collageen Expert Verstevigende Nachtcrème"", ""L'Oréal Paris Age Perfect Classic Anti-Veroudering Nachtcrème heeft een verstevigende werking voor de rijpere huid. De formule met soja-ceramide verstevigt je huid en vermindert pigmentvlekjes.""]",50,ml,50.0,ml,,,,,"{""nl"": ""3""}",{}
2829752,5410103023175,,"[""Garnier Nutrisse Ultra Crème 8 Licht Blond Permanente Haarkleuring""]",,,,,,,,,{},{}
2829753,5410103036878,,"[""L’Oréal Paris Wrinkle Expert 55+ Anti-Rimpel Dagcrème"", ""Verzorg je ouder wordende huid met deze verzorgende antirimpelcrème. L'Oreal Paris Wrinkle Expert 55+ Dagcrème is specifiek ontwikkeld voor de rijpere huid.""]",50,ml,50.0,ml,,,,,"{""nl"": ""3""}",{}
2829754,5410103230016,,"[""Garnier NutrisseUltra Crème 1 Zwart Permanente Haarkleuring""]",,,,,,,,,{},{}
2829755,5410103230030,,"[""Garnier Nutrisse Ultra Crème 3 Donkerbruin Permanente Haarkleuring"", ""Garnier Nutrisse Crème 30 Donkerbruin Permanente Haarkleuring is een permanente haarkleuring die het haar voedt terwijl het gekleurd wordt. Voor natuurlijke kleuren, glanzend haar en 100% grijsdekking.""]",,,,,,,,,"{""nl"": ""3""}",{}
2829756,5410103230085,,"[""Garnier Nutrisse Ultra Crème 5.3 Licht Goudbruin Permanente Haarkleuring""]",,,,,,,,,{},{}
2829757,5410103286716,,"[""L'Oréal Paris Oogreinigingslotion"", ""L'Oréal Paris Oogreinigingslotion zorgt voor een perfecte reiniging met extra zachtheid. De formule, verrijkt met provitamine, verwijdert de doeltreffende de oogmake-up.""]",125,ml,125.0,ml,,,,,"{""nl"": ""3""}",{}
2829758,5410103396491,Excellence,"[""L'Oréal Paris Excellence Pure Blonde 01 Ultra Licht Natuurlijk Blond Permanente Haarverf"", ""Ontdek nu deze permanente haarkleuring met drievoudige verzorging voor een rijk en levendig kleurresultaat. L'Oréal Paris Excellence Crème 01 Ultra Licht Natuurlijk Blond Haarkleuring beschermt, voedt en verzorgt je haar.""]",,,,,,,,,"{""nl"": ""3""}",{}
2829759,5410103640716,,"[""Garnier SkinActive Pure Active Anti-Mee-Eters Reinigingsgel"", ""Heb je last van mee-eters? Gebruik Garnier Skin Naturals Pure Active Reinigingsgel om mee-eters te verwijderen.""]",150,ml,150.0,ml,,,,,"{""nl"": ""3""}",{}
