product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
2660806,5018010001851,Da Vinci,"[""English Toffee Nut""]",1000,ml,1000.0,ml,,,ml,"{""0"": 256.0, ""1"": 0.0, ""2"": 0.0, ""3"": 64.0, ""4"": 64.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.2, ""8"": 80000.0}","{""de"": ""3""}",{}
2660807,5018010001899,,"[""Lemon & lime""]",,,,,,,g,"{""7"": 0.0, ""8"": 0.0}",{},"{""fr"": ""3""}"
2660808,5018010001967,DaVinci gourmet,"[""Salted caramel classic""]",,,,,20.0,g,g,"{""0"": 240.0, ""1"": 0.0, ""2"": 0.0, ""3"": 60.0, ""4"": 59.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.13, ""8"": 52000.0}","{""en"": ""3""}",{}
2660809,5018010004128,DaVinci,"[""Chestnut""]",1000,ml,1000.0,ml,,,,,{},{}
2660810,5018010004302,Starbucks,"[""Mango syrup""]",1000,ml,1000.0,ml,,,,,{},"{""fr"": ""3""}"
2660811,5018010004418,Starbucks,"[""Peach syrup""]",,,,,,,g,"{""0"": 228.0, ""1"": 0.0, ""2"": 0.0, ""3"": 57.0, ""4"": 52.0, ""6"": 0.0}","{""fr"": ""3""}",{}
2660812,5018010005347,Starbucks,"[""Hazelnut syrup""]",,,,,,,g,"{""0"": 200.0, ""1"": 0.0, ""2"": 0.0, ""3"": 50.0, ""4"": 48.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""en"": ""3""}",{}
2660813,5018010005361,Starbucks,"[""Vanilla flavour syrup""]",,,,,,,g,"{""0"": 88.0, ""1"": 0.0, ""2"": 0.0, ""3"": 22.0, ""4"": 0.0, ""6"": 0.0}","{""fr"": ""3""}",{}
2660814,5018010005378,Starbucks,"[""Caramel flavour syrup with sweetener""]",,,,,,,,,{},"{""fr"": ""3""}"
2660815,5018010014189,DaVinci,"[""Strawberry Sauce""]",2500,g,2500.0,g,,,,,{},"{""en"": ""3""}"
