product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
84471,19897213,Maternity,"[""GoGo Squeeze Zippin’ Pear""]",,,,,1.0,g,g,"{""0"": 60.0, ""3"": 15.0, ""4"": 11.0, ""5"": 2.0, ""6"": 0.5}","{""en"": ""3""}",{}
84472,19897709,Carrefour,"[""Harina de maíz""]",,,,,,,g,"{""0"": 330.6, ""1"": 2.2, ""2"": 0.4, ""3"": 73.0, ""4"": 1.0, ""6"": 4.7, ""7"": 0.05, ""8"": 20000.0}","{""es"": ""3""}",{}
84473,19897718,,"[""Danoninno""]",,,,,,,,,{},{}
84474,19898070,Nescafé,"[""Taster’s Choice""]",,,,,3.0,g,g,"{""0"": 10.0, ""3"": 2.0, ""4"": 2.0}","{""en"": ""3""}",{}
84475,19898805,Nature's Promise,"[""Organic Garbanzo Beans""]",425.242846875,g,425.242846875,g,130.0,g,g,"{""0"": 92.3, ""1"": 1.54, ""3"": 15.4, ""4"": 2.31, ""5"": 3.08, ""6"": 5.38, ""7"": 0.00025, ""8"": 100.0, ""9"": 15.4, ""13"": 0.769, ""17"": 177.0}",{},"{""en"": ""5""}"
84476,19899008,Kirkland Signature,"[""Blueberry Muffin""]",,,,,110.0,g,g,"{""0"": 467.0, ""1"": 25.0, ""2"": 15.0, ""3"": 54.0, ""4"": 28.0, ""5"": 1.0, ""6"": 6.0, ""7"": 0.825, ""8"": 330000.0, ""9"": 54000.0, ""13"": 2000.0, ""17"": 95000.0}","{""en"": ""4""}",{}
84477,19899015,Kirkland Signature,"[""Muffins double chocolat avec beurre et babeurre""]",0,,,,,,,,"{""fr"": ""3""}",{}
84478,19899985,ベイシア,"[""チョコドーナツ""]",,,,,100.0,g,g,"{""0"": 257.0, ""1"": 17.6, ""3"": 20.4, ""6"": 3.8, ""7"": 0.295, ""8"": 118000.0}",{},{}
84479,19899992,,"[""Rendez vous""]",,,,,,,,,"{""fr"": ""3""}",{}
84480,19901459,Kirkland,"[""Sourdough Bread"", ""Pain Au Levain De Seigle""]",,,,,75.0,g,g,"{""0"": 199.0, ""1"": 1.3333333333333333, ""2"": 0.0, ""3"": 53.333333333333336, ""4"": 2.6666666666666665, ""5"": 4.0, ""6"": 8.0, ""7"": 1.225, ""8"": 490000.0, ""9"": 26666.666666666668, ""13"": 2999.9999999999995, ""17"": 166666.66666666666}",{},{}
84481,19901572,Labrandero,[],,,,,,,,,{},"{""es"": ""3""}"
84482,19903446,,"[""Baking Powder""]",,,,,,,g,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 25.0, ""8"": 10000000.0}",{},"{""en"": ""3""}"
84483,19903972,Pingo Doce,"[""Entrecosto de Porco""]",,,,,,,g,"{""0"": 243.2, ""1"": 18.0, ""2"": 8.1, ""3"": 3.3, ""4"": 0.9, ""5"": 0.0, ""6"": 17.0, ""7"": 1.3, ""8"": 520000.0}","{""en"": ""3""}",{}
84484,19904054,John West,"[""Tuna pasta. Bowl""]",,,,,100.0,g,g,"{""0"": 102.1999990940094, ""1"": 2.799999952316284, ""2"": 0.4000000059604645, ""3"": 11.0, ""4"": 3.200000047683716, ""5"": 1.2999999523162842, ""6"": 7.599999904632568}",{},{}
84485,19904134,Feinkost Popp,[],,,,,,,,,{},"{""de"": ""4""}"
