product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3589976,8410100021560,"Nestlé, Nescafé","[""Classic descafeinado"", ""Café soluble descafeinado""]",50,g,50.0,g,,,,,"{""es"": ""15""}",{}
3589977,8410100021577,"Nescafé,Nestlé","[""Classic descafeinado""]",20,g,20.0,g,,,,,"{""fr"": ""5""}",{}
3589978,8410100021942,"Nestlé, Nescafé","[""Mocha"", ""Preparado alimenticio en polvo para bebida de café soluble, leche desnatada y chocolate""]",144.0,g,144.0,g,18.0,g,g,"{""0"": 72.2, ""1"": 8.88888888888889, ""2"": 7.777777777777778, ""3"": 70.55555555555556, ""4"": 56.111111111111114, ""5"": 3.888888888888889, ""6"": 7.777777777777778, ""7"": 0.16, ""8"": 64000.0}","{""pt"": ""10"", ""es"": ""30""}",{}
3589979,8410100022154,Nestlé,"[""Eko""]",150,g,150.0,g,,,g,"{""0"": 321.20000000000005, ""1"": 0.4, ""2"": 0.1, ""3"": 73.7, ""4"": 5.5, ""6"": 5.7, ""7"": 0.23, ""8"": 92000.0}","{""es"": ""16""}",{}
3589980,8410100022178,Nestlé,"[""Eko natural""]",,,,,,,g,"{""0"": 321.2, ""1"": 0.4, ""2"": 0.1, ""3"": 73.7, ""4"": 5.5, ""6"": 5.7, ""7"": 0.2, ""8"": 80000.0}","{""es"": ""14"", ""fr"": ""13""}",{}
3589981,8410100022192,Nestlé,"[""Eko natural""]",,,,,,,,,{},"{""es"": ""6""}"
3589982,8410100022208,Nestlé,"[""Eko Miel y Jalea Real""]",150,g,150.0,g,,,g,"{""0"": 342.29999999999995, ""1"": 0.3, ""2"": 0.1, ""3"": 79.1, ""4"": 15.9, ""6"": 5.8, ""7"": 0.0, ""8"": 0.0}","{""es"": ""22"", ""fr"": ""12""}",{}
3589983,8410100022543,Nestlé,"[""Nescafé Cappuccino"", ""Nescafé Gold Cappuccino"", ""Cappuccino"", ""Preparado alimenticio en polvo para bebida de café soluble y leche desnatada""]",250,g,250.0,g,,,g,"{""0"": 30.8, ""1"": 0.6, ""2"": 0.5, ""3"": 5.5, ""4"": 3.7, ""5"": 0.3, ""6"": 0.7, ""7"": 0.09, ""8"": 36000.0}","{""en"": ""57"", ""es"": ""80"", ""fr"": ""21""}",{}
3589984,8410100022574,Nestlé,"[""Eko natural""]",,,,,,,g,"{""0"": 328.00000000000006, ""1"": 0.4, ""2"": 0.1, ""3"": 75.4, ""4"": 5.5, ""6"": 5.7, ""7"": 0.23, ""8"": 92000.0}","{""es"": ""3""}",{}
3589985,8410100022581,Nestlé,"[""Eko""]",,,,,,,g,"{""0"": 346.00000000000006, ""1"": 0.4, ""3"": 74.4, ""5"": 11.0, ""6"": 5.7, ""7"": 0.23, ""8"": 92000.0}","{""es"": ""3""}",{}
3589986,8410100023632,Nestlé,"[""Mezcla café del trópico""]",,,,,,,g,"{""0"": 234.70000000000002, ""1"": 11.5, ""2"": 4.9, ""3"": 0.2, ""4"": 0.2, ""5"": 42.2, ""6"": 11.5, ""7"": 0.01, ""8"": 4000.0, ""9"": 90922.5, ""11"": 1163.875, ""12"": 0.075, ""13"": 3094.25, ""14"": 180412.5, ""15"": 1599.075, ""16"": 120000.0, ""17"": 1518375.0, ""18"": 1.25, ""19"": 597.5, ""20"": 0.0, ""21"": 0.0, ""22"": 4.75, ""23"": 0.75, ""24"": 0.0, ""25"": 0.0, ""26"": 0.0, ""27"": 2025.0, ""29"": 0.0, ""30"": 0.0, ""31"": 0.0}","{""es"": ""10""}",{}
3589987,8410100023915,Nestlé,"[""Bonka Mezcla""]",,,,,,,,,"{""es"": ""3""}",{}
