product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1858341,3475880670358,,"[""BONNET DE NOËL""]",,,,,,,g,"{""0"": 210.3, ""1"": 9.1, ""2"": 5.9, ""3"": 29.0, ""4"": 29.0, ""6"": 3.1, ""7"": 0.13, ""8"": 52000.0}","{""fr"": ""3""}",{}
1858342,3475880670990,,"[""Le nid framboise et vanille""]",,,,,,,g,"{""0"": 256.8, ""1"": 14.0, ""2"": 8.9, ""3"": 29.0, ""4"": 27.0, ""6"": 3.7, ""7"": 0.15, ""8"": 60000.0}","{""fr"": ""7""}",{}
1858343,3475880672376,,"[""Buche choco tonka""]",,,,,,,g,"{""0"": 271.4, ""1"": 15.0, ""2"": 8.6, ""3"": 30.0, ""4"": 28.0, ""6"": 4.1, ""7"": 0.41, ""8"": 164000.0}","{""fr"": ""8""}",{}
1858344,3475880676466,,"[""Glace végétale coco""]",,,,,,,g,"{""0"": 241.8, ""1"": 12.0, ""2"": 9.5, ""3"": 30.0, ""4"": 25.0, ""5"": 2.5, ""6"": 2.2}","{""en"": ""3""}",{}
1858345,3475880676770,,"[""Glace pistache""]",,,,,,,g,"{""0"": 216.8, ""1"": 12.0, ""2"": 7.0, ""3"": 23.0, ""4"": 19.0, ""6"": 4.2, ""7"": 0.14, ""8"": 56000.0}","{""fr"": ""3""}",{}
1858346,3475880677395,,"[""Sorbet Citron""]",325,g,325.0,g,,,g,"{""0"": 112.0, ""1"": 0.0, ""2"": 0.0, ""3"": 28.0, ""4"": 26.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
1858347,3475880677418,,"[""Sorbet Mandarine""]",325,g,325.0,g,,,g,"{""0"": 102.4, ""1"": 0.0, ""2"": 0.0, ""3"": 25.0, ""4"": 22.0, ""6"": 0.6}","{""fr"": ""3""}",{}
1858348,3475880686892,,"[""Crème glacée Vanille coulis""]",325,g,325.0,g,,,g,"{""0"": 205.50000000000003, ""1"": 9.9, ""2"": 6.5, ""3"": 26.0, ""4"": 24.0, ""6"": 3.1, ""7"": 0.14, ""8"": 56000.0}","{""fr"": ""3""}",{}
1858349,3475880687035,,"[""duo de coupes mojito""]",,,,,,,g,"{""0"": 100.0, ""1"": 0.0, ""2"": 0.0, ""3"": 25.0, ""4"": 18.0, ""5"": 0.0, ""6"": 0.0}","{""fr"": ""3""}",{}
1858350,3475880688094,,"[""LE CADEAU DE NOËL 10 PARTS""]",,,,,,,g,"{""0"": 218.39999999999998, ""1"": 8.8, ""2"": 5.7, ""3"": 32.0, ""4"": 29.0, ""6"": 2.8, ""7"": 0.12, ""8"": 48000.0}","{""fr"": ""3""}",{}
1858351,3475880688223,,"[""Bûche glacée""]",,,,,,,g,"{""0"": 242.2, ""1"": 13.0, ""2"": 7.8, ""3"": 28.0, ""4"": 9.0, ""6"": 3.3, ""7"": 0.11, ""8"": 44000.0}","{""fr"": ""3""}",{}
1858352,3475882000016,,"[""Lors vanille chocolat""]",,,,,,,g,"{""0"": 171.0, ""1"": 7.0, ""2"": 6.0, ""3"": 23.0, ""4"": 6.0, ""6"": 4.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
1858353,3475882006018,,"[""Crème glacée vanille coulis de chocolat""]",,,,,,,g,"{""0"": 223.1, ""1"": 12.3, ""2"": 7.8, ""3"": 23.9, ""4"": 7.5, ""6"": 4.2, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""3""}",{}
1858354,3475882006032,,"[""Crème glacée Martiniquaise""]",,,,,,,g,"{""0"": 176.7, ""1"": 7.5, ""2"": 4.1, ""3"": 23.5, ""4"": 6.4, ""5"": 0.0, ""6"": 3.8, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""3""}",{}
1858355,3475882006087,,"[""Crème glacée plombière""]",,,,,,,g,"{""0"": 208.5, ""1"": 11.7, ""2"": 7.0, ""3"": 21.7, ""4"": 4.2, ""6"": 4.1, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""3""}",{}
1858356,3475882006162,,"[""Crème glacée Café""]",,,,,,,g,"{""0"": 444.8, ""1"": 38.0, ""2"": 7.1, ""3"": 21.4, ""4"": 4.4, ""6"": 4.3, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""4""}",{}
1858357,3475882006193,,"[""Creme glacee speculoos avec morceaux""]",,,,,,,g,"{""0"": 233.6, ""1"": 14.0, ""2"": 7.9, ""3"": 23.0, ""4"": 15.0, ""6"": 3.9, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""3""}",{}
1858358,3475882007008,,"[""Sorbet plein fruit Fraise 1l""]",,,,,,,g,"{""0"": 109.8, ""1"": 2.2, ""2"": 0.6, ""3"": 21.0, ""4"": 18.0, ""6"": 1.5}","{""fr"": ""6""}",{}
1858359,3475882007022,,"[""Sorbet ananas Plein fruit""]",,,,,,,g,"{""0"": 89.97, ""1"": 0.13, ""2"": 0.01, ""3"": 21.9, ""4"": 17.9, ""6"": 0.3, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
1858360,3475882007046,,"[""Sorbet plein fruit citron jaune de Sicile""]",1000,ml,1000.0,ml,,,ml,"{""0"": 116.0, ""1"": 0.0, ""2"": 0.0, ""3"": 29.0, ""4"": 26.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
1858361,3475882007060,Van den Casteele,"[""Sorbet framboise""]",,,,,,,g,"{""0"": 83.98, ""1"": 1.1, ""2"": 0.4, ""3"": 16.9, ""4"": 11.1, ""6"": 1.62, ""7"": 0.05, ""8"": 20000.0}","{""fr"": ""4""}",{}
