"code","brands","product_name","product_name_en","product_name_fr","product_name_de","product_name_it","generic_name","generic_name_en","generic_name_fr","generic_name_it","generic_name_hr","quantity","product_quantity","product_quantity_unit","serving_quantity","serving_quantity_unit","energy_kcal_value","energy_kcal_basis","energy_kcal_unit","image_1","image_2"
"0200944018370","E.Leclerc","Mini-viennoiseries","","Mini-viennoiseries","","","","","","","","","","","","","311","100g","kcal","{""fr"": ""4""}","{}"
"0200945009841","","Croissants Beurre des Charentes AOP","","Croissants Beurre des Charentes AOP","","","","","","","","","","","","","350","100g","kcal","{""fr"": ""3""}","{}"
"0200945015194","","Bresil noix","","Bresil noix","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"0200945031491","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0200946002629","","Demi-baguette T. Francaise","","Demi-baguette T. Francaise","","","","","","","","","","","","","258","100g","kcal","{""fr"": ""3""}","{}"
"0200946007570","Fresh St Market","Extra Lean Ground Chicken Breast","Extra Lean Ground Chicken Breast","","","","","","","","","","","","100","g","","","","{}","{}"
"0200946008539","E.Leclerc","Pain complet tranché 350g","","Pain complet tranché 350g","","","","","","","","350 g","350","g","","","216","100g","kcal","{""fr"": ""4""}","{}"
"0200946008867","E.Leclerc","Pain complet","Pain complet","","","","","","","","","","","","350","","","","","{}","{""en"": ""3""}"
"0200946010112","Harmons","Boneless Skinless Chicken Thigh","Boneless Skinless Chicken Thigh","","","","","","","","","","","","113.398","g","","","","{}","{}"
"0200946010952","Giant","Boneless Skinless Chicken Breast","Boneless Skinless Chicken Breast","","","","","","","","","","","","113.398","g","","","","{}","{}"
"0200946011096","Ahold","Boneless, Skinless Chicken Breast With Rib Meat","Boneless, Skinless Chicken Breast With Rib Meat","","","","","","","","","","","","112","g","98.2142857142857","serving","kcal","{""en"": ""3""}","{}"
"0200946011126","Giant","Chicken Breasts","Chicken Breasts","","","","","","","","","","","","113.398","g","","","","{}","{}"
"0200946011867","Giant","Boneless Skinless Chicken Breast","Boneless Skinless Chicken Breast","","","","","","","","","","","","112.0","g","","","","{}","{}"
"0200946012024","GIANT","Boneless Skinless Chicken Breast, Raw","Boneless Skinless Chicken Breast, Raw","","","","","","","","","","","","112.0","g","","","","{}","{}"
"0200946012116","Stop&Shop","Chicken Breasts","Chicken Breasts","","","","","","","","","","","","","","","","","{}","{}"
"0200946012475","Giant","Chicken Breasts","Chicken Breasts","","","","","","","","","","","","","","","","","{""en"": ""6""}","{}"
"0200946012536","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0200946013458","Giant","Chicken Breast With Rib Meat","Chicken Breast With Rib Meat","","","","","","","","","","","","453.592","g","","","","{}","{}"
"0200946014080","Stop And Shop","Skinless Boneless Chicken Breast","Skinless Boneless Chicken Breast","","","","","","","","","","","","113.398","g","105.82197216882132","serving","kcal","{}","{}"
"0200946014509","Stop & Shop","Chicken Breast - Boneless, Skinless","Chicken Breast - Boneless, Skinless","","","","","","","","","","","","112.0","g","","","","{}","{}"
"0200946015940","","Chicken Breasts","Chicken Breasts","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"0200946016121","Giant Grocery Store","Chicken Breast","Chicken Breast","","","","","","","","","","","","112","g","110","100g","kcal","{}","{}"
"0200946016305","","Chicken Breasts","Chicken Breasts","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0200946019399","","Boneless skinless chicken breast with rib meat","Boneless skinless chicken breast with rib meat","","","","","","","","","","","","","","","","","{}","{""en"": ""6""}"
"0200946019634","Giant","Chicken Breasts","Chicken Breasts","","","","","","","","","","","","113.398","g","","","","{}","{}"
"0200946022504","Giant","Chicken Breasts","Chicken Breasts","","","","","","","","","","","","","","","","","{}","{""en"": ""4""}"
"0200946318751","","Boneless, skinless chicken breast","Boneless, skinless chicken breast","","","","","","","","","","","","453.5920104980469","g","","","","{}","{}"
"0200946408827","Hallmark Farms","Lean Ground Chicken Breast","Lean Ground Chicken Breast","","","","","","","","","","","","100.0","g","","","","{}","{}"
"0200946710067","Giant Eagle","Boneless Chicken Breasts 15% Broth","Boneless Chicken Breasts 15% Broth","","","","","","","","","","","","112","g","","","","{}","{}"
"0200946809747","Hallmark Farms","Extra Lean Ground Chicken Breast","Extra Lean Ground Chicken Breast","","","","","","","","","","","","100","g","","","","{""en"": ""6""}","{}"
"0200946820636","Tops","Tops Boneless Breast","Tops Boneless Breast","","","","","","","","","","","","113.398","g","","","","{}","{""en"": ""3""}"
"0200947008668","Hallmark Farms","Extra Lean Ground Turkey Breast","Extra Lean Ground Turkey Breast","","","","","","","","","","","","100","g","","","","{}","{""en"": ""3""}"
"0200947010173","","Trio de choux jambon comté","Trio de choux jambon comté","","","","","","","","","","","","100","g","","","","{}","{}"
"0200947012344","Simple Truth","Chicken Breast","Chicken Breast","","","","","","","","","","","","112.0","g","","","","{}","{}"
"0200947014508","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0200947015482","Super U","Trio de choux jambon et comté","Trio de choux jambon et comté","","","","","","","","","","","","230","","","","","{}","{}"
"0200947015994","Simple Truth","Chicken","Chicken","","","","","","","","","","","","112.0","g","","","","{}","{}"
"0200947016410","Simple Truth","Chicken Breast","Chicken Breast","","","","","","","","","","","","113.398","g","","","","{}","{}"
"0200947016465","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
