product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1182581,0850034147000,Holle,"[""4-Grain Whole Grain Cereal""]",226.796185,g,226.796185,g,,,g,"{""0"": 400.0, ""1"": 3.3333333333333, ""2"": 0.0, ""3"": 73.333333333333, ""4"": 0.0, ""5"": 6.6666666666667, ""6"": 13.333333333333, ""7"": 0.0, ""8"": 0.0}",{},"{""en"": ""10""}"
1182582,0850034147093,Holle,"[""Yogurt With Mango""]",,,,,,,,,"{""en"": ""3""}",{}
1182583,0850034147109,Holle,"[""YOGURT* WITH BLUEBERRIES, APPLE & BANANA""]",,,,,,,,,{},"{""en"": ""3""}"
1182584,0850034147154,Holle,"[""Apple & Plum""]",,,,,,,,,{},"{""en"": ""3""}"
1182585,0850034147291,Holle,"[""Goat Milk Toddler Drink""]",,,,,,,,,{},{}
1182586,0850034176000,,"[""Molokai Hibiscus Syrup""]",,,,,,,g,"{""0"": 300.0, ""1"": 0.0, ""2"": 0.0, ""3"": 80.0, ""4"": 80.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.2, ""8"": 80000.0}",{},"{""en"": ""3""}"
1182587,0850034176031,Pono Potions,"[""Maika‘i Mac Nut""]",,,,,,,,,{},{}
1182588,0850034179735,EHPLabsm,"[""Oxygreens""]",,,,,355.0,g,g,"{""0"": 7.042253521126761, ""3"": 1.4084507042253522, ""4"": 0.28169014084507044, ""5"": 0.5633802816901409, ""6"": 0.28169014084507044}",{},"{""en"": ""3""}"
1182589,0850034182551,,"[""Pride""]",394,,394.0,g,,,,,{},"{""en"": ""3""}"
1182590,0850034182568,,"[""Pride""]",,,,,,,,,{},"{""en"": ""3""}"
