product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
2238456,4026584250309,Soto,"[""Empanada de verduras""]",,,,,,,g,"{""0"": 186.5, ""1"": 6.1, ""2"": 1.1, ""3"": 27.0, ""4"": 1.7, ""6"": 5.9, ""7"": 1.2, ""8"": 480000.0}","{""es"": ""10""}",{}
2238457,4026584250705,Soto,"[""Samosas""]",,,,,,,g,"{""0"": 204.6, ""1"": 11.0, ""2"": 1.3, ""3"": 22.0, ""4"": 1.0, ""6"": 4.4, ""7"": 1.1, ""8"": 440000.0}","{""es"": ""6""}",{}
2238458,4026584251023,Soto,"[""Burger soto""]",,,,,,,g,"{""0"": 190.7999992370604, ""1"": 10.0, ""2"": 1.2000000476837, ""3"": 20.0, ""4"": 1.0, ""6"": 5.1999998092651, ""7"": 1.4, ""8"": 560000.0}","{""es"": ""3""}",{}
2238459,4026584251108,Soto,"[""Burguer de kale y cañamo, vegano""]",,,,,,,g,"{""0"": 236.2000007629396, ""1"": 13.0, ""2"": 1.5, ""3"": 23.0, ""4"": 2.4000000953674, ""6"": 6.8000001907349, ""7"": 0.9, ""8"": 360000.0}","{""es"": ""3""}",{}
2238460,4026584251504,,"[""Burguer""]",,,,,,,g,"{""0"": 244.4, ""1"": 14.0, ""2"": 1.3, ""3"": 22.0, ""4"": 1.3, ""6"": 7.6, ""7"": 1.3, ""8"": 520000.0}","{""es"": ""3""}",{}
2238461,4026584251801,Soto,"[""Burger soto""]",,,,,,,g,"{""0"": 243.8, ""1"": 12.0, ""2"": 1.7, ""3"": 27.0, ""4"": 2.8, ""5"": 3.5, ""6"": 5.2, ""7"": 1.0, ""8"": 400000.0}","{""es"": ""13""}",{}
2238462,4026584252204,Soto,"[""Mini rollitos de primavera china""]",,,,,,,g,"{""0"": 188.0, ""1"": 7.6, ""2"": 1.0, ""3"": 25.0, ""4"": 3.4, ""6"": 4.9, ""7"": 1.2, ""8"": 480000.0}","{""es"": ""3""}",{}
2238463,4026584252211,Soto,"[""Mini rollitos de primavera thai""]",,,,,,,g,"{""0"": 207.4, ""1"": 11.0, ""2"": 1.4, ""3"": 22.0, ""4"": 2.1, ""6"": 5.1, ""7"": 1.3, ""8"": 520000.0}","{""es"": ""3""}",{}
2238464,4026584252228,Soto,"[""Mini rollitos de primavera agridulces""]",,,,,,,g,"{""0"": 199.10000000000002, ""1"": 9.9, ""2"": 1.3, ""3"": 22.0, ""4"": 6.7, ""6"": 5.5, ""7"": 1.1, ""8"": 440000.0}","{""es"": ""7""}",{}
2238465,4026584253201,Soto,"[""Mini burguers &quot;energía&quot;""]",,,,,,,g,"{""0"": 254.60000000000002, ""1"": 15.0, ""2"": 2.0, ""3"": 21.0, ""4"": 2.1, ""5"": 3.4, ""6"": 7.2, ""7"": 1.0, ""8"": 400000.0}","{""es"": ""3""}",{}
