product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1435991,2324352002320,escuris,"[""Lomos de atún de aleta amarilla""]",,,,,,,g,"{""0"": 90.60000000000001, ""1"": 0.6, ""2"": 0.5, ""3"": 1.3, ""4"": 0.5, ""6"": 20.0, ""7"": 0.79, ""8"": 316000.0}","{""es"": ""3""}",{}
1435992,2324352002337,,"[""Lomo de atun de aleta amarilla""]",,,,,,,g,"{""0"": 90.60000000000001, ""1"": 0.6, ""2"": 0.5, ""3"": 1.3, ""4"": 0.5, ""6"": 20.0, ""7"": 0.79, ""8"": 316000.0}","{""es"": ""3""}",{}
1435993,2324352002344,escuris,"[""Atún""]",,,,,,,g,"{""0"": 90.60000000000001, ""1"": 0.6, ""2"": 0.4, ""3"": 1.3, ""4"": 0.4, ""6"": 20.0, ""7"": 0.7, ""8"": 280000.0}","{""es"": ""3""}",{}
1435994,2324352002351,Escuris,"[""Lomos De Atun De Aleta Amarilla""]",,,,,,,g,"{""0"": 90.60000000000001, ""1"": 0.6, ""2"": 0.5, ""3"": 1.3, ""4"": 0.5, ""6"": 20.0, ""7"": 0.79, ""8"": 316000.0}","{""es"": ""6""}",{}
1435995,2324352002368,,"[""Lomos de atún de aleta amarilla""]",,,,,,,g,"{""0"": 90.60000000000001, ""1"": 0.6, ""2"": 0.5, ""3"": 1.3, ""4"": 0.5, ""6"": 20.0, ""7"": 0.79, ""8"": 316000.0}","{""es"": ""3""}",{}
1435996,2324352002375,escuris,"[""Lomos de atún""]",,,,,,,g,"{""0"": 90.60000000000001, ""1"": 0.6, ""2"": 0.5, ""3"": 1.3, ""4"": 0.5, ""6"": 20.0, ""7"": 0.8, ""8"": 320000.0}","{""es"": ""3""}",{}
1435997,2324352002405,,"[""lomos de atún de aleta amarilla""]",,,,,,,g,"{""0"": 90.60000000000001, ""1"": 0.6, ""2"": 0.5, ""3"": 1.3, ""4"": 0.5, ""6"": 20.0, ""7"": 0.79, ""8"": 316000.0}","{""es"": ""3""}",{}
1435998,2324352002412,,"[""Lomos de atún de aleta amarilla""]",,,,,,,g,"{""0"": 90.60000000000001, ""1"": 0.6, ""2"": 0.5, ""3"": 1.3, ""4"": 0.5, ""6"": 20.0, ""7"": 0.79, ""8"": 316000.0}","{""es"": ""3""}",{}
1435999,2324352002436,escuris,"[""Lomos de atún de aleta amarilla""]",,,,,,,,,{},"{""es"": ""3""}"
1436000,2324352002443,,"[""Lomos de atún de aleta amarilla""]",,,,,,,g,"{""0"": 90.60000000000001, ""1"": 0.6, ""2"": 0.5, ""3"": 1.3, ""4"": 0.5, ""6"": 20.0, ""7"": 0.79, ""8"": 316000.0}","{""es"": ""3""}",{}
