product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1689401,3257983356465,Cora,"[""Pain special de camoagne""]",,,,,,,g,"{""0"": 263.2, ""1"": 4.4, ""2"": 0.4, ""3"": 47.8, ""4"": 3.6, ""6"": 8.1, ""7"": 1.48, ""8"": 592000.0}","{""fr"": ""4""}",{}
1689402,3257983356984,Cora,"[""Grand sablé""]",170,g,170.0,g,,,g,"{""0"": 485.5, ""1"": 20.5, ""2"": 13.5, ""3"": 68.0, ""4"": 24.0, ""5"": 1.5, ""6"": 6.5, ""7"": 0.6, ""8"": 240000.0, ""9"": 20335.45, ""11"": 171.6575, ""12"": 6.268999999999999, ""13"": 1319.115, ""14"": 43828.5, ""15"": 1299.6605, ""16"": 134720.0, ""17"": 173707.5, ""18"": 7.95, ""19"": 1142.115, ""20"": 138.375, ""21"": 154.63, ""22"": 14.02, ""23"": 65.6175, ""24"": 0.03485, ""25"": 147.5, ""26"": 0.30629999999999996, ""27"": 898.65, ""29"": 15.778, ""30"": 44.055, ""31"": 305.75}","{""fr"": ""6""}",{}
1689403,3257983356991,Cora,"[""Petit Beurre Pocket""]",300,g,300.0,g,,,g,"{""0"": 456.00000190735125, ""1"": 14.60000038147, ""2"": 9.0, ""3"": 71.5, ""4"": 23.0, ""5"": 2.5, ""6"": 8.3999996185303, ""7"": 0.81, ""8"": 324000.0, ""9"": 26584.51796875, ""11"": 197.38265312500002, ""12"": 8016443.750000001, ""13"": 1557.2741093749999, ""14"": 51995.722265625, ""15"": 1541.35756875, ""16"": 159988.225, ""17"": 206452.36459374998, ""18"": 8.89324296875, ""19"": 1361.17053125, ""20"": 106.93719999999999, ""21"": 184.603, ""22"": 16.779999999999998, ""23"": 79.31390625, ""24"": 2333500.0, ""25"": 246.49999999999997, ""26"": 0.33075000000000004, ""27"": 917.39671875, ""29"": 18.29789, ""30"": 39.982, ""31"": 354.275}","{""fr"": ""18""}",{}
1689404,3257983357004,Patrimoine Gourmand,"[""Galipotes D'ardin""]",,,,,,,g,"{""0"": 437.6, ""1"": 18.0, ""2"": 11.0, ""3"": 62.0, ""4"": 26.0, ""6"": 6.9, ""7"": 0.23, ""8"": 92000.0}","{""fr"": ""19""}",{}
1689405,3257983357042,Cora,"[""Bouteilles goût piquant"", ""Confiseries gélifiées aromatisées acidulées""]",250.0,g,250.0,g,4.0,g,g,"{""0"": 326.8, ""1"": 0.0, ""2"": 0.0, ""3"": 76.4, ""4"": 66.2, ""5"": 0.0, ""6"": 5.3, ""7"": 0.3048, ""8"": 121920.0}","{""fr"": ""6""}",{}
1689406,3257983357080,Cora,"[""Rocher chocolat au lait"", ""Bonbon de chocolat au lait 41% recouvert d'éclat de noisette fourré (55%) au praliné noisette""]",,,,,,,g,"{""0"": 550.4000000000001, ""1"": 34.0, ""2"": 14.7, ""3"": 52.2, ""4"": 50.6, ""5"": 3.6, ""6"": 7.1, ""7"": 0.24, ""8"": 96000.0}","{""fr"": ""9""}",{}
1689407,3257983357097,Cora,"[""Assortiment Petits Cakes aux Fruits Confits"", ""Assortiment Petits Cakes aux Fruits Confits, raisins secs et pépites de fruits.""]",450,g,450.0,g,,,g,"{""0"": 402.5, ""1"": 15.7, ""2"": 1.4, ""3"": 60.4, ""4"": 36.5, ""6"": 4.9, ""7"": 0.6, ""8"": 240000.0}","{""fr"": ""4""}",{}
1689408,3257983357110,Cora,"[""Madeleines fourrage chocolat gout noisette""]",240,g,240.0,g,,,g,"{""0"": 454.8, ""1"": 22.0, ""2"": 3.0, ""3"": 58.0, ""4"": 30.0, ""5"": 1.8, ""6"": 5.3, ""7"": 0.58, ""8"": 232000.0}","{""fr"": ""24""}",{}
1689409,3257983357134,Cora degustation,"[""Preparation de Fraises et Fraises des bois""]",,,,,,,g,"{""0"": 169.3, ""1"": 0.5, ""2"": 0.1, ""3"": 39.5, ""4"": 39.5, ""5"": 2.2, ""6"": 0.6, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""9""}",{}
1689410,3257983357141,Cora degustation,"[""Preparation d'abricots et d'amandes""]",,,,,,,g,"{""0"": 182.2, ""1"": 1.4, ""2"": 0.33, ""3"": 39.8, ""4"": 39.8, ""5"": 3.2, ""6"": 1.0, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""3""}",{}
1689411,3257983357158,Cora,"[""Framboise cranberry""]",,,,,,,g,"{""0"": 178.70000000000002, ""1"": 0.5, ""2"": 0.1, ""3"": 42.2, ""4"": 42.2, ""5"": 1.7, ""6"": 0.5, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""25""}",{}
1689412,3257983357165,Cora,"[""Miel de fleurs d'oranger""]",500,g,500.0,g,,,g,"{""0"": 322.0, ""1"": 0.0, ""2"": 0.0, ""3"": 80.0, ""4"": 80.0, ""6"": 0.5, ""7"": 0.03, ""8"": 12000.0}","{""fr"": ""4""}",{}
1689413,3257983357172,Cora,"[""Miel de romarin cremeux""]",500,g,500.0,g,,,g,"{""0"": 326.0, ""1"": 0.0, ""2"": 0.0, ""3"": 81.7, ""4"": 79.8, ""5"": 0.0, ""6"": 0.56, ""7"": 0.010275, ""8"": 4000.0, ""9"": 7930.0, ""11"": 17.0, ""12"": 0.5, ""13"": 180.0, ""14"": 4260.0, ""15"": 160.0, ""16"": 5600.0, ""17"": 70300.0, ""18"": 5.0, ""19"": 98.0, ""20"": 0.0, ""21"": 0.0, ""22"": 69.0, ""23"": 92.0, ""24"": 0.0, ""25"": 800.0, ""26"": 0.0, ""27"": 0.0, ""29"": 2.0, ""30"": 110.0, ""31"": 69.0}","{""fr"": ""8""}",{}
1689414,3257983357189,Cora,"[""Pâte a Tartiner Speculoos 400 g""]",,,,,,,g,"{""0"": 563.0, ""1"": 34.8, ""2"": 7.2, ""3"": 58.0, ""4"": 34.7, ""5"": 1.3, ""6"": 3.8, ""7"": 0.52, ""8"": 208000.0}",{},{}
1689415,3257983357196,Cora,"[""Creme de marron""]",,,,,,,g,"{""0"": 251.6, ""1"": 0.8, ""2"": 0.2, ""3"": 60.0, ""4"": 41.0, ""6"": 1.1, ""7"": 0.01, ""8"": 4000.0}","{""fr"": ""4""}",{}
1689416,3257983357202,Cora,"[""Confiture pêche de vigne""]",310,g,310.0,g,,,g,"{""0"": 169.699996948244, ""1"": 0.5, ""2"": 0.10000000149012, ""3"": 40.799999237061, ""4"": 40.799999237061, ""6"": 0.5, ""7"": 0.08, ""8"": 32000.0}","{""fr"": ""4""}",{}
1689417,3257983357448,Cora,"[""Café dosettes pur arabica""]",,,,,,,,,{},{}
1689418,3257983357455,Cora,"[""Café pur arabica grandes origines"", ""Café moulu, Café""]",250,g,250.0,g,,,g,"{""0"": 396.6, ""1"": 15.4, ""3"": 40.2, ""5"": 19.8, ""6"": 14.4, ""7"": 0.185, ""8"": 76000.0, ""9"": 120000.0, ""11"": 1550.0, ""13"": 4100.0, ""14"": 240000.0, ""15"": 2130.0, ""16"": 160000.0, ""17"": 2020000.0, ""19"": 790.0, ""23"": 1.0, ""25"": 0.0, ""27"": 2700.0}","{""fr"": ""8""}",{}
1689419,3257983357479,"Cora, Cora dégustation","[""Pomme Figue Noix cuit au chaudron"", ""Spécialité de pommes, de figues et de noix du Périgord AOP""]",400,g,400.0,g,,,g,"{""0"": 168.89999999999998, ""1"": 2.3, ""2"": 1.1, ""3"": 35.4, ""4"": 32.1, ""5"": 2.1, ""6"": 0.6, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""6""}",{}
1689420,3257983357516,Cora,"[""Thé blanc perles de jasmin""]",,,,,,,,,{},"{""fr"": ""4""}"
1689421,3257983357523,Cora,"[""Oeufs Frais De Cailles x 18""]",,,,,,,g,"{""0"": 154.7, ""1"": 11.1, ""2"": 3.6, ""3"": 0.5, ""4"": 0.5, ""5"": 0.0, ""6"": 13.2, ""7"": 0.38, ""8"": 152000.0, ""9"": 76800.0, ""11"": 55.0, ""12"": 21.0, ""13"": 1880.0, ""14"": 11000.0, ""15"": 27.0, ""16"": 204000.0, ""17"": 134000.0, ""18"": 1.29, ""19"": 1010.0, ""20"": 182.0, ""21"": 55.0, ""22"": 450.0, ""23"": 150.0, ""24"": 1.4500000000000002, ""25"": 0.0, ""26"": 1.88, ""27"": 1430.0, ""29"": 34.0, ""30"": 63.0, ""31"": 1570.0}","{""fr"": ""4""}",{}
