product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
2407396,4260057667151,X TREME,"[""Weight gainer""]",,,,,100.0,g,g,"{""0"": 403.0, ""1"": 7.0, ""2"": 6.699999809265137, ""3"": 70.0, ""4"": 32.0, ""6"": 15.0}",{},{}
2407397,4260057667267,,"[""Supafit muscle""]",,,,,25.0,g,g,"{""0"": 278.8, ""1"": 2.0, ""3"": 18.8, ""4"": 8.8, ""6"": 46.4, ""7"": 0.4, ""8"": 160000.0}",{},{}
2407398,4260057667274,Inkospor,"[""Inkospor X-treme Guarana""]",,,,,,,g,"{""0"": 320.5, ""1"": 0.5, ""2"": 0.10000000149012, ""3"": 67.0, ""4"": 6.0, ""6"": 12.0, ""7"": 0.04, ""8"": 16000.0}",{},{}
2407399,4260057667298,,"[""X-treme Guarana""]",,,,,,,,,{},"{""fr"": ""3""}"
2407400,4260057667328,Inkospor,"[""Inkospor Protein Giant""]",,,,,,,g,"{""0"": 369.8, ""1"": 7.4, ""2"": 2.8, ""3"": 17.0, ""4"": 0.5, ""6"": 58.8, ""7"": 0.88, ""8"": 352000.0}","{""fr"": ""4""}",{}
2407401,4260057667335,Inkospor,"[""Protein Giant Dark Chocolate Zero Sugar , Protein. ..""]",65,g,65.0,g,,,g,"{""0"": 348.6, ""1"": 4.2, ""2"": 0.9, ""3"": 18.1, ""4"": 0.3, ""6"": 59.6, ""7"": 0.7, ""8"": 280000.0}","{""fr"": ""4""}",{}
2407402,4260057667359,Inkospor,"[""Whey Cookies and Cream""]",,,,,,,g,"{""0"": 354.6, ""1"": 3.0, ""2"": 2.1, ""3"": 6.9, ""4"": 6.3, ""6"": 75.0, ""7"": 0.91, ""8"": 364000.0}","{""fr"": ""4""}",{}
2407403,4260057667380,,"[""Whey Proteine Inkospor 2 KG - Pistache""]",,,,,,,g,"{""0"": 357.4, ""1"": 3.0, ""2"": 2.1, ""3"": 7.6, ""4"": 6.4, ""6"": 75.0, ""7"": 0.89, ""8"": 356000.0}","{""fr"": ""4""}",{}
2407404,4260057667403,Inkospor,"[""Whey Proteine Inkospor 2 KG - Coco""]",,,,,,,g,"{""0"": 364.2, ""1"": 3.8, ""2"": 2.9, ""3"": 7.5, ""4"": 7.4, ""6"": 75.0, ""7"": 0.88, ""8"": 352000.0}",{},{}
2407405,4260057667410,Inko Spor,"[""Inko X-treme Muscle 95""]",,,,,,,g,"{""0"": 371.65999999999997, ""1"": 0.98, ""2"": 0.62, ""3"": 0.71, ""4"": 0.71, ""6"": 90.0, ""7"": 0.11, ""8"": 44000.0}",{},{}
2407406,4260057667434,Inkospor,"[""Inko X-treme Whey, Schoko""]",,,,,,,g,"{""0"": 359.7, ""1"": 3.3, ""2"": 2.3, ""3"": 7.5, ""4"": 6.4, ""6"": 75.0, ""7"": 0.94, ""8"": 376000.0}","{""fr"": ""4""}",{}
2407407,4260057667458,Ikosport,"[""Inkospor X-treme Muscle 85, Vanille, Pulver""]",,,,,,,g,"{""0"": 358.29999999999995, ""1"": 1.1, ""2"": 0.68, ""3"": 2.1, ""4"": 2.1, ""5"": 0.0, ""6"": 85.0, ""7"": 0.39, ""8"": 156000.0}",{},{}
2407408,4260057667540,Inkospor,"[""Active Pro 80, Vanille, Pulver""]",1000.0,g,1000.0,g,25.0,g,g,"{""0"": 368.82, ""1"": 0.98, ""2"": 0.61, ""3"": 10.0, ""4"": 1.7, ""5"": 0.0, ""6"": 80.0, ""7"": 0.14, ""8"": 56000.0}","{""fr"": ""24"", ""de"": ""23""}",{}
2407409,4260057667557,Inkospor,"[""Inkospor Protein"", ""Inkospor Pro 80 Stracciatella""]",500.0,g,500.0,g,25.0,g,g,"{""0"": 96.7, ""1"": 4.4, ""3"": 6.8, ""6"": 80.0}","{""fr"": ""3""}",{}
2407410,4260057667564,Inkospor Active,"[""Pro 80 Protein Shake""]",500,g,500.0,g,,,g,"{""0"": 356.2, ""1"": 1.8, ""2"": 1.1, ""3"": 5.0, ""4"": 1.0, ""6"": 80.0, ""7"": 0.24, ""8"": 96000.0}","{""fr"": ""4""}",{}
2407411,4260057667571,,"[""PRO 80 Protéine Shake""]",,,,,,,g,"{""0"": 359.83, ""1"": 0.87, ""2"": 0.54, ""3"": 8.0, ""4"": 1.5, ""6"": 80.0, ""7"": 0.16, ""8"": 64000.0}","{""fr"": ""4""}",{}
2407412,4260057667588,Inkospor,"[""Inkospor Active Pro 80 Protein Shake, Pistazie""]",,,,,,,g,"{""0"": 371.92, ""1"": 0.88, ""2"": 0.56, ""3"": 11.0, ""4"": 1.7, ""6"": 80.0, ""7"": 0.15, ""8"": 60000.0}","{""fr"": ""4""}",{}
2407413,4260057667595,,"[""Inkospor Active Pro 80, Mirabelle-mascarpone, Pulver""]",,,,,,,g,"{""0"": 371.09999999999997, ""1"": 1.1, ""2"": 0.67, ""3"": 10.3, ""4"": 5.2, ""6"": 80.0}","{""fr"": ""3""}",{}
2407414,4260057667601,inkospor Active,"[""Pro 80 Protein Shake - Raspberry-Yoghurt"", ""Pro 80""]",,,,,,,g,"{""0"": 364.14, ""1"": 0.86, ""2"": 0.55, ""3"": 9.1, ""4"": 1.8, ""6"": 80.0, ""7"": 0.15, ""8"": 60000.0, ""9"": 1200000.0, ""14"": 125000.0, ""16"": 670000.0, ""25"": 60000.0, ""27"": 60000.0, ""30"": 12000.0, ""31"": 6000.0}","{""fr"": ""11""}",{}
2407415,4260057667625,,"[""Pro80""]",500,g,500.0,g,,,g,"{""0"": 377.5, ""1"": 1.5, ""2"": 0.63, ""3"": 11.0, ""4"": 2.1, ""6"": 80.0, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""3""}",{}
2407416,4260057667632,,"[""Inkospor Active Pro 80, Espresso Macchiato, Pulver""]",,,,,,,g,"{""0"": 366.63, ""1"": 0.87, ""2"": 0.54, ""3"": 9.7, ""4"": 1.7, ""6"": 80.0, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""3""}",{}
2407417,4260057667656,Inkospor Active,"[""Active PRO 80 Coconut"", ""Pro 80 Protein Shake""]",500,g,500.0,g,,,g,"{""0"": 372.1, ""1"": 1.7, ""2"": 1.4, ""3"": 9.2, ""4"": 2.9, ""6"": 80.0, ""7"": 0.15, ""8"": 60000.0}","{""fr"": ""4""}",{}
2407418,4260057667663,,"[""Berner Rösti""]",500,g,500.0,g,,,g,"{""0"": 125.0, ""1"": 5.0, ""2"": 1.4, ""3"": 15.0, ""4"": 0.2, ""6"": 5.0, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""4""}",{}
2407419,4260057667670,inkospor Active,"[""Pro 80"", ""Pro 80 Protein Shake Choco-Brazil""]",,,,,,,g,"{""0"": 91.28999999999999, ""1"": 0.41, ""2"": 0.26, ""3"": 1.9, ""4"": 0.47, ""6"": 20.0}","{""fr"": ""3""}",{}
2407420,4260057667694,Inkospor,"[""Pro 80 Protein Shake"", ""Protein Shake""]",,,,,,,g,"{""0"": 367.29, ""1"": 0.81, ""2"": 0.51, ""3"": 10.0, ""4"": 1.7, ""6"": 80.0, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""4"", ""de"": ""34""}",{}
2407421,4260057667717,Inkospor,"[""Whey & Crispy""]",50,g,50.0,g,,,g,"{""0"": 540.0, ""1"": 32.0, ""2"": 20.0, ""3"": 33.0, ""4"": 28.0, ""6"": 30.0, ""7"": 0.4, ""8"": 160000.0}","{""fr"": ""17""}",{}
2407422,4260057667731,Inkospor,"[""Barre Protéine""]",,,,,,,g,"{""0"": 492.0, ""1"": 28.0, ""2"": 17.0, ""3"": 30.0, ""4"": 27.0, ""6"": 30.0, ""7"": 0.5, ""8"": 200000.0}","{""fr"": ""17""}",{}
2407423,4260057667755,,"[""X-TREME""]",15,g,15.0,g,,,g,"{""0"": 359.7, ""1"": 3.3, ""2"": 2.3, ""3"": 7.5, ""4"": 6.4, ""6"": 75.0, ""7"": 0.94, ""8"": 376000.0}","{""fr"": ""4""}",{}
2407424,4260057667762,Inkospor,"[""Whey Protein, Pistazie""]",,,,,,,g,"{""0"": 357.4, ""1"": 3.0, ""2"": 2.1, ""3"": 7.6, ""4"": 6.4, ""6"": 75.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""4""}",{}
2407425,4260057667991,Inkospor,"[""Lowsugar, Vanilla Crunch""]",,,,,,,g,"{""0"": 227.2, ""1"": 5.2, ""2"": 0.88, ""3"": 15.2, ""4"": 1.8, ""5"": 8.0, ""6"": 25.9, ""7"": 0.57, ""8"": 228000.0}","{""fr"": ""18""}",{}
2407426,4260057668011,Inkospor,"[""Löw Sugar Riegel"", ""Chocolate Crunch bar Low Sugar""]",,,,,65.0,g,g,"{""0"": 391.3, ""1"": 13.5, ""2"": 7.6, ""3"": 23.4, ""4"": 2.6, ""5"": 8.3, ""6"": 39.9, ""7"": 0.92, ""8"": 368000.0}","{""fr"": ""12""}",{}
2407427,4260057668042,,"[""X-treme Weight Gainer Chocolate, Schokolade""]",,,,,,,g,"{""0"": 403.0, ""1"": 7.0, ""2"": 6.7, ""3"": 70.0, ""4"": 32.0, ""6"": 15.0, ""7"": 0.41, ""8"": 164000.0}","{""fr"": ""4""}",{}
2407428,4260057668066,Inkospor,"[""X-TREME Weight Gainer""]",,,,,,,g,"{""0"": 403.0, ""1"": 7.0, ""2"": 6.8, ""3"": 70.0, ""4"": 29.0, ""6"": 15.0, ""7"": 0.36, ""8"": 144000.0}","{""fr"": ""4""}",{}
2407429,4260057668073,"Inkosport, X-treme","[""Gainer Pro, Vanille""]",,,,,,,g,"{""0"": 379.0, ""1"": 3.0, ""2"": 2.4, ""3"": 48.0, ""4"": 7.9, ""6"": 40.0, ""7"": 0.34, ""8"": 136000.0}","{""fr"": ""4""}",{}
2407430,4260057668097,Inkospor,"[""Inkospor X-treme Whey 100% Pure Whey Protein Vanil. ..""]",,,,,,,g,"{""0"": 370.8, ""1"": 2.8, ""2"": 2.0, ""3"": 6.4, ""4"": 6.4, ""6"": 80.0, ""7"": 0.94, ""8"": 376000.0}","{""fr"": ""4""}",{}
2407431,4260057668103,Inkospor,"[""X-treme Whey, Vanille""]",,,,,,,g,"{""0"": 370.8, ""1"": 2.8, ""2"": 2.0, ""3"": 6.4, ""4"": 6.4, ""5"": 0.0, ""6"": 80.0, ""7"": 0.94, ""8"": 376000.0}","{""fr"": ""4""}",{}
