product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3209861,7613379127228,"Coop, Qualité & Prix","[""Country soft snack""]",,,,,,,,,{},"{""fr"": ""4""}"
3209862,7613379127242,,"[""Country soft snack chocolate apple""]",252,g,252.0,g,,,g,"{""1"": 10.0, ""2"": 10.0, ""3"": 50.0, ""4"": 40.0}",{},{}
3209863,7613379127266,Coop,"[""Contry soft snak""]",,,,,,,g,"{""0"": 461.0, ""1"": 21.0, ""2"": 12.0, ""3"": 59.0, ""4"": 39.0, ""6"": 9.0, ""7"": 0.3, ""8"": 120000.0}","{""fr"": ""4""}",{}
3209864,7613379127280,Qualité & Prix,"[""Country soft snack dark chocolate"", ""Country soft snack""]",,,,,28.0,g,g,"{""0"": 336.4, ""1"": 5.6, ""2"": 3.4, ""3"": 62.0, ""4"": 34.0, ""5"": 5.0, ""6"": 7.0, ""7"": 0.5, ""8"": 200000.0}","{""fr"": ""15""}",{}
3209865,7613379127600,Qualité & Prix,"[""Barre céréales Abricot""]",,,,,23.0,g,g,"{""0"": 96.80000000000001, ""1"": 1.8, ""2"": 0.6, ""3"": 16.1, ""4"": 7.8, ""5"": 4.5, ""6"": 1.8, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""14""}",{}
3209866,7613379127624,Coop,"[""Country crunchy snack honey""]",,,,,,,g,"{""0"": 463.0, ""1"": 19.0, ""2"": 8.0, ""3"": 64.0, ""4"": 31.0, ""6"": 9.0, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""14""}",{}
3209867,7613379127884,Betty Bossi,"[""Goldbutt mit gardengemise""]",,,,,,,g,"{""0"": 110.0, ""1"": 6.0, ""2"": 2.0, ""3"": 9.0, ""4"": 2.0, ""6"": 5.0, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""4""}",{}
3209868,7613379128065,Betty Bossi,"[""Perles argentées""]",,,,,,,g,"{""0"": 442.6, ""1"": 11.0, ""2"": 6.4, ""3"": 83.0, ""4"": 74.0, ""6"": 2.9, ""7"": 0.17, ""8"": 68000.0}","{""fr"": ""3""}",{}
3209869,7613379128089,Betty Bossi,"[""Lebensmittelkleber""]",0,,,,,,,,{},"{""de"": ""3""}"
3209870,7613379128218,Betty Bossi,"[""Crevettes sauce au citron""]",400.0,g,400.0,g,400.0,g,g,"{""0"": 134.0, ""1"": 6.0, ""2"": 3.0, ""3"": 13.0, ""4"": 1.5, ""5"": 2.0, ""6"": 6.0, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""4""}",{}
3209871,7613379128225,Coop,[],,,,,,,,,{},"{""fr"": ""3""}"
3209872,7613379128249,Coop,"[""Country soft snack""]",,,,,,,,,{},"{""en"": ""3""}"
3209873,7613379128294,Coop,"[""Country crunchy snack""]",153.0,g,153.0,g,17.0,g,g,"{""0"": 440.0, ""1"": 16.0, ""2"": 2.0, ""3"": 54.0, ""4"": 4.5, ""5"": 8.0, ""6"": 16.0, ""7"": 0.06, ""8"": 24000.0}","{""fr"": ""7""}",{}
3209874,7613379128522,Betty Bossi,"[""Rosemary Chicken, poulet aux légumes""]",400.0,g,400.0,g,400.0,g,g,"{""0"": 87.0, ""1"": 3.0, ""2"": 1.0, ""3"": 8.0, ""4"": 2.5, ""5"": 2.0, ""6"": 6.0, ""7"": 1.2, ""8"": 480000.0}","{""fr"": ""4""}",{}
3209875,7613379131867,"Coop, Karma","[""Moroccan carrot&hummus""]",,,,,,,g,"{""0"": 144.0, ""1"": 10.0, ""2"": 1.5, ""3"": 11.0, ""4"": 3.5, ""6"": 2.5, ""7"": 1.2, ""8"": 480000.0}","{""fr"": ""4""}",{}
3209876,7613379132413,"Qualité & Prix, Coop","[""black""]",,,,,,,,,{},"{""en"": ""3""}"
