product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
42236,03660195,Oikos,"[""Greek yogurt""]",,,,,150.0,g,g,"{""0"": 100.0, ""3"": 10.0, ""4"": 5.0, ""5"": 3.0, ""6"": 45.0}",{},"{""en"": ""3""}"
42237,03660225,,"[""BABYONIONS in BALSAMIC VINEGAR OF MODENA""]",,,,,,,g,"{""0"": 49.5, ""1"": 0.9, ""2"": 0.9, ""3"": 9.0, ""4"": 8.7, ""5"": 0.9, ""6"": 0.9, ""7"": 1.8, ""8"": 720000.0}","{""fr"": ""3""}",{}
42238,03660324,Dannon,"[""danon light fit""]",,,,,,,,,{},"{""en"": ""8""}"
42239,03660454,Elle & Vire,"[""Emmental français rapé""]",,,,,,,g,"{""0"": 368.0, ""1"": 28.0, ""2"": 20.0, ""3"": 1.0, ""4"": 0.1, ""6"": 28.0, ""7"": 0.8, ""8"": 320000.0}","{""fr"": ""4""}",{}
42240,03660485,Silk,"[""Oat Diary-Free Creamer""]",,,,,15.0,ml,ml,"{""0"": 0.021, ""1"": 0.006666666666666667, ""2"": 0.0, ""3"": 0.02, ""4"": 0.02, ""6"": 0.0, ""7"": 0.02, ""8"": 8000.0}",{},{}
42241,03661130,,"[""Raclette moutarde""]",,,,,,,g,"{""0"": 345.0, ""1"": 27.0, ""2"": 17.0, ""3"": 1.5, ""4"": 0.5, ""5"": 0.0, ""6"": 24.0, ""7"": 1.7, ""8"": 680000.0}","{""fr"": ""3""}",{}
42242,03661215,,"[""anacor moutarde de dijon""]",,,,,,,,,{},{}
42243,03661468,,"[""oat""]",,,,,,,,,{},{}
42244,03661680,Isla Délice,[],120,g,120.0,g,,,,,{},{}
42245,03662052,,"[""Sfizioso pancetta affumicata""]",,,,,,,,,{},"{""it"": ""3""}"
42246,03662465,,"[""baskin robbins jamoca almond fudge""]",,,,,,,,,{},{}
42247,03662823,Belin,"[""Rolls""]",,,,,,,g,"{""0"": 444.6, ""1"": 15.0, ""2"": 1.5, ""3"": 63.0, ""4"": 3.3, ""5"": 2.8, ""6"": 13.0, ""7"": 1.5, ""8"": 600000.0}","{""fr"": ""3""}",{}
42248,03663059,,"[""Finest""]",,,,,,,g,"{""0"": 216.4, ""1"": 0.0, ""2"": 0.0, ""3"": 54.0, ""4"": 46.0, ""6"": 0.1, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""4""}",{}
42249,03663105,,"[""Pomidory krojone w puszce Kaufland""]",,,,,,,,,{},{}
42250,03663331,Muscle Milk,"[""Muscle milk""]",,,,,,,g,"{""0"": 41.062801932367, ""1"": 1.207729468599, ""2"": 0.24154589371981, ""3"": 2.6570048309179, ""4"": 0.0, ""5"": 1.4492753623188, ""6"": 6.0386473429952, ""7"": 0.15700483091788, ""8"": 62801.93236715201}","{""en"": ""3""}",{}
42251,03663345,Hero baby,"[""8 cereales miel 0%""]",,,,,,,g,"{""0"": 366.0, ""1"": 2.0, ""2"": 0.4, ""3"": 76.0, ""4"": 6.0, ""6"": 11.0, ""7"": 0.03, ""8"": 12000.0}","{""es"": ""3""}",{}
42252,03663370,Atlas Olive Oils,"[""Organic Extra Virgin Olive Oil""]",754.12425,ml,754.12425,ml,15.0,ml,g,"{""0"": 800.0, ""1"": 93.3, ""2"": 20.0, ""3"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""en"": ""3""}",{}
42253,03663387,Clarkys,"[""Kartoffelchips Sour Cream-Dill-Geschmack"", ""Kartoffelchips in Schale geröstet mit Sauerrahm- und Dill-Geschmack""]",125,g,125.0,g,,,g,"{""0"": 512.4, ""1"": 30.0, ""2"": 2.6, ""3"": 53.0, ""4"": 2.1, ""5"": 3.4, ""6"": 5.9, ""7"": 2.5, ""8"": 1000000.0, ""9"": 5403.104296875, ""11"": 5549000.0, ""12"": 7802759.27734375, ""13"": 194.1005859375, ""14"": 11156.8880859375, ""15"": 5421671.2890625, ""16"": 24634.5029296875, ""17"": 231235.544921875, ""18"": 6213682.2265625, ""19"": 109.68550781249999, ""20"": 2861523.4375, ""21"": 5019396.484375, ""22"": 1507775.390625, ""23"": 214.81345703125, ""24"": 2698828.125, ""25"": 1875.297265625, ""26"": 4528769.53125, ""27"": 17198.1930078125, ""29"": 1986125.5859375, ""30"": 1092.6466796875, ""31"": 361.85625}","{""de"": ""3""}",{}
42254,03663394,Lactel,"[""Matin léger""]",,,,,,,,,{},"{""fr"": ""3""}"
42255,03663503,Cappy,"[""Cappy Multivitamin""]",,,,,,,g,"{""0"": 42.8, ""1"": 0.0, ""2"": 0.0, ""3"": 10.7, ""4"": 10.7, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
42256,03663632,Primeal,"[""Müesli quinoa & chocolat""]",,,,,,,g,"{""0"": 409.00000000000006, ""1"": 11.4, ""2"": 4.0, ""3"": 67.7, ""4"": 19.1, ""6"": 8.9, ""7"": 0.03, ""8"": 12000.0}","{""fr"": ""4""}",{}
42257,03664511,,"[""Huile d’olive""]",,,,,,,g,"{""0"": 828.0, ""1"": 92.0, ""2"": 12.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
42258,03664627,Trader joe’s,"[""Mini pancake puffs""]",,,,,112.0,g,g,"{""0"": 420.0, ""1"": 22.0, ""2"": 2.0, ""3"": 48.0, ""4"": 24.0, ""5"": 1.0, ""6"": 6.0}",{},{}
42259,03665307,Mila,"[""Qualitätsbutter""]",,,,,,,g,"{""0"": 744.8, ""1"": 82.0, ""2"": 58.0, ""3"": 1.0, ""4"": 0.8, ""6"": 0.7, ""7"": 0.02, ""8"": 8000.0}","{""it"": ""7""}",{}
42260,03665336,,"[""Traditional Stuffing""]",340.1942775,,,,,,g,"{""0"": 357.14285714286, ""1"": 5.3571428571429, ""2"": 0.0, ""3"": 67.857142857143, ""4"": 3.5714285714286, ""5"": 3.5714285714286, ""6"": 10.714285714286, ""7"": 4.8214285714285, ""8"": 1928571.4285714}",{},"{""en"": ""3""}"
42261,03665510,SGR,"[""Red Masala Peanuts""]",,,,,,,g,"{""0"": 606.56, ""1"": 45.24, ""3"": 36.88, ""6"": 12.97, ""7"": 0.00199985, ""8"": 799.94}",{},"{""en"": ""3""}"
42262,03665558,,"[""Ciocco magia""]",,,,,,,g,"{""0"": 372.8, ""1"": 14.0, ""2"": 7.3, ""3"": 56.0, ""4"": 35.0, ""6"": 5.7, ""7"": 0.56, ""8"": 224000.0}","{""it"": ""3""}",{}
42263,03665657,,"[""Moelleux chocolat""]",120,g,120.0,g,,,g,"{""0"": 410.4, ""1"": 23.2, ""2"": 3.6, ""3"": 41.5, ""4"": 26.0, ""6"": 8.9, ""7"": 0.52, ""8"": 208000.0}","{""fr"": ""17""}",{}
42264,03665664,,"[""Pâté Doré rotie au four""]",128,g,128.0,g,,,g,"{""0"": 336.4, ""1"": 30.0, ""2"": 9.1, ""3"": 4.6, ""4"": 1.2, ""6"": 12.0, ""7"": 1.5, ""8"": 600000.0}","{""fr"": ""4""}",{}
42265,03665886,Oikos,"[""Triple Zero""]",,,,,,,,,{},{}
42266,03665954,,"[""Rillettes TRUITE d'Auvergne-Rhône-Alpes""]",,,,,,,g,"{""0"": 244.2, ""1"": 19.0, ""2"": 7.7, ""3"": 0.3, ""4"": 0.3, ""6"": 18.0, ""7"": 1.1, ""8"": 440000.0}","{""fr"": ""3""}",{}
42267,03666098,Simply,"[""Simply peach""]",,,,,340.0,g,g,"{""0"": 150.0, ""3"": 36.0, ""4"": 36.0, ""6"": 0.20000000298023224}",{},"{""en"": ""3""}"
42268,03666296,,"[""Lazos glass""]",,,,,,,,,{},"{""es"": ""3""}"
42269,03666456,Charal,"[""Faux filet""]",450,g,450.0,g,,,g,"{""0"": 150.70000000000002, ""1"": 6.7, ""2"": 2.7, ""3"": 0.6, ""4"": 0.0, ""5"": 0.0, ""6"": 22.0, ""7"": 0.08, ""8"": 32000.0}","{""fr"": ""3""}",{}
42270,03666463,Alnatura,"[""Reis drink""]",,,,,,,g,"{""0"": 51.5, ""1"": 1.1, ""2"": 0.1, ""3"": 9.9, ""4"": 7.1, ""6"": 0.5, ""7"": 0.07, ""8"": 28000.0}","{""fr"": ""3""}",{}
42271,03666562,,"[""Pancake""]",283.49523125,,,,,,g,"{""0"": 457.14285714286, ""1"": 31.428571428571, ""2"": 5.7142857142857, ""3"": 28.571428571429, ""4"": 8.5714285714286, ""5"": 14.285714285714, ""6"": 25.714285714286, ""7"": 2.5, ""8"": 1000000.0}",{},"{""en"": ""3""}"
42272,03666639,Andros,"[""Jus d'ananas presses""]",,,,,,,g,"{""0"": 46.5, ""1"": 0.1, ""2"": 0.0, ""3"": 11.0, ""4"": 11.0, ""6"": 0.4, ""7"": 0.02, ""8"": 8000.0}","{""fr"": ""4""}",{}
42273,03667002,Dannon,"[""nonfat yogurt""]",907.18474,,,,170.0,g,g,"{""0"": 52.9, ""1"": 0.0, ""2"": 0.0, ""3"": 8.24, ""4"": 7.06, ""5"": 0.0, ""6"": 4.71, ""7"": 0.00017199999999999998, ""8"": 68.7}",{},"{""en"": ""4""}"
42274,03667019,Oikos triple zero,"[""Wild berry Greek yogurt cup""]",,,,,150.0,g,g,"{""0"": 60.0, ""3"": 4.666666666666667, ""6"": 10.0, ""7"": 0.2, ""8"": 80000.0, ""9"": 100000.0, ""17"": 100000.0}","{""en"": ""8"", ""nl"": ""11""}",{}
42275,03667057,,"[""Pain""]",,,,,,,g,"{""0"": 259.9999999999983, ""1"": 3.3333333333333, ""2"": 0.83333333333333, ""3"": 48.333333333333, ""4"": 5.0, ""5"": 1.6666666666667, ""6"": 8.3333333333333, ""7"": 1.25, ""8"": 500000.0}","{""fr"": ""3""}",{}
42276,03667293,,"[""Croissant metro""]",570,g,570.0,g,,,g,"{""0"": 364.912280701756, ""1"": 17.543859649123, ""2"": 10.526315789474, ""3"": 43.859649122807, ""4"": 35.087719298246, ""5"": 1.7543859649123, ""6"": 7.0175438596491, ""7"": 1.0087719298245, ""8"": 403508.7719298}","{""fr"": ""3""}",{}
42277,03667392,Danone,"[""danette""]",,,,,,,,,{},"{""it"": ""3""}"
42278,03667420,,"[""reese mallow top""]",,,,,,,,,{},{}
42279,03667703,,"[""wine""]",,,,,,,,,{},{}
42280,03667939,,"[""Jus de Pomme Cassis""]",,,,,,,g,"{""0"": 50.5, ""1"": 0.5, ""2"": 0.1, ""3"": 11.0, ""4"": 9.7, ""6"": 0.5, ""7"": 0.01, ""8"": 4000.0}","{""fr"": ""3""}",{}
42281,03668035,Plum,"[""chapstick  total hydration""]",,,,,,,,,{},"{""en"": ""8""}"
42282,03668078,,"[""silk""]",,,,,,,,,{},{}
42283,03668306,,"[""Fruit Leather""]",,,,,,,g,"{""0"": 357.14285714286, ""1"": 0.0, ""2"": 0.0, ""3"": 85.714285714286, ""4"": 64.285714285714, ""5"": 7.1428571428571, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}",{},"{""en"": ""3""}"
42284,03668340,BonÀrea,"[""Xistorra""]",,,,,,,,,{},"{""es"": ""3""}"
42285,03668924,,"[""prairie fire, Alpine Touch""]",,,,,,,,,{},{}
42286,03668938,Central Lechera Asturiana,"[""Leche entera""]",,,,,,,,,"{""es"": ""3""}",{}
42287,03669011,ESN ELITE SPORTS NUTRITION,"[""DESIGNER WHEY PROTEIN Vanilla Milk Flav""]",,,,,,,g,"{""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}",{},{}
42288,03669382,,"[""Tannolact""]",,,,,,,,,{},{}
42289,03671210,Sierra Leales,"[""Jamón de cebo ibérico""]",,,,,,,,,"{""es"": ""3""}",{}
42290,03671955,,"[""Double concentré de tomate""]",,,,,,,g,"{""0"": 99.7, ""1"": 0.3, ""2"": 0.1, ""3"": 18.0, ""4"": 15.0, ""5"": 4.3, ""6"": 4.1, ""7"": 0.3, ""8"": 120000.0}",{},{}
42291,03672778,Diamir,"[""Bonito en aceite de girasol""]",,,,,,,g,"{""0"": 147.0, ""1"": 3.0, ""2"": 1.0, ""3"": 0.0, ""4"": 0.0, ""6"": 30.0, ""7"": 0.5, ""8"": 200000.0}","{""es"": ""3""}",{}
42292,03672860,bonduelle,"[""Kichererbsen""]",310,g,310.0,g,,,,,{},"{""de"": ""4""}"
42293,03675746,,"[""La bergerie""]",,,,,,,,,{},"{""fr"": ""3""}"
