product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1773871,3331480012311,Mon Bio gourmand,"[""Sorbet à l'abricot""]",,,,,,,g,"{""0"": 122.5, ""1"": 0.5, ""2"": 0.1, ""3"": 29.0, ""4"": 28.0, ""6"": 0.5, ""7"": 0.01, ""8"": 4000.0}","{""fr"": ""9""}",{}
1773872,3331480012496,Mon Bio gourmand,"[""Sorbet au cassis""]",,,,,,,g,"{""0"": 110.5, ""1"": 0.5, ""2"": 0.1, ""3"": 26.0, ""4"": 25.0, ""6"": 0.5, ""7"": 0.01, ""8"": 4000.0}","{""fr"": ""14""}",{}
1773873,3331480012502,Maison Prolainat,"[""Entremet fruits exotiques""]",500,g,500.0,g,,,,,{},"{""fr"": ""3""}"
1773874,3331480012526,Maison Prolainat,"[""Macaron franboise""]",390,g,390.0,g,,,g,"{""0"": 325.4, ""1"": 21.0, ""2"": 11.0, ""3"": 28.0, ""4"": 24.0, ""6"": 6.1, ""7"": 0.11, ""8"": 44000.0}","{""fr"": ""3""}",{}
1773875,3331480012564,Mon Bio Gourmand,"[""Sorbet au citron""]",,,,,,,g,"{""0"": 110.5, ""1"": 0.5, ""2"": 0.1, ""3"": 26.0, ""4"": 25.0, ""6"": 0.5, ""7"": 0.01, ""8"": 4000.0}","{""fr"": ""3""}",{}
1773876,3331480012724,Maison Prolainat,"[""Bûche glacée trois chocolats""]",450,g,450.0,g,,,g,"{""0"": 255.0, ""1"": 13.0, ""2"": 7.4, ""3"": 31.0, ""4"": 28.0, ""6"": 3.5, ""7"": 0.13, ""8"": 52000.0}","{""fr"": ""3""}",{}
1773877,3331480012847,Maison Prolainat,"[""Tarte citron meringuée""]",500,g,500.0,g,,,g,"{""0"": 376.2, ""1"": 23.0, ""2"": 11.0, ""3"": 35.0, ""4"": 24.0, ""6"": 7.3, ""7"": 0.32, ""8"": 128000.0}","{""fr"": ""3""}",{}
1773878,3331480012922,Maison Prolainat,"[""Croustillant chocolat noisette""]",140,g,140.0,g,,,g,"{""0"": 429.8, ""1"": 31.0, ""2"": 14.0, ""3"": 30.0, ""4"": 23.0, ""6"": 7.7, ""7"": 0.14, ""8"": 56000.0}","{""fr"": ""3""}",{}
1773879,3331480012984,Mon Bio gourmand,"[""Creme glacee a la vanille""]",65,g,65.0,g,,,g,"{""0"": 191.5, ""1"": 8.7, ""2"": 5.0, ""3"": 23.0, ""4"": 22.0, ""6"": 5.3, ""7"": 0.13, ""8"": 52000.0}","{""fr"": ""8""}",{}
1773880,3331480012991,Mon Bio gourmand,"[""Crème glacée""]",100,ml,100.0,ml,,,ml,"{""0"": 190.9, ""1"": 8.9, ""2"": 5.0, ""3"": 23.0, ""4"": 22.0, ""6"": 4.7}","{""fr"": ""3""}",{}
