product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3758916,8436604850031,,"[""Crema cacahuetes eco""]",,,,,,,g,"{""0"": 619.2, ""1"": 54.0, ""2"": 9.9, ""3"": 6.3, ""4"": 6.3, ""6"": 27.0}","{""es"": ""3""}",{}
3758917,8436604850055,,"[""Chocolate imposible""]",,,,,,,g,"{""0"": 487.2, ""1"": 38.0, ""2"": 23.0, ""3"": 34.0, ""4"": 1.0, ""5"": 17.0, ""6"": 7.0, ""7"": 0.09, ""8"": 36000.0}","{""es"": ""3""}",{}
3758918,8436604850215,,"[""Molacao""]",,,,,,,g,"{""0"": 410.08, ""1"": 12.0, ""2"": 3.31, ""3"": 50.85, ""4"": 1.6800000000000002, ""5"": 15.9, ""6"": 16.72}","{""es"": ""3""}",{}
3758919,8436604850437,,"[""Pan proteico""]",550,g,550.0,g,,,g,"{""0"": 280.74999999999994, ""1"": 17.85, ""2"": 3.13, ""3"": 6.2, ""4"": 2.39, ""5"": 9.67, ""6"": 18.99, ""7"": 0.5, ""8"": 200000.0}","{""es"": ""3""}",{}
3758920,8436604850451,,"[""Pan Burguer""]",440,g,440.0,g,,,g,"{""0"": 248.73999999999998, ""1"": 15.48, ""2"": 2.9, ""3"": 8.1, ""4"": 2.2, ""5"": 9.61, ""6"": 14.45, ""7"": 0.5, ""8"": 200000.0}","{""es"": ""3""}",{}
3758921,8436604850550,,"[""Bizcocho limon""]",,,,,,,g,"{""2"": 0.0, ""4"": 0.0}","{""es"": ""3""}",{}
3758922,8436604850918,,"[""Vasito de limon""]",,,,,,,g,"{""0"": 140.544, ""1"": 9.08, ""2"": 4.59, ""3"": 12.22, ""4"": 1.88, ""5"": 0.68, ""6"": 5.29, ""7"": 0.05, ""8"": 20000.0}","{""es"": ""3""}",{}
3758923,8436604851090,,"[""Pan semillas""]",300,g,300.0,g,,,g,"{""0"": 291.51, ""1"": 21.61, ""2"": 6.05, ""3"": 6.75, ""4"": 2.59, ""5"": 10.45, ""6"": 12.28, ""7"": 0.47, ""8"": 188000.0}","{""es"": ""3""}",{}
3758924,8436604851106,,"[""Magdalenas mixtas""]",200,g,200.0,g,,,g,"{""0"": 414.59999999999997, ""1"": 32.8, ""2"": 9.0, ""3"": 17.2, ""4"": 2.5, ""5"": 5.9, ""6"": 9.7, ""7"": 0.3, ""8"": 120000.0}","{""es"": ""3""}",{}
3758925,8436604851151,,"[""Crackers""]",,,,,,,g,"{""0"": 591.6, ""1"": 50.0, ""2"": 12.0, ""3"": 13.0, ""4"": 1.2, ""5"": 8.8, ""6"": 18.0, ""7"": 1.4, ""8"": 560000.0}","{""es"": ""3""}",{}
3758926,8436604851168,,"[""Crema de Cacao y avellanas""]",,,,,,,g,"{""0"": 538.1999999999999, ""1"": 47.2, ""2"": 17.4, ""3"": 19.2, ""4"": 2.9, ""5"": 7.9, ""6"": 5.2, ""7"": 0.1, ""8"": 40000.0}","{""es"": ""3""}",{}
3758927,8436604851205,,"[""Pizza margarita""]",600,g,600.0,g,,,g,"{""0"": 213.55, ""1"": 13.97, ""2"": 3.91, ""3"": 6.84, ""4"": 1.47, ""5"": 5.93, ""6"": 12.15, ""7"": 0.23, ""8"": 92000.0}","{""es"": ""3""}",{}
3758928,8436604851403,,"[""Granola""]",,,,,,,g,"{""0"": 495.9, ""1"": 35.3, ""2"": 12.9, ""3"": 22.9, ""4"": 1.2, ""5"": 17.5, ""6"": 12.9, ""7"": 0.5, ""8"": 200000.0}","{""es"": ""3""}",{}
3758929,8436604851410,,"[""Impossible bakers""]",,,,,,,g,"{""0"": 500.8, ""1"": 37.6, ""2"": 22.7, ""3"": 33.8, ""4"": 1.2, ""6"": 6.8, ""7"": 0.51, ""8"": 204000.0}","{""es"": ""3""}",{}
3758930,8436604851434,Impossible Bakers,"[""Chocolate con leche i avellanas""]",,,,,,,g,"{""0"": 562.0, ""1"": 40.8, ""2"": 22.8, ""3"": 28.8, ""4"": 10.7, ""6"": 19.9, ""7"": 0.38, ""8"": 152000.0}","{""es"": ""6""}",{}
3758931,8436604851465,,"[""Sirope de chocolate""]",,,,,,,g,"{""0"": 571.5, ""1"": 44.9, ""2"": 6.2, ""3"": 23.2, ""4"": 2.0, ""5"": 21.1, ""6"": 8.1}","{""es"": ""3""}",{}
3758932,8436604851601,,"[""Red Velvet""]",,,,,,,g,"{""0"": 207.13, ""1"": 13.23, ""2"": 8.06, ""3"": 14.24, ""4"": 3.7, ""5"": 2.69, ""6"": 6.43, ""7"": 0.65, ""8"": 260000.0}","{""es"": ""3""}",{}
3758933,8436604851717,,"[""Turron cortezas leche""]",,,,,,,g,"{""0"": 510.3, ""1"": 43.5, ""2"": 18.1, ""3"": 19.6, ""4"": 10.5, ""6"": 10.1, ""7"": 0.1, ""8"": 40000.0}","{""es"": ""3""}",{}
3758934,8436604851724,,"[""Turrón cortezas blanco""]",,,,,,,g,"{""0"": 523.24, ""1"": 44.2, ""2"": 32.77, ""3"": 17.47, ""4"": 8.97, ""6"": 13.89, ""7"": 0.65, ""8"": 260000.0}","{""es"": ""3""}",{}
3758935,8436604851809,,"[""Pan de molde proteico con semillas""]",,,,,,,g,"{""0"": 259.91999999999996, ""1"": 9.04, ""2"": 1.22, ""3"": 9.8, ""4"": 0.48, ""5"": 9.2, ""6"": 30.24, ""7"": 1.36, ""8"": 544000.0}","{""es"": ""3""}",{}
3758936,8436604851830,,"[""Pan fit pro de avena""]",,,,,42.0,g,,,{},"{""es"": ""3""}"
3758937,8436604852196,Impossible Bakers,"[""Pizza imposible""]",,,,,,,,,"{""es"": ""3""}",{}
3758938,8436604870015,,"[""Arance""]",,,,,,,,,{},"{""it"": ""3""}"
3758939,8436606270455,BioSalt,"[""Perlas de Sal Marina""]",650,g,650.0,g,,,,,{},"{""es"": ""11""}"
3758940,8436606272145,BioSalt,"[""Sal""]",200,g,200.0,g,,,,,{},"{""es"": ""3""}"
3758941,8436606272695,,"[""Açai""]",,,,,,,g,"{""0"": 25.0, ""1"": 1.0, ""2"": 0.0, ""3"": 4.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""10""}",{}
3758942,8436606860083,"Molino Real de San Lorenzo,Molino Real","[""Maria Bio Trigo Natural""]",200,g,200.0,g,,,,,"{""ca"": ""17""}",{}
3758943,8436606891070,,"[""BBQ Sauce Original""]",510,g,510.0,g,,,,,"{""en"": ""3""}",{}
3758944,8436606891162,qutub minar,"[""butter chicken""]",,,,,,,,,"{""en"": ""3""}",{}
3758945,8436606891674,,"[""Hot sriracha""]",,,,,,,g,"{""0"": 103.4, ""1"": 0.6, ""2"": 0.2, ""3"": 23.0, ""4"": 21.0, ""6"": 1.5, ""7"": 5.8, ""8"": 2320000.0}","{""fr"": ""3""}",{}
3758946,8436606892459,The Holy Sauce,"[""Sweet Chilli Sauce""]",300.0,g,300.0,g,20.0,g,g,"{""0"": 39.2, ""1"": 0.0, ""2"": 0.0, ""3"": 49.00000000000001, ""4"": 43.0, ""6"": 0.0, ""7"": 0.485, ""8"": 194000.0}","{""fr"": ""6""}",{}
3758947,8436606892480,The Holy Sauce,"[""Teriyaki Sauce""]",250,ml,250.0,ml,20.0,g,g,"{""0"": 151.0, ""1"": 0.0, ""2"": 0.0, ""3"": 32.5, ""4"": 27.5, ""6"": 5.0, ""7"": 5.81, ""8"": 2330000.0}","{""en"": ""7""}",{}
3758948,8436606892497,The Holy Sauce,"[""Hoisin Sauce""]",,,,,20.0,g,g,"{""0"": 18.0, ""1"": 0.0, ""2"": 0.0, ""3"": 22.5, ""4"": 22.5, ""6"": 0.0, ""7"": 10.0, ""8"": 387000.0}","{""hu"": ""4""}",{}
3758949,8436606892510,The Holy Sauce,"[""Satay Sauce""]",230.0,ml,230.0,ml,20.0,g,g,"{""0"": 41.900000000000006, ""1"": 11.499999999999998, ""2"": 2.5, ""3"": 21.0, ""4"": 16.0, ""6"": 5.500000000000001, ""7"": 0.4075, ""8"": 163000.0}","{""en"": ""4""}",{}
3758950,8436606892527,The Holy Sauce,"[""Worcestershire Sauce""]",250,ml,250.0,ml,20.0,g,g,"{""0"": 100.0, ""1"": 0.0, ""2"": 0.0, ""3"": 23.5, ""4"": 23.5, ""6"": 0.0, ""7"": 2.42, ""8"": 970000.0}","{""en"": ""3""}",{}
3758951,8436606892671,The Holy Sauce,"[""Soy Sauce""]",250.0,ml,250.0,ml,20.0,g,g,"{""0"": 74.1, ""1"": 0.0, ""3"": 13.5, ""4"": 12.5, ""6"": 0.0, ""7"": 1.35, ""8"": 540000.0}",{},"{""es"": ""3""}"
3758952,8436607170013,,"[""saldiklis""]",,,,,,,,,{},{}
3758953,8436607170020,Brawn,"[""Dulci light""]",30,g,30.0,g,,,,,{},"{""fr"": ""3""}"
3758954,8436607180081,Auchan,"[""Fresas""]",0,,,,,,,,{},{}
3758955,8436607180333,,"[""Fresas""]",500,g,500.0,g,,,,,"{""es"": ""3""}",{}
3758956,8436607180357,,"[""Arándanos""]",,,,,,,,,{},"{""es"": ""3""}"
3758957,8436607280316,,"[""Fresas""]",,,,,,,,,"{""es"": ""3""}",{}
3758958,8436607281207,,"[""Mirtille""]",,,,,,,,,{},"{""fr"": ""3""}"
3758959,8436607450009,Peixaria,"[""Lula Limpa""]",,,,,100.0,g,g,"{""0"": 79.30000000000001, ""1"": 1.3, ""2"": 0.56, ""3"": 0.8, ""4"": 0.5, ""6"": 16.1, ""7"": 0.4125, ""8"": 165000.0}",{},{}
3758960,8436607460084,BOA BRAZIL,"[""mascarilla método curly""]",,,,,,,,,{},{}
3758961,8436607460169,BOA,"[""crema de peinado My Afro""]",,,,,,,,,{},{}
3758962,8436607490036,,"[""Gemüse sticks""]",,,,,45.0,g,g,"{""0"": 375.0, ""1"": 8.4, ""2"": 1.5, ""3"": 45.3, ""4"": 4.2, ""5"": 15.1, ""6"": 22.0}",{},{}
3758963,8436607550006,,"[""Chicha Morada""]",,,,,,,g,"{""0"": 52.1, ""1"": 0.1, ""2"": 0.1, ""3"": 11.8, ""4"": 11.8, ""6"": 1.0, ""7"": 0.26, ""8"": 104000.0}","{""fr"": ""3""}",{}
3758964,8436607570103,WOFCO Five Oceans Seafood,"[""Gambas""]",,,,,100.0,g,g,"{""0"": 100.8, ""1"": 0.8, ""2"": 0.2, ""3"": 1.0, ""4"": 0.0, ""6"": 22.4, ""7"": 0.7475, ""8"": 299000.0}","{""de"": ""6""}",{}
