product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1816106,3395328874936,,"[""Pur jus clémentine corse igp""]",,,,,,,g,"{""0"": 55.910000000000004, ""1"": 0.19, ""2"": 0.0, ""3"": 11.9, ""4"": 9.2, ""5"": 1.7, ""6"": 0.8, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
1816107,3395328878033,Valrhona,"[""Tulakalum chocolat noir""]",200,g,200.0,g,,,g,"{""0"": 540.6, ""1"": 43.0, ""2"": 26.0, ""3"": 29.0, ""4"": 25.0, ""6"": 9.4}","{""fr"": ""9""}",{}
1816108,3395328905371,,"[""Amatika blanche""]",,,,,,,g,"{""0"": 549.0, ""1"": 41.0, ""2"": 22.0, ""3"": 45.0, ""4"": 13.0, ""6"": 0.0}","{""fr"": ""3""}",{}
1816109,3395328926611,,"[""Vanillepulver Madagaskar""]",,,,,,,,,{},{}
1816110,3395328940112,Valrhona,"[""Guanaja"", ""Chocolat noir""]",300,g,300.0,g,,,g,"{""0"": 548.4, ""1"": 42.0, ""2"": 25.0, ""3"": 34.0, ""4"": 30.0, ""6"": 8.6, ""7"": 0.01, ""8"": 4000.0}","{""fr"": ""20""}",{}
1816111,3395328943878,Valrhona,"[""Pate a tartiner""]",,,,,,,,,{},"{""fr"": ""3""}"
1816112,3395328945223,Valrhona,"[""Carré chocolat noir""]",,,,,,,g,"{""0"": 540.0, ""1"": 40.0, ""2"": 24.0, ""3"": 37.0, ""4"": 34.0, ""5"": 13.1315, ""6"": 8.0, ""7"": 0.0, ""8"": 0.0, ""9"": 63516.825, ""11"": 1659.978125, ""12"": 9162750.0, ""13"": 13257.15375, ""14"": 208623.25, ""15"": 1764.8677500000001, ""16"": 291283.75, ""17"": 955615.0, ""18"": 9362500.0, ""19"": 3035.4875, ""20"": 8715000.0, ""21"": 114.36, ""22"": 102.3075, ""23"": 4776875.0, ""24"": 2905000.0, ""25"": 228.75, ""26"": 2024849.9999999998, ""27"": 646.1999999999999, ""29"": 5225500.0, ""30"": 504.45000000000005, ""31"": 434.9}","{""fr"": ""3""}",{}
1816113,3395328959619,Valrhona,"[""Surtido bombones""]",465,g,465.0,g,,,,,"{""es"": ""3""}",{}
1816114,3395328959664,,"[""Orangettes""]",,,,,,,g,"{""0"": 424.6, ""1"": 17.0, ""2"": 10.0, ""3"": 65.0, ""4"": 63.0, ""6"": 2.9}","{""fr"": ""3""}",{}
1816115,3395328959725,Valrhona,"[""Orangettes""]",,,,,100.0,g,g,"{""0"": 424.6, ""1"": 17.0, ""2"": 10.0, ""3"": 65.0, ""6"": 2.9, ""7"": 0.01, ""8"": 4000.0}","{""fr"": ""3""}",{}
1816116,3395328959770,,"[""Valrhona""]",,,,,,,g,"{""0"": 496.8, ""1"": 32.0, ""2"": 17.0, ""3"": 47.0, ""4"": 44.0, ""6"": 5.2, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""3""}",{}
1816117,3395328961797,Valrhona,"[""Oeufs à Déguster""]",,,,,,,,,{},"{""fr"": ""3""}"
1816118,3395328961841,Valrhona,"[""Oeufs de paque a deguster""]",,,,,,,g,"{""0"": 690.0, ""1"": 50.0, ""2"": 49.0, ""3"": 47.0, ""4"": 0.1, ""5"": 12.0, ""6"": 7.0, ""7"": 0.0838037109375, ""8"": 33287.0450367647, ""9"": 99060.27573529411, ""11"": 989.276166130515, ""12"": 3335363.0514705903, ""13"": 11625.9603056066, ""14"": 132705.465303309, ""15"": 1095.81072610294, ""16"": 227620.80652573498, ""17"": 1030647.57215074, ""18"": 6346989.889705881, ""19"": 1859.93715533088, ""20"": 1973825.2527573502, ""21"": 5054021.139705881, ""22"": 135.75689338235298, ""23"": 2733556.4108455903, ""24"": 1920059.74264706, ""25"": 658.6052389705881, ""26"": 7301858.91544118, ""27"": 1245.6648667279399, ""29"": 3005168.88786765, ""30"": 381.670726102941, ""31"": 383.7109375}","{""fr"": ""3""}",{}
1816119,3395328961896,Valrhona,"[""Gourmandises à croquer""]",,,,,,,g,"{""0"": 576.2, ""1"": 41.0, ""2"": 24.0, ""3"": 44.0, ""4"": 42.0, ""6"": 7.8, ""7"": 0.25, ""8"": 100000.0}","{""fr"": ""3""}",{}
1816120,3395328964057,Valrhona,"[""Créations Chocolat""]",,,,,1.8292683362960815,g,g,"{""0"": 535.2000007629395, ""1"": 36.0, ""2"": 18.0, ""3"": 45.0, ""4"": 40.0, ""6"": 7.800000190734863}","{""en"": ""3""}",{}
1816121,3395328971208,Valrhona,"[""Praliné craquant""]",,,,,,,g,"{""0"": 509.4, ""1"": 29.0, ""2"": 2.2, ""3"": 53.0, ""4"": 51.0, ""6"": 9.1}","{""fr"": ""10""}",{}
1816122,3395328981542,Valrhona,"[""Calendario de Adviento""]",,,,,,,,,"{""en"": ""8""}",{}
1816123,3395328992227,,"[""Nectar Framboise Meeker""]",,,,,,,g,"{""0"": 34.6, ""1"": 0.0, ""2"": 0.0, ""3"": 8.3, ""4"": 8.3, ""5"": 0.3, ""6"": 0.2}","{""fr"": ""3""}",{}
1816124,3395328998182,,"[""Jus d’orange""]",,,,,,,g,"{""0"": 40.400000000000006, ""1"": 0.0, ""2"": 0.0, ""3"": 7.9, ""4"": 7.9, ""5"": 2.2, ""6"": 1.1}","{""fr"": ""3""}",{}
1816125,3395328998267,Valrhona,"[""Moments Croquants""]",,,,,,,,,"{""es"": ""3""}",{}
1816126,3395329004813,Valrhona,[],,,,,,,,,{},"{""en"": ""3""}"
1816127,3395329032892,VALRHONA,"[""MINI TABLETTES NOIR""]",,,,,,,,,{},{}
1816128,3395329041795,,"[""Guimauves tortues""]",,,,,,,g,"{""0"": 377.4, ""1"": 13.0, ""2"": 8.0, ""3"": 61.0, ""4"": 60.0, ""5"": 0.0, ""6"": 4.1}","{""fr"": ""3""}",{}
1816129,3395329044772,Valrhona,"[""Chocolat""]",,,,,,,g,"{""0"": 551.2, ""1"": 38.0, ""2"": 18.0, ""3"": 44.0, ""4"": 41.0, ""6"": 8.3, ""7"": 0.2175, ""8"": 87000.0}",{},{}
1816130,3395329044833,,"[""Instants dégustation""]",,,,,,,g,"{""0"": 554.2, ""1"": 41.0, ""2"": 25.0, ""3"": 38.0, ""4"": 36.0, ""6"": 8.3}","{""fr"": ""3""}",{}
1816131,3395329044963,,"[""Chocolats assortis""]",,,,,,,g,"{""0"": 506.6, ""1"": 33.0, ""2"": 18.0, ""3"": 47.0, ""4"": 43.0, ""6"": 5.4, ""7"": 0.12, ""8"": 48000.0}","{""fr"": ""3""}",{}
1816132,3395329052937,,"[""Chocolat nyangbo""]",,,,,,,g,"{""0"": 546.2, ""1"": 41.0, ""2"": 24.0, ""3"": 36.0, ""4"": 32.0, ""6"": 8.3}","{""fr"": ""3""}",{}
1816133,3395329060338,Valrhona,"[""Chocolat en pistoles 46% cacao Amatika""]",250,g,250.0,g,,,g,"{""0"": 579.0, ""1"": 43.0, ""2"": 23.0, ""3"": 40.0, ""4"": 39.0, ""6"": 8.0}","{""fr"": ""9""}",{}
1816134,3395329060390,Valrhona,"[""Cobertura vegana Amatika 35%""]",250,g,250.0,g,,,,,"{""es"": ""3""}",{}
1816135,3395329131632,,"[""Gourmandises a croquer chocolat""]",110,g,110.0,g,,,g,"{""0"": 576.2, ""1"": 41.0, ""2"": 24.0, ""3"": 44.0, ""4"": 42.0, ""6"": 7.8, ""7"": 0.25, ""8"": 100000.0}","{""fr"": ""3""}",{}
1816136,3395329131687,,"[""Œufs à partager""]",,,,,,,g,"{""0"": 534.4, ""1"": 32.0, ""2"": 14.0, ""3"": 54.0, ""4"": 52.0, ""6"": 7.6}","{""fr"": ""3""}",{}
1816137,3395329132271,vahlrona,"[""easter eggs""]",,,,,8.15,g,g,"{""0"": 540.0, ""1"": 34.0, ""2"": 15.0, ""3"": 51.0, ""4"": 49.0, ""6"": 7.5}",{},{}
1816138,3395329146445,Valrhona,"[""Pistachio Crispy Praline""]",,,,,30.0,g,g,"{""0"": 178.0, ""1"": 40.0, ""2"": 15.0, ""3"": 46.666666666666664, ""4"": 40.0, ""5"": 3.3333333333333335, ""6"": 10.0, ""7"": 0.0375, ""8"": 15000.0, ""9"": 113333.33333333334, ""13"": 0.0, ""17"": 400000.0, ""26"": 0.0}","{""en"": ""3""}",{}
1816139,3395339346866,This is food,"[""Brownie & roasted nuts""]",,,,,60.0,g,g,"{""0"": 400.0, ""1"": 18.0, ""2"": 6.0, ""3"": 26.0, ""4"": 1.7999999523162842, ""5"": 21.0, ""6"": 23.0}",{},{}
1816140,3395340066180,Valrhona,"[""Noir caraibe""]",,,,,,,g,"{""0"": 552.8, ""1"": 40.0, ""2"": 24.0, ""3"": 40.0, ""4"": 35.0, ""6"": 8.2, ""7"": 0.04, ""8"": 16000.0}","{""fr"": ""4""}",{}
1816141,3395342770023,,"[""Duralex""]",,,,,,,g,"{""0"": 578.0, ""1"": 46.0, ""2"": 15.0, ""3"": 29.0, ""4"": 26.0, ""6"": 12.0}","{""fr"": ""3""}",{}
1816142,3395501737041,Fizzy,"[""Chocolat fourrés à la crème de noisette""]",,,,,,,,,"{""fr"": ""3""}",{}
