product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
2196221,4008366010981,Frosta,"[""Paprika Sahne Hähnchen mit Bandnudeln""]",375.0,g,375.0,g,375.0,g,g,"{""0"": 103.1, ""1"": 3.3, ""2"": 2.0, ""3"": 12.1, ""4"": 2.5, ""5"": 1.3, ""6"": 5.6, ""7"": 0.89, ""8"": 360000.0, ""10"": 0.0}","{""de"": ""61"", ""en"": ""18""}",{}
2196222,4008366011001,FRoSTA,"[""Frosta wildlachs in kräuterrahm"", ""Reisgericht mit Wildlachs-Filetstücken in cremiger Rahmsauce, verfeinert mit Kräutern. Tiefgefroren""]",375.0,g,375.0,g,375.0,g,g,"{""0"": 91.9, ""1"": 3.1, ""2"": 1.8, ""3"": 11.3, ""4"": 1.8, ""5"": 0.8, ""6"": 4.3, ""7"": 1.02, ""8"": 408000.0}","{""de"": ""33""}",{}
2196223,4008366011025,FRoSTA,"[""Frosta Penne mit Steinpilzen""]",,,,,,,,,{},"{""en"": ""3""}"
2196224,4008366011087,FRoSTA,"[""6 knupser Minis Kräuter Frischkäse"", ""Alaska Seelachs-Filet (40%), aus Blöcken geschnitten, praktisch grätenfrei mit einer Füllung aus Frischkäse und Kräutern, knusprig paniert und vorgebraten. Tiefgefroren""]",300,g,300.0,g,,,g,"{""0"": 235.7, ""1"": 14.9, ""2"": 5.8, ""3"": 14.5, ""4"": 1.8, ""5"": 1.29298, ""6"": 10.9, ""7"": 1.7, ""8"": 680000.0, ""9"": 108962.39, ""11"": 51.6105, ""12"": 37.4899, ""13"": 722.806, ""14"": 33594.354999999996, ""15"": 331.86221, ""16"": 181095.6, ""17"": 212265.59, ""18"": 8.823225, ""19"": 956.49175, ""20"": 48.381750000000004, ""21"": 87.014375, ""22"": 125.20074999999999, ""23"": 106.37825, ""24"": 1.1452775, ""25"": 29.315, ""26"": 0.5564125, ""27"": 4243.345, ""29"": 13.4247, ""30"": 808.57825, ""31"": 333.45500000000004}","{""de"": ""10""}",{}
2196225,4008366011186,FRoSTA,"[""Kohlrabi mit Romanesco in Bärlauch-Butter"", ""Kohlrabi und Romanesco, verfeinert mit Butter und Bärlauch. Tiefgefroren.""]",300,g,300.0,g,,,g,"{""0"": 78.49999999999999, ""1"": 5.9, ""2"": 4.0, ""3"": 3.8, ""4"": 2.1, ""5"": 1.3, ""6"": 1.9, ""7"": 0.55, ""8"": 220000.0}","{""de"": ""9""}",{}
2196226,4008366011469,FRoSTA,"[""Bratkartoffel Gemüse Pfanne"", ""Veganes Gericht mit Bratkartoffeln, Brechbohnen, Babykarotten und Romanesco. Tiefgefroren""]",500,g,500.0,g,,,g,"{""0"": 86.6, ""1"": 2.2, ""2"": 0.2, ""3"": 13.6, ""4"": 1.3, ""5"": 2.4, ""6"": 1.9, ""7"": 0.83, ""8"": 332000.0}","{""de"": ""5""}",{}
2196227,4008366011506,FRoSTA,"[""Gemüse Beilage Wirsing in Rahm""]",400.0,g,400.0,g,400.0,g,g,"{""0"": 79.1, ""1"": 5.1, ""2"": 2.7, ""3"": 5.3, ""4"": 2.4, ""5"": 1.8, ""6"": 2.1, ""7"": 0.85, ""8"": 340000.0, ""9"": 72653.19140625, ""11"": 47.8558984375, ""12"": 9.5640234375, ""13"": 688.465078125, ""14"": 15238.688281249999, ""15"": 206.0349234375, ""16"": 37252.03125, ""17"": 166286.8734375, ""18"": 1.8577656249999999, ""19"": 243.69859375, ""20"": 27.43, ""21"": 48.9128125, ""22"": 47.62265625, ""23"": 100.26484375, ""24"": 0.0234, ""25"": 42143.47265625, ""26"": 0.02751328125, ""27"": 658.39765625, ""29"": 45.346015625, ""30"": 183.3203125, ""31"": 154.68437500000002}","{""de"": ""3""}",{}
2196228,4008366011568,Frosta,"[""Rahm Gemüse bunte Karotten & Erbsen"", ""Gemüsemischung in Rahmsauce, verfeinert mit Frischkäse. Fertig gewürzt. Tiefgefroren""]",300,g,300.0,g,,,g,"{""0"": 99.19999999999999, ""1"": 6.4, ""2"": 4.3, ""3"": 6.5, ""4"": 4.3, ""5"": 2.8, ""6"": 2.5, ""7"": 0.93, ""8"": 372000.0}","{""de"": ""9""}",{}
2196229,4008366011582,FRoSTA,"[""Rahm Gemüse rustikale Karotten mit Rosenkohl & Brechbohnen"", ""Gemüsemischung in Rahmsauce, verfeinert mit Kerbel. Fertig gewürzt. Tiefgefroren""]",300,g,300.0,g,,,g,"{""0"": 77.2, ""1"": 5.0, ""2"": 3.2, ""3"": 4.4, ""4"": 3.3, ""5"": 2.9, ""6"": 2.2, ""7"": 0.97, ""8"": 388000.0}","{""de"": ""9""}",{}
2196230,4008366011605,FRoSTA,"[""Rahm Gemüse Blumenkohl mit Karotten & Erbsen"", ""Gemüsemischung in Rahmsauce, verfeinert mit Creme fraiche und Bärlauch. Fertig gewürzt. Tiefgefroren""]",300,g,300.0,g,,,g,"{""0"": 92.8, ""1"": 6.4, ""2"": 4.1, ""3"": 5.1, ""4"": 3.1, ""5"": 2.6, ""6"": 2.4, ""7"": 0.87, ""8"": 348000.0}","{""de"": ""11""}",{}
