product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
802466,0240401004492,,"[""bread""]",,,,,,,,,{},{}
802467,0240401048021,,"[""Pain de Maïs""]",,,,,,,,,{},"{""fr"": ""3""}"
802468,0240403016998,Whole Foods,"[""Michigan Mixed Berry Pie""]",,,,,175.0,g,g,"{""0"": 450.0, ""1"": 10.285714285714283, ""2"": 5.714285714285714, ""3"": 38.857142857142854, ""4"": 15.428571428571429, ""6"": 2.2857142857142856, ""13"": 1714.2857142857142, ""17"": 5714.285714285715}",{},{}
802469,0240404303936,Natur pur,"[""Erbsen (Dose)""]",400,g,400.0,g,,,,,{},"{""de"": ""4""}"
802470,0240404694065,,"[""Maryland Choc Chip""]",,,,,,,,,{},{}
802471,0240404903907,,"[""Watermelon""]",,,,,,,,,{},"{""en"": ""3""}"
802472,0240405040809,,"[""Saucisses de Toulouse pur porc""]",,,,,,,g,"{""0"": 285.0, ""1"": 25.0, ""2"": 9.8, ""3"": 1.0, ""4"": 0.0, ""6"": 14.0, ""7"": 2.5, ""8"": 1000000.0}","{""fr"": ""4""}",{}
802473,0240406009492,Whole Foods Market,"[""Michigan Mixed Berry Pie Half""]",,,,,175.0,g,g,"{""0"": 462.0, ""1"": 10.285714285714286, ""2"": 5.714285714285714, ""3"": 38.857142857142854, ""4"": 15.428571428571429, ""5"": 3.4285714285714284, ""6"": 2.2857142857142856, ""9"": 5714.285714285715, ""13"": 1714.2857142857142, ""17"": 5714.285714285715}",{},{}
802474,0240406041478,Spar Natur Pur,"[""Bio-Magertopfen""]",250,,250.0,g,,,,,{},"{""de"": ""3""}"
802475,0240406908993,,"[""Yuzu mak duo saumons""]",,,,,,,,,{},"{""fr"": ""3""}"
802476,0240410289224,Italiamo,"[""Trottole Tricolore""]",,,,,100.0,g,g,"{""0"": 349.80000042915344, ""1"": 1.2000000476837158, ""2"": 0.30000001192092896, ""3"": 70.5, ""4"": 3.0, ""5"": 3.5, ""6"": 12.5}",{},{}
802477,0240412003361,Tesco,"[""Turkey Drumstick""]",,,,,100.0,g,g,"{""0"": 113.70000000000002, ""1"": 3.7, ""2"": 1.0, ""3"": 0.3, ""6"": 19.8}","{""en"": ""3""}",{}
802478,0240413003650,Tesco,"[""Turkey Drumstick""]",,,,,100.0,g,g,"{""0"": 113.70000000000002, ""1"": 3.7, ""3"": 0.3, ""6"": 19.8}",{},{}
802479,0240415003672,,"[""Jambon blanc""]",,,,,55.0,g,g,"{""0"": 69.0, ""1"": 1.0, ""2"": 0.5, ""3"": 1.0, ""4"": 1.0, ""6"": 14.0}",{},{}
802480,0240415006468,,"[""Jambon blanc""]",,,,,,,g,"{""0"": 142.8571428571433, ""1"": 5.7142857142857, ""2"": 2.8571428571429, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 22.857142857143, ""7"": 1.5714285714286, ""8"": 628571.42857144}","{""fr"": ""3""}",{}
802481,0240415007359,Meijer,"[""All Natural Chicken""]",,,,,112.0,g,g,"{""0"": 107.0, ""1"": 0.893, ""2"": 0.446, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 25.0, ""7"": 0.1, ""8"": 40200.0, ""9"": 893.0, ""13"": 0.0}",{},{}
802482,0240415009186,Meijer,"[""Chicken Breast""]",,,,,113.398,g,g,"{""0"": 97.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 22.9, ""7"": 0.11, ""8"": 44100.0, ""9"": 3530.0, ""13"": 882.0, ""17"": 417000.0, ""26"": 0.0}",{},{}
802483,0240415009636,Fresh From Meijer,"[""Boneless Skinless Chicken Breast Tenderloins""]",,,,,112.0,g,g,"{""0"": 98.2, ""1"": 0.446, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 23.2, ""7"": 0.112, ""8"": 44600.0, ""9"": 3570.0, ""13"": 893.0, ""17"": 422000.0, ""26"": 0.0}","{""en"": ""3""}",{}
802484,0240415011240,,"[""Chicken tenderloins""]",,,,,,,g,"{""0"": 98.214285714286, ""1"": 0.89285714285714, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 23.214285714286, ""7"": 0.17857142857143, ""8"": 71428.57142857199}",{},"{""en"": ""3""}"
802485,0240415012278,Fresh from meijer,"[""Boneless Skinless Chicken Breast Tenderloins""]",,,,,,,g,"{""10"": 0.0, ""11"": 0.0, ""13"": 0.892857142857143, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}",{},{}
